  Measurement Number     Measurement type
                  22               OnLine

      Measurement ID                     
       739913.632830                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
1.2426e+00   2.0000e-04   -5.0000e-14             NA
1.4149e+00   2.0000e-04   -5.0000e-14             NA
1.5590e+00   3.0000e-04   -5.0000e-14             NA
1.7010e+00   3.0000e-04   -5.0000e-14             NA
1.8563e+00   3.0000e-04   -5.0000e-14             NA
2.0111e+00   2.0000e-04   -5.0000e-14             NA
2.1488e+00   2.0000e-04   -5.0000e-14             NA
2.3141e+00   2.0000e-04   -5.0000e-14             NA
2.4882e+00   2.0000e-04   -1.0000e-13             NA
2.6335e+00   3.0000e-04   -5.0000e-14             NA
2.7768e+00   5.0000e-04   -5.0000e-14             NA
2.9255e+00   5.0000e-04   -1.0000e-13             NA
3.0726e+00   4.0000e-04   -5.0000e-14             NA
3.2173e+00   5.0000e-04   -5.0000e-14             NA
3.3635e+00   5.0000e-04   -5.0000e-14             NA
3.6357e+00   5.0000e-04   -5.0000e-14             NA
3.7136e+00   4.0000e-04   -5.0000e-14             NA
3.9244e+00   6.0000e-04   -5.0000e-14             NA
4.0144e+00   5.0000e-04   -5.0000e-14             NA
4.1137e+00   5.0000e-04   -1.0000e-13             NA
4.3591e+00   6.0000e-04   -5.0000e-14             NA
4.5232e+00   7.0000e-04   -5.0000e-14             NA
4.6138e+00   5.0000e-04   -5.0000e-14             NA
4.8281e+00   6.0000e-04   -1.0000e-13             NA
4.9928e+00   6.0000e-04   -5.0000e-14             NA
5.1710e+00   6.0000e-04   -5.0000e-14             NA
5.2132e+00   7.0000e-04   -5.0000e-14             NA
5.3465e+00   8.0000e-04   -5.0000e-14             NA
5.6204e+00   9.0000e-04   -5.0000e-14             NA
5.7138e+00   8.0000e-04   -5.0000e-14             NA
5.8137e+00   8.0000e-04   -5.0000e-14             NA
6.0791e+00   1.0000e-03   -5.0000e-14             NA
6.1154e+00   9.0000e-04   -5.0000e-14             NA
6.3952e+00   9.0000e-04   -5.0000e-14             NA
6.5598e+00   1.1000e-03   -5.0000e-14             NA
6.7219e+00   1.1000e-03   -5.0000e-14             NA
6.8137e+00   1.1000e-03   -5.0000e-14             NA
7.0070e+00   1.3000e-03   -5.0000e-14             NA
7.0432e+00   1.3000e-03   -5.0000e-14             NA
7.3246e+00   1.4000e-03   -5.0000e-14             NA
7.4851e+00   1.4000e-03   -5.0000e-14             NA
7.6617e+00   1.4000e-03   -5.0000e-14             NA
7.8261e+00   1.4000e-03   -5.0000e-14             NA
7.9854e+00   1.5000e-03   -5.0000e-14             NA
8.0221e+00   1.5000e-03   -5.0000e-14             NA
8.1730e+00   1.4000e-03   -5.0000e-14             NA
8.4395e+00   1.5000e-03   -5.0000e-14             NA
8.6059e+00   1.7000e-03   -5.0000e-14             NA
8.6437e+00   1.7000e-03   -5.0000e-14             NA
8.9291e+00   1.7000e-03   -5.0000e-14             NA
9.0944e+00   1.6000e-03   -5.0000e-14             NA
9.1315e+00   1.6000e-03   -5.0000e-14             NA
9.4289e+00   1.7000e-03   -5.0000e-14             NA
9.6096e+00   1.8000e-03   -5.0000e-14             NA
9.7727e+00   1.7000e-03   -1.0000e-13             NA
9.9400e+00   1.8000e-03   -5.0000e-14             NA
1.0103e+01   1.9000e-03   -5.0000e-14             NA
1.0140e+01   1.8000e-03   -5.0000e-14             NA
1.0404e+01   2.0000e-03   -5.0000e-14             NA
1.0581e+01   1.9000e-03   -5.0000e-14             NA
1.0618e+01   1.8000e-03   -5.0000e-14             NA
1.0906e+01   2.0000e-03   -5.0000e-14             NA
1.1070e+01   2.0000e-03   -5.0000e-14             NA
1.1113e+01   1.9000e-03   -5.0000e-14             NA
1.1374e+01   1.9000e-03   -5.0000e-14             NA
1.1539e+01   1.9000e-03   -5.0000e-14             NA
1.1703e+01   2.1000e-03   -5.0000e-14             NA
1.1742e+01   2.1000e-03   -5.0000e-14             NA
1.2010e+01   2.1000e-03   -5.0000e-14             NA
1.2043e+01   2.1000e-03   -5.0000e-14             NA
1.2320e+01   2.0000e-03   -5.0000e-14             NA
1.2482e+01   2.1000e-03   -5.0000e-14             NA
1.2648e+01   2.2000e-03   -5.0000e-14             NA
1.2810e+01   2.2000e-03   -5.0000e-14             NA
1.2960e+01   2.0000e-03   -5.0000e-14             NA
1.3121e+01   2.0000e-03   -5.0000e-14             NA
1.3284e+01   2.2000e-03   -5.0000e-14             NA
1.3453e+01   2.1000e-03   -5.0000e-14             NA
1.3622e+01   2.0000e-03   -5.0000e-14             NA
Finised 

