  Measurement Number     Measurement type
                  19               OnLine

      Measurement ID                     
       739913.631898                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-06

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
1.2426e+00   4.3000e-03   -5.0000e-14             NA
1.5432e+00   4.5000e-03   -5.0000e-14             NA
1.7127e+00   4.5000e-03   -5.0000e-14             NA
1.8780e+00   4.7000e-03   -5.0000e-14             NA
2.0366e+00   4.8000e-03   -5.0000e-14             NA
2.1977e+00   4.8000e-03   -1.0000e-13             NA
2.3445e+00   4.7000e-03   -5.0000e-14             NA
2.5131e+00   4.8000e-03   -1.0000e-13             NA
2.6721e+00   4.9000e-03   -5.0000e-14             NA
2.8411e+00   5.0000e-03   -5.0000e-14             NA
2.9972e+00   5.1000e-03   -5.0000e-14             NA
3.1506e+00   4.9000e-03   -5.0000e-14             NA
3.3078e+00   4.9000e-03   -5.0000e-14             NA
3.4626e+00   5.1000e-03   -5.0000e-14             NA
3.6162e+00   5.1000e-03   -5.0000e-14             NA
3.7894e+00   5.0000e-03   -5.0000e-14             NA
3.9434e+00   5.1000e-03   -5.0000e-14             NA
4.1027e+00   5.2000e-03   -5.0000e-14             NA
4.2671e+00   5.1000e-03   -5.0000e-14             NA
4.4193e+00   5.3000e-03   -5.0000e-14             NA
4.5873e+00   5.2000e-03   -5.0000e-14             NA
4.7472e+00   5.2000e-03   -5.0000e-14             NA
4.9082e+00   5.2000e-03   -5.0000e-14             NA
5.0706e+00   5.3000e-03   -5.0000e-14             NA
5.2340e+00   5.4000e-03   -5.0000e-14             NA
5.3975e+00   5.5000e-03   -5.0000e-14             NA
5.5581e+00   5.6000e-03   -5.0000e-14             NA
5.7185e+00   5.6000e-03   -5.0000e-14             NA
5.8861e+00   5.4000e-03   -5.0000e-14             NA
6.0564e+00   5.7000e-03   -5.0000e-14             NA
6.2291e+00   5.5000e-03   -1.0000e-13             NA
6.4098e+00   5.4000e-03   -5.0000e-14             NA
6.5674e+00   5.5000e-03   -5.0000e-14             NA
6.8925e+00   5.6000e-03   -5.0000e-14             NA
7.2369e+00   5.7000e-03   -5.0000e-14             NA
7.3058e+00   5.6000e-03   -5.0000e-14             NA
7.4058e+00   5.6000e-03   -5.0000e-14             NA
7.5057e+00   5.6000e-03   -5.0000e-14             NA
7.6071e+00   5.6000e-03   -5.0000e-14             NA
7.7057e+00   5.7000e-03   -5.0000e-14             NA
7.8064e+00   5.7000e-03   -5.0000e-14             NA
7.9055e+00   5.7000e-03   -5.0000e-14             NA
8.0049e+00   5.7000e-03   -5.0000e-14             NA
8.1051e+00   5.7000e-03   -5.0000e-14             NA
8.2056e+00   5.7000e-03   -5.0000e-14             NA
8.3059e+00   5.7000e-03   -5.0000e-14             NA
8.4067e+00   5.7000e-03   -5.0000e-14             NA
8.5056e+00   5.7000e-03   -5.0000e-14             NA
8.6054e+00   5.7000e-03   -5.0000e-14             NA
8.7054e+00   5.7000e-03   -5.0000e-14             NA
8.8059e+00   5.7000e-03   -5.0000e-14             NA
8.9063e+00   5.7000e-03   -5.0000e-14             NA
9.0053e+00   5.7000e-03   -5.0000e-14             NA
9.1058e+00   5.7000e-03   -5.0000e-14             NA
9.2058e+00   5.7000e-03   -5.0000e-14             NA
Finised 

