  Measurement Number     Measurement type
                  23               OnLine

      Measurement ID                     
       739913.633086                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
1.2426e+00   2.8000e-03   -5.0000e-14             NA
1.4106e+00   2.9000e-03   -5.0000e-14             NA
1.5410e+00   2.9000e-03   -1.0000e-13             NA
1.6916e+00   2.9000e-03   -5.0000e-14             NA
1.8264e+00   2.9000e-03   -5.0000e-14             NA
1.9883e+00   2.9000e-03   -5.0000e-14             NA
2.1502e+00   2.9000e-03   -5.0000e-14             NA
2.2967e+00   3.2000e-03   -1.0000e-13             NA
2.4483e+00   2.9000e-03   -5.0000e-14             NA
2.5972e+00   3.2000e-03   -5.0000e-14             NA
2.8760e+00   3.3000e-03   -5.0000e-14             NA
2.9604e+00   3.2000e-03   -5.0000e-14             NA
3.1765e+00   3.3000e-03   -5.0000e-14             NA
3.2606e+00   3.3000e-03   -5.0000e-14             NA
3.3615e+00   3.3000e-03   -5.0000e-14             NA
3.6173e+00   3.3000e-03   -5.0000e-14             NA
3.6606e+00   3.3000e-03   -5.0000e-14             NA
3.9205e+00   3.3000e-03   -5.0000e-14             NA
4.0815e+00   3.3000e-03   -5.0000e-14             NA
4.2337e+00   3.3000e-03   -5.0000e-14             NA
4.3895e+00   3.2000e-03   -5.0000e-14             NA
4.5605e+00   3.4000e-03   -5.0000e-14             NA
4.6597e+00   3.4000e-03   -5.0000e-14             NA
4.8722e+00   3.3000e-03   -5.0000e-14             NA
5.0432e+00   3.3000e-03   -5.0000e-14             NA
5.0756e+00   3.4000e-03   -5.0000e-14             NA
5.3518e+00   3.3000e-03   -5.0000e-14             NA
5.5235e+00   3.3000e-03   -5.0000e-14             NA
5.5602e+00   3.5000e-03   -5.0000e-14             NA
5.6916e+00   3.3000e-03   -5.0000e-14             NA
5.9523e+00   3.3000e-03   -5.0000e-14             NA
6.1100e+00   3.3000e-03   -5.0000e-14             NA
6.1600e+00   3.5000e-03   -5.0000e-14             NA
6.4256e+00   3.3000e-03   -5.0000e-14             NA
6.5853e+00   3.3000e-03   -5.0000e-14             NA
6.7571e+00   3.5000e-03   -5.0000e-14             NA
6.9257e+00   3.3000e-03   -5.0000e-14             NA
7.0933e+00   3.3000e-03   -5.0000e-14             NA
7.1607e+00   3.5000e-03   -5.0000e-14             NA
7.3943e+00   3.4000e-03   -5.0000e-14             NA
7.5712e+00   3.3000e-03   -5.0000e-14             NA
7.7325e+00   3.3000e-03   -5.0000e-14             NA
7.9085e+00   3.3000e-03   -5.0000e-14             NA
8.0725e+00   3.3000e-03   -5.0000e-14             NA
8.1606e+00   3.5000e-03   -5.0000e-14             NA
8.3715e+00   3.3000e-03   -5.0000e-14             NA
8.5495e+00   3.3000e-03   -5.0000e-14             NA
8.7124e+00   3.3000e-03   -5.0000e-14             NA
8.8910e+00   3.3000e-03   -5.0000e-14             NA
9.0490e+00   3.4000e-03   -5.0000e-14             NA
9.0862e+00   3.5000e-03   -5.0000e-14             NA
9.3650e+00   3.6000e-03   -5.0000e-14             NA
9.4603e+00   3.6000e-03   -5.0000e-14             NA
9.6702e+00   3.4000e-03   -5.0000e-14             NA
9.8389e+00   3.6000e-03   -5.0000e-14             NA
1.0012e+01   3.5000e-03   -5.0000e-14             NA
1.0060e+01   3.6000e-03   -5.0000e-14             NA
1.0338e+01   3.6000e-03   -5.0000e-14             NA
1.0504e+01   3.6000e-03   -5.0000e-14             NA
1.0668e+01   3.6000e-03   -5.0000e-14             NA
1.0830e+01   3.5000e-03   -5.0000e-14             NA
1.0997e+01   3.6000e-03   -5.0000e-14             NA
1.1158e+01   3.7000e-03   -5.0000e-14             NA
1.1194e+01   3.6000e-03   -1.0000e-13             NA
1.1463e+01   3.9000e-03   -5.0000e-14             NA
1.1560e+01   3.8000e-03   -5.0000e-14             NA
1.1753e+01   3.7000e-03   -5.0000e-14             NA
1.1926e+01   3.8000e-03   -5.0000e-14             NA
1.2106e+01   3.9000e-03   -5.0000e-14             NA
1.2160e+01   3.9000e-03   -5.0000e-14             NA
1.2427e+01   3.9000e-03   -5.0000e-14             NA
1.2586e+01   3.9000e-03   -1.0000e-13             NA
1.2752e+01   3.8000e-03   -5.0000e-14             NA
1.2918e+01   3.9000e-03   -5.0000e-14             NA
1.3080e+01   4.0000e-03   -5.0000e-14             NA
1.3250e+01   3.9000e-03   -5.0000e-14             NA
1.3431e+01   3.9000e-03   -5.0000e-14             NA
1.3602e+01   4.1000e-03   -5.0000e-14             NA
1.3660e+01   4.1000e-03   -1.0000e-13             NA
1.3913e+01   3.9000e-03   -5.0000e-14             NA
1.4091e+01   3.9000e-03   -5.0000e-14             NA
1.4161e+01   4.1000e-03   -5.0000e-14             NA
1.4389e+01   4.0000e-03   -5.0000e-14             NA
1.4545e+01   4.2000e-03   -5.0000e-14             NA
1.4716e+01   4.0000e-03   -5.0000e-14             NA
1.4876e+01   4.0000e-03   -5.0000e-14             NA
