Positive pulse time array: 
0.000e+00,1.000e-07,1.000e-07,5.000e-08,1.000e-07,5.000e-06,1.000e-07,1.000e-07,
 
Positive pulse voltage array: 
0.000,0.000,1.750,1.750,-0.200,-0.200,0.000,0.000,
 
Negative pulse time array: 
0.000e+00,1.000e-07,1.000e-07,5.000e-08,1.000e-07,5.000e-06,1.000e-07,1.000e-07,
 
Negative pulse voltage array: 
0.000,0.000,-1.500,-1.500,-0.200,-0.200,0.000,0.000,
 
Positive repetition, Negative repetition, ?ycles: 
6.05e-07,-0.201119,0.000113928
6.15e-07,-0.201839,0.000113928
6.25e-07,-0.201119,0.000113928
6.35e-07,-0.198238,0.000113928
6.45e-07,-0.201119,0.000113928
6.55e-07,-0.200399,0.000113928
6.65e-07,-0.202559,0.000113928
6.75e-07,-0.198238,0.000113928
6.85e-07,-0.203279,0.000113928
6.95e-07,-0.203999,0.000113928
7.05e-07,-0.200399,0.000113928
7.15e-07,-0.201839,0.000113928
7.25e-07,-0.198958,0.000113928
7.35e-07,-0.201119,0.000113928
7.45e-07,-0.203279,0.000113928
7.55e-07,-0.200399,0.000113928
7.65e-07,-0.201839,0.000113928
7.75e-07,-0.197518,0.000113928
7.85e-07,-0.203999,0.000113928
7.95e-07,-0.198238,0.000113928
8.05e-07,-0.203999,0.000113928
8.15e-07,-0.201839,0.000113928
8.25e-07,-0.201839,0.000113928
8.35e-07,-0.204719,0.000113928
8.45e-07,-0.200399,0.000113928
8.55e-07,-0.200399,0.000113928
8.65e-07,-0.201119,0.000113928
8.75e-07,-0.199679,7.88148e-05
8.85e-07,-0.201839,2.97167e-05
8.95e-07,-0.201119,-3.20548e-06
9.05e-07,-0.201839,-3.3485e-05
9.15e-07,-0.199679,-6.12261e-05
9.25e-07,-0.201839,-8.66653e-05
9.35e-07,-0.203279,-0.000108467
9.45e-07,-0.201119,-0.000112967
9.55e-07,-0.199679,-0.000112967
9.65e-07,-0.203279,-0.000112967
9.75e-07,-0.201839,-0.000112967
9.85e-07,-0.200399,-0.000112967
9.95e-07,-0.200399,-0.000112967
1.005e-06,-0.201119,-0.000112967
1.015e-06,-0.201119,-0.000112967
1.025e-06,-0.199679,-0.000112967
1.035e-06,-0.201839,-0.000112967
1.045e-06,-0.203279,-0.000112967
1.055e-06,-0.200399,-0.000112967
1.065e-06,-0.200399,-0.000112967
1.075e-06,-0.198238,-0.000112967
1.085e-06,-0.201839,-0.000112967
1.095e-06,-0.201839,-0.000112967
1.105e-06,-0.202559,-0.000112967
1.115e-06,-0.201839,-0.000112967
1.125e-06,-0.203999,-0.000112967
1.135e-06,-0.201119,-0.000112967
1.145e-06,-0.201119,-0.000112967
1.155e-06,-0.200399,-0.000112967
1.165e-06,-0.201119,-0.000112967
1.175e-06,-0.205439,-0.000112967
1.185e-06,-0.201119,-0.000112967
1.195e-06,-0.201119,-0.000112967
1.205e-06,-0.200399,-0.000108217
1.215e-06,-0.201119,-9.77298e-05
1.225e-06,-0.203279,-8.72564e-05
1.235e-06,-0.200399,-7.68596e-05
1.245e-06,-0.203999,-6.66714e-05
1.255e-06,-0.198958,-5.67822e-05
1.265e-06,-0.202559,-4.72686e-05
1.275e-06,-0.201839,-3.79149e-05
1.285e-06,-0.203279,-2.89924e-05
1.295e-06,-0.201119,-2.05984e-05
1.305e-06,-0.200399,-1.25939e-05
1.315e-06,-0.202559,-5.10404e-06
1.325e-06,-0.203999,1.89905e-06
1.335e-06,-0.199679,8.45705e-06
1.345e-06,-0.201839,1.45491e-05
1.355e-06,-0.201119,2.01752e-05
1.365e-06,-0.200399,2.51963e-05
1.375e-06,-0.201839,2.97167e-05
1.385e-06,-0.199679,3.36876e-05
1.395e-06,-0.203279,3.72831e-05
1.405e-06,-0.201839,4.04125e-05
1.415e-06,-0.204719,4.30622e-05
1.425e-06,-0.201839,4.53224e-05
1.435e-06,-0.201839,4.71166e-05
1.445e-06,-0.201839,4.84797e-05
1.455e-06,-0.202559,4.95437e-05
1.465e-06,-0.201839,5.02461e-05
1.475e-06,-0.203279,5.05312e-05
1.485e-06,-0.201839,5.05451e-05
1.495e-06,-0.202559,5.03226e-05
1.505e-06,-0.202559,4.96897e-05
1.515e-06,-0.202559,4.88482e-05
1.525e-06,-0.201839,4.77147e-05
1.535e-06,-0.202559,4.6442e-05
1.545e-06,-0.202559,4.49051e-05
1.555e-06,-0.202559,4.31873e-05
1.565e-06,-0.201839,4.13444e-05
1.575e-06,-0.201119,3.9425e-05
1.585e-06,-0.200399,3.72622e-05
1.595e-06,-0.200399,3.49394e-05
1.605e-06,-0.203999,3.29366e-05
1.615e-06,-0.203279,3.0892e-05
1.625e-06,-0.203279,2.85553e-05
1.635e-06,-0.203279,2.6309e-05
1.645e-06,-0.201839,2.41253e-05
1.655e-06,-0.201119,2.19973e-05
1.665e-06,-0.206159,1.97719e-05
1.675e-06,-0.201839,1.74839e-05
1.685e-06,-0.200399,1.48968e-05
1.695e-06,-0.203999,1.26506e-05
1.705e-06,-0.205439,1.09537e-05
1.715e-06,-0.203279,9.1664e-06
1.725e-06,-0.202559,7.2748e-06
1.735e-06,-0.201839,5.38321e-06
1.745e-06,-0.202559,3.70719e-06
1.755e-06,-0.200399,2.1355e-06
1.765e-06,-0.203999,7.72436e-07
1.775e-06,-0.201119,-6.254e-07
1.785e-06,-0.201839,-1.98151e-06
1.795e-06,-0.202559,-2.90644e-06
1.805e-06,-0.203999,-3.82443e-06
1.815e-06,-0.202559,-4.73545e-06
1.825e-06,-0.199679,-5.5978e-06
1.835e-06,-0.202559,-6.32801e-06
1.845e-06,-0.203999,-6.88436e-06
1.855e-06,-0.199679,-7.50331e-06
1.865e-06,-0.203279,-7.89275e-06
1.875e-06,-0.202559,-8.07357e-06
1.885e-06,-0.203279,-8.28915e-06
1.895e-06,-0.202559,-8.5256e-06
1.905e-06,-0.202559,-8.57428e-06
1.915e-06,-0.201839,-8.57428e-06
1.925e-06,-0.203279,-8.60906e-06
1.935e-06,-0.203279,-8.36565e-06
1.945e-06,-0.203999,-8.09443e-06
1.955e-06,-0.204719,-7.74671e-06
1.965e-06,-0.205439,-7.46853e-06
1.975e-06,-0.203279,-7.16949e-06
1.985e-06,-0.201839,-6.92609e-06
1.995e-06,-0.204719,-6.68269e-06
2.005e-06,-0.203999,-6.49492e-06
2.015e-06,-0.205439,-6.30019e-06
2.025e-06,-0.203279,-5.93161e-06
2.035e-06,-0.207599,-5.63257e-06
2.045e-06,-0.204719,-5.17358e-06
2.055e-06,-0.201839,-4.55464e-06
2.065e-06,-0.203279,-4.09565e-06
2.075e-06,-0.202559,-3.47671e-06
2.085e-06,-0.200399,-2.93426e-06
2.095e-06,-0.201839,-2.39182e-06
2.105e-06,-0.205439,-1.96065e-06
2.115e-06,-0.201839,-1.45297e-06
2.125e-06,-0.201839,-8.40986e-07
2.135e-06,-0.203279,-3.81995e-07
2.145e-06,-0.204719,1.11767e-07
2.155e-06,-0.203279,4.52533e-07
2.165e-06,-0.201119,6.26393e-07
2.175e-06,-0.201839,8.76752e-07
2.185e-06,-0.202559,1.20361e-06
2.195e-06,-0.203279,1.46788e-06
2.205e-06,-0.202559,1.62783e-06
2.215e-06,-0.199679,1.86428e-06
2.225e-06,-0.202559,2.08682e-06
2.235e-06,-0.201839,2.35109e-06
2.245e-06,-0.203279,2.56667e-06
2.255e-06,-0.205439,2.65708e-06
2.265e-06,-0.201119,2.71967e-06
2.275e-06,-0.204719,2.86571e-06
2.285e-06,-0.203999,3.0048e-06
2.295e-06,-0.201119,3.12302e-06
2.305e-06,-0.199679,3.29688e-06
2.315e-06,-0.203999,3.41511e-06
2.325e-06,-0.205439,3.36643e-06
2.335e-06,-0.203999,3.33166e-06
2.345e-06,-0.203999,3.33861e-06
2.355e-06,-0.202559,3.29688e-06
2.365e-06,-0.204719,3.33861e-06
2.375e-06,-0.202559,3.28993e-06
2.385e-06,-0.202559,3.31079e-06
2.395e-06,-0.200399,3.33861e-06
2.405e-06,-0.201119,3.31775e-06
2.415e-06,-0.201119,3.24125e-06
2.425e-06,-0.201839,3.16475e-06
2.435e-06,-0.203999,3.03262e-06
2.445e-06,-0.201839,2.92135e-06
2.455e-06,-0.203279,2.71271e-06
2.465e-06,-0.205439,2.57363e-06
2.475e-06,-0.201839,2.44149e-06
2.485e-06,-0.204719,2.39281e-06
2.495e-06,-0.202559,2.212e-06
2.505e-06,-0.202559,2.03814e-06
2.515e-06,-0.205439,1.84341e-06
2.525e-06,-0.201839,1.72519e-06
2.535e-06,-0.200399,1.61392e-06
2.545e-06,-0.204719,1.52351e-06
2.555e-06,-0.201839,1.4192e-06
2.565e-06,-0.201119,1.25924e-06
2.575e-06,-0.203999,1.21752e-06
2.585e-06,-0.199679,1.20361e-06
2.595e-06,-0.201839,1.18275e-06
2.605e-06,-0.201839,1.14797e-06
2.615e-06,-0.202559,1.05061e-06
2.625e-06,-0.201119,9.88022e-07
2.635e-06,-0.201119,9.39341e-07
2.645e-06,-0.203279,9.39341e-07
2.655e-06,-0.201839,9.11524e-07
2.665e-06,-0.202559,8.69797e-07
2.675e-06,-0.200399,9.04569e-07
2.685e-06,-0.202559,9.67159e-07
2.695e-06,-0.200399,8.90661e-07
2.705e-06,-0.202559,7.7939e-07
2.715e-06,-0.202559,8.07208e-07
2.725e-06,-0.201839,8.69797e-07
2.735e-06,-0.203999,8.4198e-07
2.745e-06,-0.201119,8.69797e-07
2.755e-06,-0.202559,9.46296e-07
2.765e-06,-0.203999,1.15493e-06
2.775e-06,-0.205439,1.23838e-06
2.785e-06,-0.202559,1.39138e-06
2.795e-06,-0.200399,1.36356e-06
2.805e-06,-0.199679,1.41224e-06
2.815e-06,-0.206159,1.46788e-06
2.825e-06,-0.203999,1.48179e-06
2.835e-06,-0.202559,1.4331e-06
2.845e-06,-0.201839,1.41224e-06
2.855e-06,-0.201119,1.37747e-06
2.865e-06,-0.203279,1.30792e-06
2.875e-06,-0.201119,1.33574e-06
2.885e-06,-0.203279,1.46788e-06
2.895e-06,-0.202559,1.4331e-06
2.905e-06,-0.202559,1.36356e-06
2.915e-06,-0.201839,1.3427e-06
2.925e-06,-0.203279,1.5096e-06
2.935e-06,-0.203999,1.65565e-06
2.945e-06,-0.204719,1.76692e-06
2.955e-06,-0.203999,1.67651e-06
2.965e-06,-0.201839,1.45397e-06
2.975e-06,-0.202559,1.36356e-06
2.985e-06,-0.201839,1.40529e-06
2.995e-06,-0.203999,1.44701e-06
3.005e-06,-0.203999,1.39833e-06
3.015e-06,-0.204719,1.40529e-06
3.025e-06,-0.203279,1.35661e-06
3.035e-06,-0.204719,1.20361e-06
3.045e-06,-0.203279,1.18275e-06
3.055e-06,-0.201119,1.14102e-06
3.065e-06,-0.203279,1.13406e-06
3.075e-06,-0.202559,1.17579e-06
3.085e-06,-0.203279,1.29402e-06
3.095e-06,-0.203279,1.35661e-06
3.105e-06,-0.203279,1.35661e-06
3.115e-06,-0.204719,1.32879e-06
3.125e-06,-0.203999,1.21752e-06
3.135e-06,-0.203279,9.94977e-07
3.145e-06,-0.205439,8.90661e-07
3.155e-06,-0.204719,8.48934e-07
3.165e-06,-0.201119,8.28071e-07
3.175e-06,-0.201839,7.7939e-07
3.185e-06,-0.200399,6.33348e-07
3.195e-06,-0.203999,5.56849e-07
3.205e-06,-0.201839,3.76035e-07
3.215e-06,-0.204719,4.45579e-07
3.225e-06,-0.206159,4.9426e-07
3.235e-06,-0.202559,5.56849e-07
3.245e-06,-0.198238,5.63804e-07
3.255e-06,-0.203999,5.56849e-07
3.265e-06,-0.203279,5.84667e-07
3.275e-06,-0.207599,6.88983e-07
3.285e-06,-0.204719,7.09846e-07
3.295e-06,-0.205439,7.23755e-07
3.305e-06,-0.204719,6.61165e-07
3.315e-06,-0.203999,5.84667e-07
3.325e-06,-0.203999,6.54211e-07
3.335e-06,-0.205439,6.95937e-07
3.345e-06,-0.203999,7.37664e-07
3.355e-06,-0.200399,8.48934e-07
3.365e-06,-0.202559,9.67159e-07
3.375e-06,-0.201839,1.04366e-06
3.385e-06,-0.203999,1.1132e-06
3.395e-06,-0.201839,1.18275e-06
3.405e-06,-0.202559,1.27315e-06
3.415e-06,-0.201839,1.32879e-06
3.425e-06,-0.202559,1.37747e-06
3.435e-06,-0.203999,1.48179e-06
3.445e-06,-0.202559,1.57915e-06
3.455e-06,-0.200399,1.59306e-06
3.465e-06,-0.201119,1.5096e-06
3.475e-06,-0.202559,1.44006e-06
3.485e-06,-0.206879,1.35661e-06
3.495e-06,-0.203999,1.33574e-06
3.505e-06,-0.203279,1.20361e-06
3.515e-06,-0.203279,1.25229e-06
3.525e-06,-0.203279,1.22447e-06
3.535e-06,-0.202559,1.20361e-06
3.545e-06,-0.203999,1.21056e-06
3.555e-06,-0.199679,1.30792e-06
3.565e-06,-0.203999,1.39138e-06
3.575e-06,-0.204719,1.46092e-06
3.585e-06,-0.202559,1.56524e-06
3.595e-06,-0.201119,1.65565e-06
3.605e-06,-0.202559,1.70433e-06
3.615e-06,-0.201119,1.68346e-06
3.625e-06,-0.200399,1.67651e-06
3.635e-06,-0.202559,1.63478e-06
3.645e-06,-0.203999,1.59306e-06
3.655e-06,-0.206159,1.59306e-06
3.665e-06,-0.204719,1.68346e-06
3.675e-06,-0.201839,1.71128e-06
3.685e-06,-0.204719,1.76692e-06
3.695e-06,-0.201119,1.75301e-06
3.705e-06,-0.201119,1.76692e-06
3.715e-06,-0.205439,1.84341e-06
3.725e-06,-0.200399,1.91296e-06
3.735e-06,-0.201839,1.94078e-06
3.745e-06,-0.203279,2.01032e-06
3.755e-06,-0.198238,2.02423e-06
3.765e-06,-0.199679,1.91296e-06
3.775e-06,-0.202559,1.82255e-06
3.785e-06,-0.199679,1.78778e-06
3.795e-06,-0.201839,1.80169e-06
3.805e-06,-0.201839,1.70433e-06
3.815e-06,-0.203279,1.61392e-06
3.825e-06,-0.201839,1.44006e-06
3.835e-06,-0.202559,1.25229e-06
3.845e-06,-0.201839,1.1132e-06
3.855e-06,-0.202559,1.06452e-06
3.865e-06,-0.204719,1.0367e-06
3.875e-06,-0.205439,1.05757e-06
3.885e-06,-0.204719,1.14797e-06
3.895e-06,-0.203999,1.19665e-06
3.905e-06,-0.201839,1.1897e-06
3.915e-06,-0.204719,1.20361e-06
3.925e-06,-0.203279,1.17579e-06
3.935e-06,-0.201119,1.10625e-06
3.945e-06,-0.202559,1.13406e-06
3.955e-06,-0.202559,1.13406e-06
3.965e-06,-0.203999,1.1132e-06
3.975e-06,-0.201119,1.13406e-06
3.985e-06,-0.200399,1.13406e-06
3.995e-06,-0.201119,1.14797e-06
4.005e-06,-0.203999,1.12711e-06
4.015e-06,-0.201839,1.09234e-06
4.025e-06,-0.200399,1.00193e-06
4.035e-06,-0.203999,8.83706e-07
4.045e-06,-0.201119,7.30709e-07
4.055e-06,-0.203279,7.72436e-07
4.065e-06,-0.203279,8.07208e-07
4.075e-06,-0.203279,7.65481e-07
4.085e-06,-0.205439,7.58527e-07
4.095e-06,-0.201839,7.23755e-07
4.105e-06,-0.203999,6.26393e-07
4.115e-06,-0.202559,5.56849e-07
4.125e-06,-0.201839,5.15123e-07
4.135e-06,-0.203279,5.56849e-07
4.145e-06,-0.202559,5.49895e-07
4.155e-06,-0.201119,5.22077e-07
4.165e-06,-0.203999,4.59488e-07
4.175e-06,-0.202559,4.66442e-07
4.185e-06,-0.202559,4.17761e-07
4.195e-06,-0.203279,4.10807e-07
4.205e-06,-0.200399,4.03852e-07
4.215e-06,-0.202559,4.03852e-07
4.225e-06,-0.201839,3.48217e-07
4.235e-06,-0.202559,4.3167e-07
4.245e-06,-0.202559,5.49895e-07
4.255e-06,-0.200399,6.75074e-07
4.265e-06,-0.200399,6.75074e-07
4.275e-06,-0.201839,6.19439e-07
4.285e-06,-0.201119,6.54211e-07
4.295e-06,-0.202559,6.12484e-07
4.305e-06,-0.201119,6.47256e-07
4.315e-06,-0.203279,6.33348e-07
4.325e-06,-0.203279,6.75074e-07
4.335e-06,-0.203999,7.30709e-07
4.345e-06,-0.202559,7.37664e-07
4.355e-06,-0.200399,8.14162e-07
4.365e-06,-0.202559,8.83706e-07
4.375e-06,-0.203999,8.97615e-07
4.385e-06,-0.203999,9.74114e-07
4.395e-06,-0.202559,1.02975e-06
4.405e-06,-0.205439,1.12016e-06
4.415e-06,-0.205439,1.29402e-06
4.425e-06,-0.203279,1.41224e-06
4.435e-06,-0.201839,1.54437e-06
4.445e-06,-0.201839,1.59306e-06
4.455e-06,-0.201119,1.48874e-06
4.465e-06,-0.203279,1.44701e-06
4.475e-06,-0.203279,1.32183e-06
4.485e-06,-0.201839,1.30792e-06
4.495e-06,-0.203999,1.17579e-06
4.505e-06,-0.203279,1.13406e-06
4.515e-06,-0.201839,1.07148e-06
4.525e-06,-0.203999,1.09234e-06
4.535e-06,-0.201119,1.07843e-06
4.545e-06,-0.200399,1.05061e-06
4.555e-06,-0.201119,1.09929e-06
4.565e-06,-0.203999,1.14797e-06
4.575e-06,-0.203279,1.23143e-06
4.585e-06,-0.202559,1.25924e-06
4.595e-06,-0.201119,1.24534e-06
4.605e-06,-0.204719,1.21752e-06
4.615e-06,-0.201119,1.20361e-06
4.625e-06,-0.200399,1.16884e-06
4.635e-06,-0.200399,1.23143e-06
4.645e-06,-0.201119,1.23838e-06
4.655e-06,-0.203279,1.24534e-06
4.665e-06,-0.200399,1.21752e-06
4.675e-06,-0.202559,1.21056e-06
4.685e-06,-0.202559,1.25924e-06
4.695e-06,-0.200399,1.32183e-06
4.705e-06,-0.203999,1.3427e-06
4.715e-06,-0.198958,1.37747e-06
4.725e-06,-0.204719,1.39833e-06
4.735e-06,-0.201839,1.47483e-06
4.745e-06,-0.203279,1.44006e-06
4.755e-06,-0.201839,1.48179e-06
4.765e-06,-0.204719,1.44701e-06
4.775e-06,-0.206159,1.41224e-06
4.785e-06,-0.201839,1.24534e-06
4.795e-06,-0.203999,1.27315e-06
4.805e-06,-0.202559,1.23838e-06
4.815e-06,-0.203999,1.27315e-06
4.825e-06,-0.203279,1.17579e-06
4.835e-06,-0.200399,1.14102e-06
4.845e-06,-0.201119,1.17579e-06
4.855e-06,-0.206159,1.20361e-06
4.865e-06,-0.206159,1.1897e-06
4.875e-06,-0.203999,1.23838e-06
4.885e-06,-0.201839,1.28011e-06
4.895e-06,-0.199679,1.2662e-06
4.905e-06,-0.203279,1.30097e-06
4.915e-06,-0.204719,1.31488e-06
4.925e-06,-0.203999,1.34965e-06
4.935e-06,-0.206879,1.2662e-06
4.945e-06,-0.203999,1.14797e-06
4.955e-06,-0.202559,1.16188e-06
4.965e-06,-0.201839,1.22447e-06
4.975e-06,-0.203999,1.15493e-06
4.985e-06,-0.201839,9.74114e-07
4.995e-06,-0.202559,9.04569e-07
5.005e-06,-0.203999,7.65481e-07
5.015e-06,-0.203279,6.95937e-07
5.025e-06,-0.203279,6.95937e-07
5.035e-06,-0.207599,6.26393e-07
5.045e-06,-0.203279,6.95937e-07
5.055e-06,-0.201839,7.02892e-07
5.065e-06,-0.201119,7.09846e-07
5.075e-06,-0.201119,7.44618e-07
5.085e-06,-0.203999,7.86345e-07
5.095e-06,-0.202559,8.55889e-07
5.105e-06,-0.205439,9.25433e-07
5.115e-06,-0.202559,9.25433e-07
5.125e-06,-0.209039,9.46296e-07
5.135e-06,-0.199679,8.97615e-07
5.145e-06,-0.203999,8.83706e-07
5.155e-06,-0.201119,8.69797e-07
5.165e-06,-0.201119,8.4198e-07
5.175e-06,-0.203999,6.54211e-07
5.185e-06,-0.205439,6.19439e-07
5.195e-06,-0.202559,7.09846e-07
5.205e-06,-0.201119,7.23755e-07
5.215e-06,-0.203999,6.54211e-07
5.225e-06,-0.202559,5.91621e-07
5.235e-06,-0.201839,6.54211e-07
5.245e-06,-0.203999,6.61165e-07
5.255e-06,-0.199679,6.6812e-07
5.265e-06,-0.205439,7.02892e-07
5.275e-06,-0.203999,7.44618e-07
5.285e-06,-0.206159,6.40302e-07
5.295e-06,-0.201839,5.49895e-07
5.305e-06,-0.202559,5.01214e-07
5.315e-06,-0.200399,4.9426e-07
5.325e-06,-0.206159,6.19439e-07
5.335e-06,-0.201839,8.62843e-07
5.345e-06,-0.203279,1.00193e-06
5.355e-06,-0.198958,9.5325e-07
5.365e-06,-0.189598,8.97615e-07
5.375e-06,-0.167276,4.9426e-07
5.385e-06,-0.147115,-1.24434e-06
5.395e-06,-0.129834,-4.9719e-06
5.405e-06,-0.109672,-1.08414e-05
5.415e-06,-0.0873505,-1.88529e-05
5.425e-06,-0.0707894,-2.90411e-05
5.435e-06,-0.0470277,-4.12669e-05
5.445e-06,-0.0268662,-5.52383e-05
5.455e-06,-0.00742483,-7.04615e-05
5.465e-06,-0.00310453,-8.66862e-05
5.475e-06,-0.00166442,-0.00010362
5.485e-06,-0.000944372,-0.000112967
5.495e-06,0.000495731,-0.000112967
5.505e-06,-0.000944372,-0.000112967
5.515e-06,-0.000944372,-0.000112967
5.525e-06,-0.00238447,-0.000112967
5.535e-06,-0.00238447,-0.000112967
5.545e-06,0.00121578,-0.000112967
5.555e-06,0.00121578,-0.000112967
5.565e-06,0.00265588,-0.000112967
5.575e-06,-0.00166442,-0.000112967
5.585e-06,-0.000944372,-0.000112967
5.595e-06,0.000495731,-0.000112967
5.605e-06,-0.000944372,-0.000112967
5.615e-06,-0.000944372,-0.000112967
5.625e-06,-0.000224321,-0.000112967
5.635e-06,-0.000944372,-0.000112967
5.645e-06,-0.000224321,-0.000112967
5.655e-06,0.0148968,-0.000112967
5.665e-06,0.125785,-0.000112967
5.675e-06,0.294997,-0.000112967
5.685e-06,0.472849,-0.000112967
5.695e-06,0.642061,-0.000112967
5.705e-06,0.817034,-0.000112967
5.715e-06,0.997047,-0.000112967
5.725e-06,1.18066,-0.000112967
5.735e-06,1.35779,-0.000112967
5.745e-06,1.53421,-0.000112967
5.755e-06,1.69406,-0.000112967
5.765e-06,1.75886,-0.000112967
5.775e-06,1.76462,-0.000112967
5.785e-06,1.76822,-0.000112967
5.795e-06,1.7747,-0.000112967
5.805e-06,1.76966,-0.000112967
5.815e-06,1.64005,-0.000112967
5.825e-06,1.43844,-0.000112967
5.835e-06,1.24114,-0.000112967
5.845e-06,1.05249,-0.000112967
5.855e-06,0.857357,-0.000112967
5.865e-06,0.654302,-0.000112967
5.875e-06,0.451248,-0.000112967
5.885e-06,0.251074,-0.000112967
5.895e-06,0.0573798,-0.000112967
5.905e-06,-0.123353,-0.000112967
5.915e-06,-0.193918,-0.000112967
5.925e-06,-0.196078,-0.000112967
5.935e-06,-0.196078,-0.000112967
5.945e-06,-0.209759,-0.000112967
5.955e-06,-0.2148,-0.000112967
5.965e-06,-0.211199,-0.000112967
5.975e-06,-0.205439,-0.000112967
5.985e-06,-0.200399,-0.000112967
5.995e-06,-0.197518,-0.000112967
6.005e-06,-0.198958,-0.000112967
6.015e-06,-0.200399,-0.000112967
6.025e-06,-0.203999,-0.000112967
6.035e-06,-0.196798,-7.01764e-05
6.045e-06,-0.198958,0.000110137
6.055e-06,-0.197518,0.000113928
6.065e-06,-0.199679,0.000113928
6.075e-06,-0.196798,0.000113928
6.085e-06,-0.201119,0.000113928
6.095e-06,-0.201119,0.000113928
6.105e-06,-0.201119,0.000113928
6.115e-06,-0.203279,0.000113928
6.125e-06,-0.201839,0.000113928
6.135e-06,-0.202559,0.000113928
6.145e-06,-0.201119,0.000113928
6.155e-06,-0.201839,0.000113928
6.165e-06,-0.200399,0.000113928
6.175e-06,-0.201839,0.000113928
6.185e-06,-0.198238,0.000113928
6.195e-06,-0.203279,0.000113928
6.205e-06,-0.201119,0.000113928
6.215e-06,-0.199679,0.000113928
6.225e-06,-0.201119,0.000113928
6.235e-06,-0.198238,0.000113928
6.245e-06,-0.200399,0.000113928
6.255e-06,-0.203279,0.000113928
6.265e-06,-0.202559,0.000113928
6.275e-06,-0.200399,0.000113928
6.285e-06,-0.198958,0.000113928
6.295e-06,-0.199679,0.000113928
6.305e-06,-0.204719,0.000113928
6.315e-06,-0.202559,0.000113928
6.325e-06,-0.203279,0.000113928
6.335e-06,-0.201839,0.000113928
6.345e-06,-0.203999,0.000113928
6.355e-06,-0.199679,0.000113928
6.365e-06,-0.203999,0.000113928
6.375e-06,-0.204719,0.000113928
6.385e-06,-0.203279,0.000113928
6.395e-06,-0.201119,0.000113928
6.405e-06,-0.202559,0.000113928
6.415e-06,-0.203279,0.000113928
6.425e-06,-0.200399,8.75773e-05
6.435e-06,-0.201119,5.22768e-05
6.445e-06,-0.203279,1.89999e-05
6.455e-06,-0.203999,-1.20098e-05
6.465e-06,-0.203279,-4.11835e-05
6.475e-06,-0.201839,-6.74225e-05
6.485e-06,-0.200399,-9.13317e-05
6.495e-06,-0.204719,-0.000110338
