Positive pulse time array: 
0.000e+00,1.000e-07,5.000e-07,1.000e-06,5.000e-07,5.000e-06,1.000e-07,1.000e-07,
 
Positive pulse voltage array: 
0.000,0.000,1.800,1.800,-0.200,-0.200,0.000,0.000,
 
Negative pulse time array: 
0.000e+00,1.000e-07,5.000e-07,1.000e-06,5.000e-07,5.000e-06,1.000e-07,1.000e-07,
 
Negative pulse voltage array: 
0.000,0.000,-1.400,-1.400,-0.200,-0.200,0.000,0.000,
 
Positive repetition, Negative repetition, ?ycles: 
6.55e-07,1.82295,-0.00114348
6.65e-07,1.82007,-0.00114348
6.75e-07,1.82439,-0.00114348
6.85e-07,1.82511,-0.00114348
6.95e-07,1.82151,-0.00114348
7.05e-07,1.82511,-0.00114348
7.15e-07,1.82295,-0.00114348
7.25e-07,1.82223,-0.00114348
7.35e-07,1.82223,-0.00114348
7.45e-07,1.82295,-0.00114348
7.55e-07,1.82439,-0.00111912
7.65e-07,1.82511,-0.00107645
7.75e-07,1.82655,-0.00103914
7.85e-07,1.82799,-0.00100598
7.95e-07,1.82295,-0.000978378
8.05e-07,1.82583,-0.000953455
8.15e-07,1.82223,-0.000932052
8.25e-07,1.82799,-0.000913465
8.35e-07,1.82511,-0.000898117
8.45e-07,1.82727,-0.000884741
8.55e-07,1.82439,-0.000872701
8.65e-07,1.82655,-0.00086193
8.75e-07,1.82151,-0.000852284
8.85e-07,1.82439,-0.000844117
8.95e-07,1.82511,-0.000838274
9.05e-07,1.82439,-0.000832782
9.15e-07,1.82079,-0.000827361
9.25e-07,1.82799,-0.0008237
9.35e-07,1.82295,-0.000819828
9.45e-07,1.82583,-0.000815463
9.55e-07,1.82439,-0.000811591
9.65e-07,1.82511,-0.000808563
9.75e-07,1.82367,-0.000805254
9.85e-07,1.82511,-0.000801664
9.95e-07,1.82583,-0.000799199
1.005e-06,1.82079,-0.000793849
1.015e-06,1.82295,-0.000788709
1.025e-06,1.82655,-0.000784344
1.035e-06,1.82583,-0.000780542
1.045e-06,1.82439,-0.000776881
1.055e-06,1.82583,-0.000774347
1.065e-06,1.82295,-0.000771108
1.075e-06,1.82223,-0.000766321
1.085e-06,1.82655,-0.000763012
1.095e-06,1.82871,-0.000758576
1.105e-06,1.82439,-0.000754634
1.115e-06,1.82367,-0.000752029
1.125e-06,1.82799,-0.000749353
1.135e-06,1.82799,-0.000747171
1.145e-06,1.82655,-0.000744777
1.155e-06,1.82799,-0.000742242
1.165e-06,1.82655,-0.000739567
1.175e-06,1.82583,-0.000736821
1.185e-06,1.82223,-0.000733583
1.195e-06,1.82655,-0.000729922
1.205e-06,1.82367,-0.000725416
1.215e-06,1.82727,-0.000721544
1.225e-06,1.82583,-0.000717671
1.235e-06,1.82439,-0.000713236
1.245e-06,1.82367,-0.000707885
1.255e-06,1.82439,-0.00070352
1.265e-06,1.82727,-0.00070007
1.275e-06,1.82655,-0.000697184
1.285e-06,1.82511,-0.000694931
1.295e-06,1.82439,-0.000693382
1.305e-06,1.82727,-0.00069303
1.315e-06,1.82655,-0.000692115
1.325e-06,1.82511,-0.000693241
1.335e-06,1.82151,-0.00069479
1.345e-06,1.82727,-0.000697113
1.355e-06,1.82871,-0.000698381
1.365e-06,1.82439,-0.000698873
1.375e-06,1.82367,-0.00070007
1.385e-06,1.82799,-0.000700422
1.395e-06,1.82655,-0.000700563
1.405e-06,1.82655,-0.000699859
1.415e-06,1.82511,-0.000699225
1.425e-06,1.82799,-0.000696902
1.435e-06,1.82799,-0.000694438
1.445e-06,1.82943,-0.000692537
1.455e-06,1.82655,-0.000690354
1.465e-06,1.82727,-0.000687679
1.475e-06,1.82583,-0.000685567
1.485e-06,1.82943,-0.000684229
1.495e-06,1.82439,-0.000682892
1.505e-06,1.82511,-0.000680146
1.515e-06,1.82583,-0.000677189
1.525e-06,1.82871,-0.000674725
1.535e-06,1.82799,-0.000671486
1.545e-06,1.82655,-0.000669092
1.555e-06,1.82511,-0.000666135
1.565e-06,1.82655,-0.000664446
1.575e-06,1.82871,-0.000661137
1.585e-06,1.82727,-0.000657265
1.595e-06,1.82439,-0.000654237
1.605e-06,1.82367,-0.000651491
1.615e-06,1.79918,-0.000648675
1.625e-06,1.75742,-0.000641776
1.635e-06,1.71854,-0.000618965
1.645e-06,1.68038,-0.000575384
1.655e-06,1.64077,-0.000513006
1.665e-06,1.59757,-0.000434928
1.675e-06,1.55869,-0.000345092
1.685e-06,1.51476,-0.000251243
1.695e-06,1.47732,-0.000158521
1.705e-06,1.43268,-7.26279e-05
1.715e-06,1.39524,7.21046e-06
1.725e-06,1.35563,8.09237e-05
1.735e-06,1.31315,0.000147948
1.745e-06,1.27355,0.0002092
1.755e-06,1.23322,0.000265031
1.765e-06,1.19434,0.000314454
1.775e-06,1.15402,0.000357331
1.785e-06,1.11442,0.000394363
1.795e-06,1.07049,0.000428228
1.805e-06,1.03305,0.00045829
1.815e-06,0.989126,0.000485396
1.825e-06,0.951684,0.000510037
1.835e-06,0.9092,0.000532074
1.845e-06,0.869598,0.000551576
1.855e-06,0.826395,0.000572134
1.865e-06,0.788232,0.000591213
1.875e-06,0.748629,0.000610082
1.885e-06,0.706146,0.000627894
1.895e-06,0.667263,0.000645777
1.905e-06,0.62766,0.000663589
1.915e-06,0.588058,0.000681753
1.925e-06,0.544855,0.000699706
1.935e-06,0.506692,0.000717659
1.945e-06,0.467089,0.000733993
1.955e-06,0.426766,0.000750116
1.965e-06,0.382843,0.000765393
1.975e-06,0.34468,0.000780953
1.985e-06,0.301477,0.000795526
1.995e-06,0.262594,0.000809537
2.005e-06,0.220111,0.000823547
2.015e-06,0.181229,0.000837558
2.025e-06,0.140186,0.000850935
2.035e-06,0.0998628,0.000864593
2.045e-06,0.06026,0.000877618
2.055e-06,0.0199371,0.000889586
2.065e-06,-0.0211058,0.000902118
2.075e-06,-0.0614287,0.000914439
2.085e-06,-0.102472,0.000925845
2.095e-06,-0.144235,0.000936405
2.105e-06,-0.181677,0.000948304
2.115e-06,-0.196078,0.000960484
2.125e-06,-0.195358,0.00096682
2.135e-06,-0.196798,0.000953513
2.145e-06,-0.197518,0.000918945
2.155e-06,-0.200399,0.000865156
2.165e-06,-0.198238,0.000795667
2.175e-06,-0.198958,0.000711957
2.185e-06,-0.196078,0.000622332
2.195e-06,-0.196078,0.000534749
2.205e-06,-0.198238,0.000453996
2.215e-06,-0.201119,0.00038162
2.225e-06,-0.199679,0.000316778
2.235e-06,-0.195358,0.00025968
2.245e-06,-0.199679,0.000208426
2.255e-06,-0.196798,0.000166606
2.265e-06,-0.198958,0.000133375
2.275e-06,-0.201119,0.000105988
2.285e-06,-0.197518,8.48663e-05
2.295e-06,-0.201119,6.86029e-05
2.305e-06,-0.199679,5.77607e-05
2.315e-06,-0.198238,4.93826e-05
2.325e-06,-0.198958,4.43135e-05
2.335e-06,-0.198958,4.10045e-05
2.345e-06,-0.201119,3.92444e-05
2.355e-06,-0.198958,3.95964e-05
2.365e-06,-0.201119,4.10045e-05
2.375e-06,-0.199679,4.41727e-05
2.385e-06,-0.198958,4.63552e-05
2.395e-06,-0.198958,4.79745e-05
2.405e-06,-0.201839,4.95938e-05
2.415e-06,-0.198958,5.06499e-05
2.425e-06,-0.197518,5.16355e-05
2.435e-06,-0.199679,5.241e-05
2.445e-06,-0.198958,5.3114e-05
2.455e-06,-0.199679,5.50853e-05
2.465e-06,-0.200399,5.64934e-05
2.475e-06,-0.199679,5.62118e-05
2.485e-06,-0.202559,5.74087e-05
2.495e-06,-0.197518,5.79015e-05
2.505e-06,-0.200399,5.7127e-05
2.515e-06,-0.202559,5.68454e-05
2.525e-06,-0.201119,5.66342e-05
2.535e-06,-0.198958,5.58598e-05
2.545e-06,-0.200399,5.51557e-05
2.555e-06,-0.198958,5.47333e-05
2.565e-06,-0.203279,5.35364e-05
2.575e-06,-0.201119,5.12835e-05
2.585e-06,-0.201119,4.95938e-05
2.595e-06,-0.201839,4.88898e-05
2.605e-06,-0.201839,4.70592e-05
2.615e-06,-0.201119,4.51583e-05
2.625e-06,-0.200399,4.3539e-05
2.635e-06,-0.200399,4.30462e-05
2.645e-06,-0.198958,4.34686e-05
2.655e-06,-0.201839,4.3539e-05
2.665e-06,-0.202559,4.3539e-05
2.675e-06,-0.201839,4.36094e-05
2.685e-06,-0.203999,4.37502e-05
2.695e-06,-0.201839,4.26238e-05
2.705e-06,-0.201119,4.2483e-05
2.715e-06,-0.201839,4.24126e-05
2.725e-06,-0.203999,4.29758e-05
2.735e-06,-0.204719,4.32574e-05
2.745e-06,-0.201839,4.32574e-05
2.755e-06,-0.203999,4.30462e-05
2.765e-06,-0.201119,4.24126e-05
2.775e-06,-0.203279,4.18493e-05
2.785e-06,-0.201119,4.22014e-05
2.795e-06,-0.201839,4.19197e-05
2.805e-06,-0.201119,4.17789e-05
2.815e-06,-0.198958,4.14973e-05
2.825e-06,-0.201839,4.17085e-05
2.835e-06,-0.201119,4.17789e-05
2.845e-06,-0.198958,4.12861e-05
2.855e-06,-0.201119,4.19901e-05
2.865e-06,-0.203279,4.24126e-05
2.875e-06,-0.203279,4.23422e-05
2.885e-06,-0.203279,4.17789e-05
2.895e-06,-0.203279,4.19901e-05
2.905e-06,-0.202559,4.18493e-05
2.915e-06,-0.205439,4.19197e-05
2.925e-06,-0.201839,4.09341e-05
2.935e-06,-0.202559,4.06525e-05
2.945e-06,-0.205439,4.03708e-05
2.955e-06,-0.201839,3.98076e-05
2.965e-06,-0.201839,3.97372e-05
2.975e-06,-0.201119,3.82587e-05
2.985e-06,-0.201839,3.81179e-05
2.995e-06,-0.199679,3.77659e-05
3.005e-06,-0.203999,3.81179e-05
3.015e-06,-0.202559,3.81883e-05
3.025e-06,-0.200399,3.80475e-05
3.035e-06,-0.204719,3.79771e-05
3.045e-06,-0.203999,3.83291e-05
3.055e-06,-0.204719,3.84699e-05
3.065e-06,-0.202559,3.84699e-05
3.075e-06,-0.204719,3.80475e-05
3.085e-06,-0.203999,3.83291e-05
3.095e-06,-0.201839,3.81179e-05
3.105e-06,-0.202559,3.83995e-05
3.115e-06,-0.203279,3.83995e-05
3.125e-06,-0.202559,3.85403e-05
3.135e-06,-0.202559,3.88219e-05
3.145e-06,-0.201839,3.88924e-05
3.155e-06,-0.201839,3.86107e-05
3.165e-06,-0.203999,3.81883e-05
3.175e-06,-0.202559,3.80475e-05
3.185e-06,-0.202559,3.82587e-05
3.195e-06,-0.204719,3.86811e-05
3.205e-06,-0.203999,3.83995e-05
3.215e-06,-0.202559,3.79067e-05
3.225e-06,-0.200399,3.71322e-05
3.235e-06,-0.203279,3.72731e-05
3.245e-06,-0.201119,3.6217e-05
3.255e-06,-0.201839,3.6569e-05
3.265e-06,-0.204719,3.72731e-05
3.275e-06,-0.203279,3.66394e-05
3.285e-06,-0.201839,3.63578e-05
3.295e-06,-0.202559,3.61466e-05
3.305e-06,-0.201839,3.59354e-05
3.315e-06,-0.201119,3.57946e-05
3.325e-06,-0.204719,3.60762e-05
3.335e-06,-0.203279,3.60762e-05
3.345e-06,-0.201119,3.64986e-05
3.355e-06,-0.205439,3.57946e-05
3.365e-06,-0.203999,3.51609e-05
3.375e-06,-0.201119,3.60058e-05
3.385e-06,-0.203279,3.61466e-05
3.395e-06,-0.203999,3.55834e-05
3.405e-06,-0.204719,3.51609e-05
3.415e-06,-0.203999,3.42457e-05
3.425e-06,-0.201839,3.42457e-05
3.435e-06,-0.201839,3.41049e-05
3.445e-06,-0.203279,3.43865e-05
3.455e-06,-0.203279,3.48793e-05
3.465e-06,-0.204719,3.50905e-05
3.475e-06,-0.203999,3.54425e-05
3.485e-06,-0.201839,3.53721e-05
3.495e-06,-0.202559,3.57946e-05
3.505e-06,-0.203279,3.56538e-05
3.515e-06,-0.204719,3.64986e-05
3.525e-06,-0.200399,3.70618e-05
3.535e-06,-0.203279,3.75547e-05
3.545e-06,-0.202559,3.71322e-05
3.555e-06,-0.205439,3.63578e-05
3.565e-06,-0.200399,3.60058e-05
3.575e-06,-0.203279,3.6569e-05
3.585e-06,-0.201119,3.64986e-05
3.595e-06,-0.201839,3.60058e-05
3.605e-06,-0.201119,3.5513e-05
3.615e-06,-0.202559,3.49497e-05
3.625e-06,-0.203279,3.46681e-05
3.635e-06,-0.202559,3.41049e-05
3.645e-06,-0.201839,3.38937e-05
3.655e-06,-0.200399,3.41049e-05
3.665e-06,-0.204719,3.41049e-05
3.675e-06,-0.201119,3.50201e-05
3.685e-06,-0.204719,3.50201e-05
3.695e-06,-0.203279,3.50201e-05
3.705e-06,-0.203279,3.43865e-05
3.715e-06,-0.201119,3.43161e-05
3.725e-06,-0.203279,3.45273e-05
3.735e-06,-0.203279,3.45977e-05
3.745e-06,-0.203999,3.45273e-05
3.755e-06,-0.206159,3.41753e-05
3.765e-06,-0.201119,3.41753e-05
3.775e-06,-0.202559,3.43865e-05
3.785e-06,-0.202559,3.36824e-05
3.795e-06,-0.198958,3.33304e-05
3.805e-06,-0.201119,3.31192e-05
3.815e-06,-0.201839,3.37528e-05
3.825e-06,-0.204719,3.43865e-05
3.835e-06,-0.201839,3.45977e-05
3.845e-06,-0.201839,3.46681e-05
3.855e-06,-0.201839,3.46681e-05
3.865e-06,-0.203999,3.51609e-05
3.875e-06,-0.205439,3.54425e-05
3.885e-06,-0.203279,3.51609e-05
3.895e-06,-0.203279,3.5865e-05
3.905e-06,-0.202559,3.63578e-05
3.915e-06,-0.202559,3.59354e-05
3.925e-06,-0.203999,3.5513e-05
3.935e-06,-0.202559,3.53721e-05
3.945e-06,-0.201839,3.48089e-05
3.955e-06,-0.201119,3.43161e-05
3.965e-06,-0.201839,3.43865e-05
3.975e-06,-0.201839,3.38232e-05
3.985e-06,-0.201119,3.27672e-05
3.995e-06,-0.202559,3.24152e-05
4.005e-06,-0.205439,3.19223e-05
4.015e-06,-0.201839,3.17815e-05
4.025e-06,-0.201839,3.26968e-05
4.035e-06,-0.203999,3.27672e-05
4.045e-06,-0.201839,3.31896e-05
4.055e-06,-0.201839,3.37528e-05
4.065e-06,-0.203279,3.43161e-05
4.075e-06,-0.201119,3.39641e-05
4.085e-06,-0.203279,3.46681e-05
4.095e-06,-0.202559,3.52313e-05
4.105e-06,-0.201839,3.54425e-05
4.115e-06,-0.206159,3.52313e-05
4.125e-06,-0.202559,3.45977e-05
4.135e-06,-0.203999,3.45273e-05
4.145e-06,-0.203999,3.45273e-05
4.155e-06,-0.203279,3.43161e-05
4.165e-06,-0.203999,3.46681e-05
4.175e-06,-0.204719,3.48793e-05
4.185e-06,-0.202559,3.49497e-05
4.195e-06,-0.201839,3.49497e-05
4.205e-06,-0.200399,3.50201e-05
4.215e-06,-0.202559,3.48793e-05
4.225e-06,-0.203279,3.45977e-05
4.235e-06,-0.200399,3.39641e-05
4.245e-06,-0.202559,3.36824e-05
4.255e-06,-0.201839,3.34008e-05
4.265e-06,-0.202559,3.28376e-05
4.275e-06,-0.206159,3.2556e-05
4.285e-06,-0.203279,3.31192e-05
4.295e-06,-0.203279,3.36824e-05
4.305e-06,-0.201119,3.41753e-05
4.315e-06,-0.201119,3.42457e-05
4.325e-06,-0.204719,3.44569e-05
4.335e-06,-0.204719,3.49497e-05
4.345e-06,-0.201839,3.43865e-05
4.355e-06,-0.207599,3.37528e-05
4.365e-06,-0.203999,3.36824e-05
4.375e-06,-0.204719,3.38937e-05
4.385e-06,-0.200399,3.34712e-05
4.395e-06,-0.206159,3.33304e-05
4.405e-06,-0.201839,3.2556e-05
4.415e-06,-0.206159,3.17815e-05
4.425e-06,-0.203999,3.18519e-05
4.435e-06,-0.203999,3.24152e-05
4.445e-06,-0.201119,3.2204e-05
4.455e-06,-0.204719,3.2556e-05
4.465e-06,-0.203279,3.28376e-05
4.475e-06,-0.202559,3.31896e-05
4.485e-06,-0.202559,3.37528e-05
4.495e-06,-0.206159,3.2908e-05
4.505e-06,-0.203279,3.24856e-05
4.515e-06,-0.205439,3.34712e-05
4.525e-06,-0.202559,3.48793e-05
4.535e-06,-0.200399,3.49497e-05
4.545e-06,-0.202559,3.51609e-05
4.555e-06,-0.205439,3.48089e-05
4.565e-06,-0.203279,3.48793e-05
4.575e-06,-0.205439,3.53017e-05
4.585e-06,-0.203999,3.45273e-05
4.595e-06,-0.201839,3.43161e-05
4.605e-06,-0.203279,3.34008e-05
4.615e-06,-0.205439,3.27672e-05
4.625e-06,-0.202559,3.26264e-05
4.635e-06,-0.204719,3.31192e-05
4.645e-06,-0.203999,3.34008e-05
4.655e-06,-0.203999,3.31896e-05
4.665e-06,-0.203999,3.35416e-05
4.675e-06,-0.203279,3.29784e-05
4.685e-06,-0.204719,3.27672e-05
4.695e-06,-0.204719,3.27672e-05
4.705e-06,-0.205439,3.27672e-05
4.715e-06,-0.203999,3.36824e-05
4.725e-06,-0.203999,3.26264e-05
4.735e-06,-0.206159,3.22744e-05
4.745e-06,-0.205439,3.17111e-05
4.755e-06,-0.201839,3.21336e-05
4.765e-06,-0.204719,3.26968e-05
4.775e-06,-0.204719,3.28376e-05
4.785e-06,-0.203999,3.38232e-05
4.795e-06,-0.201839,3.50201e-05
4.805e-06,-0.202559,3.54425e-05
4.815e-06,-0.203999,3.50201e-05
4.825e-06,-0.203999,3.57242e-05
4.835e-06,-0.207599,3.49497e-05
4.845e-06,-0.211919,3.39641e-05
4.855e-06,-0.203999,3.35416e-05
4.865e-06,-0.204719,3.38937e-05
4.875e-06,-0.201119,3.40345e-05
4.885e-06,-0.199679,3.41049e-05
4.895e-06,-0.205439,3.42457e-05
4.905e-06,-0.204719,3.34712e-05
4.915e-06,-0.201839,3.31896e-05
4.925e-06,-0.200399,3.326e-05
4.935e-06,-0.202559,3.31192e-05
4.945e-06,-0.203279,3.27672e-05
4.955e-06,-0.201839,3.326e-05
4.965e-06,-0.203999,3.27672e-05
4.975e-06,-0.204719,3.2204e-05
4.985e-06,-0.202559,3.14999e-05
4.995e-06,-0.203999,3.17111e-05
5.005e-06,-0.202559,3.24152e-05
5.015e-06,-0.202559,3.31896e-05
5.025e-06,-0.206159,3.33304e-05
5.035e-06,-0.203999,3.33304e-05
5.045e-06,-0.201119,3.34712e-05
5.055e-06,-0.203999,3.39641e-05
5.065e-06,-0.203279,3.35416e-05
5.075e-06,-0.205439,3.40345e-05
5.085e-06,-0.203279,3.41049e-05
5.095e-06,-0.201839,3.30488e-05
5.105e-06,-0.203999,3.15703e-05
5.115e-06,-0.204719,3.2204e-05
5.125e-06,-0.205439,3.26968e-05
5.135e-06,-0.203279,3.30488e-05
5.145e-06,-0.206159,3.28376e-05
5.155e-06,-0.205439,3.23448e-05
5.165e-06,-0.206159,3.24152e-05
5.175e-06,-0.201839,3.15703e-05
5.185e-06,-0.205439,3.18519e-05
5.195e-06,-0.201119,3.21336e-05
5.205e-06,-0.202559,3.2556e-05
5.215e-06,-0.202559,3.2556e-05
5.225e-06,-0.202559,3.19927e-05
5.235e-06,-0.205439,3.18519e-05
5.245e-06,-0.204719,3.19927e-05
5.255e-06,-0.202559,3.2556e-05
5.265e-06,-0.202559,3.2556e-05
5.275e-06,-0.203279,3.17111e-05
5.285e-06,-0.203999,3.16407e-05
5.295e-06,-0.204719,3.24856e-05
5.305e-06,-0.204719,3.27672e-05
5.315e-06,-0.201839,3.27672e-05
5.325e-06,-0.201119,3.24856e-05
5.335e-06,-0.203279,3.24856e-05
5.345e-06,-0.201839,3.31896e-05
5.355e-06,-0.206159,3.41049e-05
5.365e-06,-0.202559,3.46681e-05
5.375e-06,-0.202559,3.47385e-05
5.385e-06,-0.203999,3.49497e-05
5.395e-06,-0.201839,3.34008e-05
5.405e-06,-0.202559,3.23448e-05
5.415e-06,-0.203999,3.20631e-05
5.425e-06,-0.203279,3.2204e-05
5.435e-06,-0.203999,3.24856e-05
5.445e-06,-0.204719,3.26264e-05
5.455e-06,-0.203279,3.26968e-05
5.465e-06,-0.202559,3.2556e-05
5.475e-06,-0.203999,3.27672e-05
5.485e-06,-0.205439,3.23448e-05
5.495e-06,-0.203279,3.2204e-05
5.505e-06,-0.204719,3.21336e-05
5.515e-06,-0.202559,3.14999e-05
5.525e-06,-0.204719,3.11479e-05
5.535e-06,-0.204719,3.20631e-05
5.545e-06,-0.202559,3.19927e-05
5.555e-06,-0.204719,3.26264e-05
5.565e-06,-0.203999,3.2908e-05
5.575e-06,-0.203999,3.26264e-05
5.585e-06,-0.201839,3.24152e-05
5.595e-06,-0.203279,3.29784e-05
5.605e-06,-0.201839,3.30488e-05
5.615e-06,-0.204719,3.29784e-05
5.625e-06,-0.202559,3.24856e-05
5.635e-06,-0.203279,3.23448e-05
5.645e-06,-0.203279,3.2204e-05
5.655e-06,-0.201839,3.2556e-05
5.665e-06,-0.203999,3.36824e-05
5.675e-06,-0.201839,3.45977e-05
5.685e-06,-0.205439,3.42457e-05
5.695e-06,-0.203279,3.34712e-05
5.705e-06,-0.202559,3.34712e-05
5.715e-06,-0.202559,3.28376e-05
5.725e-06,-0.201839,3.24152e-05
5.735e-06,-0.201119,3.2556e-05
5.745e-06,-0.202559,3.23448e-05
5.755e-06,-0.205439,3.28376e-05
5.765e-06,-0.202559,3.29784e-05
5.775e-06,-0.203999,3.2556e-05
5.785e-06,-0.202559,3.24856e-05
5.795e-06,-0.203999,3.12887e-05
5.805e-06,-0.205439,3.09367e-05
5.815e-06,-0.202559,3.09367e-05
5.825e-06,-0.203999,3.14999e-05
5.835e-06,-0.205439,3.11479e-05
5.845e-06,-0.202559,3.15703e-05
5.855e-06,-0.201839,3.17815e-05
5.865e-06,-0.202559,3.17815e-05
5.875e-06,-0.203279,3.18519e-05
5.885e-06,-0.202559,3.19223e-05
5.895e-06,-0.202559,3.19223e-05
5.905e-06,-0.203999,3.22744e-05
5.915e-06,-0.205439,3.22744e-05
5.925e-06,-0.203999,3.24152e-05
5.935e-06,-0.202559,3.24856e-05
5.945e-06,-0.200399,3.2204e-05
5.955e-06,-0.200399,3.19223e-05
5.965e-06,-0.201119,3.15703e-05
5.975e-06,-0.203279,3.17111e-05
5.985e-06,-0.201839,3.23448e-05
5.995e-06,-0.202559,3.2204e-05
6.005e-06,-0.201839,3.22744e-05
6.015e-06,-0.203279,3.21336e-05
6.025e-06,-0.203279,3.29784e-05
6.035e-06,-0.203279,3.3612e-05
6.045e-06,-0.201839,3.35416e-05
6.055e-06,-0.201119,3.326e-05
6.065e-06,-0.203279,3.29784e-05
6.075e-06,-0.201839,3.19927e-05
6.085e-06,-0.200399,3.14295e-05
6.095e-06,-0.204719,3.18519e-05
6.105e-06,-0.203999,3.27672e-05
6.115e-06,-0.203279,3.28376e-05
6.125e-06,-0.201839,3.2556e-05
6.135e-06,-0.201839,3.2556e-05
6.145e-06,-0.201839,3.28376e-05
6.155e-06,-0.203279,3.21336e-05
6.165e-06,-0.202559,3.2204e-05
6.175e-06,-0.201119,3.22744e-05
6.185e-06,-0.204719,3.24856e-05
6.195e-06,-0.203279,3.19223e-05
6.205e-06,-0.202559,3.26968e-05
6.215e-06,-0.203999,3.24856e-05
6.225e-06,-0.204719,3.17815e-05
6.235e-06,-0.203279,3.17111e-05
6.245e-06,-0.206159,3.13591e-05
6.255e-06,-0.202559,3.17815e-05
6.265e-06,-0.203999,3.24856e-05
6.275e-06,-0.203279,3.31192e-05
6.285e-06,-0.204719,3.28376e-05
6.295e-06,-0.201839,3.17111e-05
6.305e-06,-0.207599,3.10071e-05
6.315e-06,-0.201119,3.15703e-05
6.325e-06,-0.206159,3.24856e-05
6.335e-06,-0.203279,3.34712e-05
6.345e-06,-0.205439,3.29784e-05
6.355e-06,-0.201119,3.24856e-05
6.365e-06,-0.203999,3.2556e-05
6.375e-06,-0.203999,3.21336e-05
6.385e-06,-0.202559,3.19927e-05
6.395e-06,-0.201839,3.19927e-05
6.405e-06,-0.202559,3.19927e-05
6.415e-06,-0.200399,3.10775e-05
6.425e-06,-0.201119,3.13591e-05
6.435e-06,-0.201839,3.15703e-05
6.445e-06,-0.206879,3.12183e-05
6.455e-06,-0.200399,3.14999e-05
6.465e-06,-0.203999,3.19223e-05
6.475e-06,-0.204719,3.15703e-05
6.485e-06,-0.204719,3.07959e-05
6.495e-06,-0.206159,3.10071e-05
6.505e-06,-0.201119,3.18519e-05
6.515e-06,-0.202559,3.22744e-05
6.525e-06,-0.200399,3.20631e-05
6.535e-06,-0.203999,3.27672e-05
6.545e-06,-0.204719,3.24152e-05
6.555e-06,-0.202559,3.2204e-05
6.565e-06,-0.202559,3.23448e-05
6.575e-06,-0.199679,3.2556e-05
6.585e-06,-0.199679,3.19223e-05
6.595e-06,-0.205439,3.19927e-05
6.605e-06,-0.204719,3.18519e-05
