
Time,Voltage,Current
5e-09,-0.000466987,-3.55647e-07
1.5e-08,-0.00187418,-2.63052e-07
2.5e-08,0.000940201,-2.55929e-07
3.5e-08,0.00164379,-2.13193e-07
4.5e-08,-0.000466987,-2.0607e-07
5.5e-08,-0.00117058,-2.8442e-07
6.5e-08,0.000236607,-1.77579e-07
7.5e-08,-0.00398496,5.03476e-08
8.5e-08,-0.00187418,1.50065e-07
9.5e-08,0.000236607,1.14452e-07
1.05e-07,-0.0412754,1.78556e-07
1.15e-07,-0.283312,3.13888e-07
1.25e-07,-0.641441,3.51198e-06
1.35e-07,-0.995349,1.85195e-05
1.45e-07,-1.34644,5.32142e-05
1.55e-07,-1.70035,0.000105531
1.65e-07,-2.05144,0.000116678
1.75e-07,-2.40394,0.000116678
1.85e-07,-2.75363,0.000116678
1.95e-07,-3.10754,0.000116678
2.05e-07,-3.41219,0.000116678
2.15e-07,-3.50788,0.000116678
2.25e-07,-3.51351,0.000116678
2.35e-07,-3.50788,0.000116678
2.45e-07,-3.50155,0.000116678
2.55e-07,-3.48889,0.000116678
2.65e-07,-3.48889,0.000116678
2.75e-07,-3.48185,0.000116678
2.85e-07,-3.47833,0.000116678
2.95e-07,-3.47904,0.000116678
3.05e-07,-3.47622,0.000116678
3.15e-07,-3.47622,0.000116678
3.25e-07,-3.47974,0.000116678
3.35e-07,-3.47833,0.000116678
3.45e-07,-3.47622,0.000116678
3.55e-07,-3.47763,0.000116678
3.65e-07,-3.47693,0.000116678
3.75e-07,-3.47763,0.000116678
3.85e-07,-3.47622,0.000116678
3.95e-07,-3.47904,0.000116678
4.05e-07,-3.47974,0.000116678
4.15e-07,-3.47904,0.000116678
4.25e-07,-3.47833,0.000116678
4.35e-07,-3.47833,0.000116678
4.45e-07,-3.48115,0.000116678
4.55e-07,-3.47833,0.000116678
4.65e-07,-3.47763,0.000116678
4.75e-07,-3.47622,0.000116678
4.85e-07,-3.47481,0.000116678
4.95e-07,-3.47974,0.000116678
5.05e-07,-3.48185,0.000116678
5.15e-07,-3.48044,0.000116678
5.25e-07,-3.48044,0.000116678
5.35e-07,-3.48115,0.000116678
5.45e-07,-3.48185,0.000116678
5.55e-07,-3.48185,0.000116678
5.65e-07,-3.48115,0.000116678
5.75e-07,-3.48115,0.000116678
5.85e-07,-3.48396,0.000116678
5.95e-07,-3.48185,0.000116678
6.05e-07,-3.48537,0.000116678
6.15e-07,-3.48255,0.000116678
6.25e-07,-3.48466,0.000116678
6.35e-07,-3.48396,0.000116678
6.45e-07,-3.48326,0.000116678
6.55e-07,-3.48466,0.000116678
6.65e-07,-3.48607,0.000116678
6.75e-07,-3.48537,0.000116678
6.85e-07,-3.48678,0.000116678
6.95e-07,-3.48466,0.000116678
7.05e-07,-3.45652,0.000116678
7.15e-07,-3.2764,0.000116678
7.25e-07,-3.02311,0.000116678
7.35e-07,-2.7677,0.000116678
7.45e-07,-2.51793,0.000116678
7.55e-07,-2.26604,0.000116678
7.65e-07,-2.01486,0.000116678
7.75e-07,-1.76649,0.000116678
7.85e-07,-1.51671,0.000116678
7.95e-07,-1.26483,0.000116678
8.05e-07,-1.04741,0.000116678
8.15e-07,-0.972834,0.000116678
8.25e-07,-0.982684,0.000116678
8.35e-07,-0.988313,0.000116678
8.45e-07,-0.993238,0.000116678
8.55e-07,-0.996053,0.000116678
8.65e-07,-1.00098,0.000116678
8.75e-07,-1.00309,0.000116678
8.85e-07,-1.0045,0.000116678
8.95e-07,-1.00731,0.000116678
9.05e-07,-1.00872,0.000116678
9.15e-07,-1.00801,0.000116678
9.25e-07,-1.00661,0.000116678
9.35e-07,-1.00872,0.000116678
9.45e-07,-1.00942,0.000116678
9.55e-07,-1.00731,0.000116678
9.65e-07,-1.01153,0.000116678
9.75e-07,-1.0059,0.000116678
9.85e-07,-1.00801,0.000116678
9.95e-07,-1.0059,0.000116678
1.005e-06,-1.00942,0.000116678
1.015e-06,-1.00872,0.000116678
1.025e-06,-1.0045,0.000116678
1.035e-06,-1.00872,0.000116678
1.045e-06,-1.01083,0.000116678
1.055e-06,-1.00661,0.000116678
1.065e-06,-1.0045,0.000116678
1.075e-06,-1.00661,0.000116678
1.085e-06,-1.00379,0.000116678
1.095e-06,-1.00379,0.000116678
1.105e-06,-1.00661,0.000116678
1.115e-06,-1.00238,0.000116678
1.125e-06,-1.00379,0.000116678
1.135e-06,-1.0052,0.000116678
1.145e-06,-1.0052,0.000116678
1.155e-06,-1.00309,0.000116678
1.165e-06,-1.0045,0.000116678
1.175e-06,-1.00238,0.000116678
1.185e-06,-1.00379,0.000116678
1.195e-06,-1.00168,0.000116678
1.205e-06,-1.00098,0.000116678
1.215e-06,-1.0059,0.000116678
1.225e-06,-1.00027,0.000116678
1.235e-06,-1.00168,0.000116678
1.245e-06,-1.00238,0.000116678
1.255e-06,-1.0045,0.000116678
1.265e-06,-1.00238,0.000116678
1.275e-06,-1.00098,0.000116678
1.285e-06,-0.998867,0.000116678
1.295e-06,-1.00168,0.000116678
1.305e-06,-1.00379,0.000116678
1.315e-06,-0.999571,0.000116678
1.325e-06,-1.00027,0.000116678
1.335e-06,-1.0045,0.000116678
1.345e-06,-1.00238,0.000116678
1.355e-06,-1.00168,0.000116678
1.365e-06,-1.00168,0.000116678
1.375e-06,-1.00309,0.000116678
1.385e-06,-0.999571,0.000116678
1.395e-06,-0.998867,0.000116678
1.405e-06,-1.00238,0.000116678
1.415e-06,-1.00098,0.000116678
1.425e-06,-1.00027,0.000116678
1.435e-06,-1.00098,0.000116678
1.445e-06,-1.00238,0.000116678
1.455e-06,-1.00238,0.000116678
1.465e-06,-1.00098,0.000116678
1.475e-06,-1.00168,0.000116678
1.485e-06,-1.00238,0.000116678
1.495e-06,-1.00098,0.000116678
1.505e-06,-0.999571,0.000116678
1.515e-06,-1.00168,0.000116678
1.525e-06,-0.999571,0.000116678
1.535e-06,-1.00098,0.000116678
1.545e-06,-1.00027,0.000116678
1.555e-06,-0.998163,0.000116678
1.565e-06,-1.00098,0.000116678
1.575e-06,-0.998163,0.000116678
1.585e-06,-0.99746,0.000116678
1.595e-06,-1.00027,0.000116678
1.605e-06,-1.00027,0.000116678
1.615e-06,-1.00168,0.000116678
1.625e-06,-1.00027,0.000116678
1.635e-06,-1.00238,0.000116678
1.645e-06,-1.00168,0.000116678
1.655e-06,-1.00027,0.000116678
1.665e-06,-1.00168,0.000116678
1.675e-06,-0.998163,0.000116678
1.685e-06,-0.999571,0.000116678
1.695e-06,-1.00098,0.000116678
1.705e-06,-1.00098,0.000116678
1.715e-06,-0.998163,0.000116678
1.725e-06,-0.999571,0.000116678
1.735e-06,-0.99746,0.000116678
1.745e-06,-0.99746,0.000116678
1.755e-06,-0.999571,0.000116678
1.765e-06,-1.00027,0.000116678
1.775e-06,-0.998867,0.000116678
1.785e-06,-0.996756,0.000116678
1.795e-06,-1.00168,0.000116678
1.805e-06,-0.996756,0.000116678
1.815e-06,-0.996756,0.000116678
1.825e-06,-0.998867,0.000116678
1.835e-06,-0.99746,0.000116678
1.845e-06,-0.998163,0.000116678
1.855e-06,-1.00098,0.000116678
1.865e-06,-0.998867,0.000116678
1.875e-06,-0.99746,0.000116678
1.885e-06,-0.99746,0.000116678
1.895e-06,-0.994645,0.000116678
1.905e-06,-0.99746,0.000116678
1.915e-06,-0.996053,0.000116678
1.925e-06,-0.996756,0.000116678
1.935e-06,-0.996053,0.000116678
1.945e-06,-0.998867,0.000116678
1.955e-06,-0.99746,0.000116678
1.965e-06,-0.998163,0.000116678
1.975e-06,-0.99746,0.000116678
1.985e-06,-0.995349,0.000116678
1.995e-06,-0.996053,0.000116678
2.005e-06,-0.996756,0.000116678
2.015e-06,-0.998867,0.000116678
2.025e-06,-0.998163,0.000116678
2.035e-06,-0.996053,0.000116678
2.045e-06,-0.99746,0.000116678
2.055e-06,-0.998867,0.000116678
2.065e-06,-1.00027,0.000116678
2.075e-06,-0.995349,0.000116678
2.085e-06,-0.996756,0.000116678
2.095e-06,-0.998867,0.000116678
2.105e-06,-0.998867,0.000116678
2.115e-06,-0.996756,0.000116678
2.125e-06,-0.995349,0.000116678
2.135e-06,-0.99746,0.000116678
2.145e-06,-0.996756,0.000116678
2.155e-06,-0.996756,0.000116678
2.165e-06,-0.998867,0.000116678
2.175e-06,-0.999571,0.000116678
2.185e-06,-0.99746,0.000116678
2.195e-06,-0.994645,0.000116678
2.205e-06,-0.996756,0.000116678
2.215e-06,-0.99746,0.000116678
