
Time,Voltage,Current
5e-09,0.00164379,-6.2953e-06
1.5e-08,0.00375458,3.69626e-06
2.5e-08,0.00234739,2.98258e-06
3.5e-08,0.000236607,-5.85836e-07
4.5e-08,0.00305098,1.55521e-06
5.5e-08,0.000940201,2.98258e-06
6.5e-08,0.000940201,8.41529e-07
7.5e-08,0.00375458,-4.15425e-06
8.5e-08,-0.000466987,8.69204e-06
9.5e-08,0.00164379,2.2689e-06
1.05e-07,-0.0384611,-5.85836e-07
1.15e-07,-0.283312,8.41529e-07
1.25e-07,-0.642848,0.000102184
1.35e-07,-0.993238,0.000460453
1.45e-07,-1.34433,0.000962886
1.55e-07,-1.69543,0.00149387
1.65e-07,-2.0423,0.00206838
1.75e-07,-2.39128,0.00267572
1.85e-07,-2.73745,0.00325666
1.95e-07,-3.09698,0.00381048
2.05e-07,-3.41642,0.00434432
2.15e-07,-3.52196,0.00483033
2.25e-07,-3.51562,0.00515363
2.35e-07,-3.50085,0.00514649
2.45e-07,-3.50296,0.0049331
2.55e-07,-3.49522,0.00462194
2.65e-07,-3.49311,0.00424868
2.75e-07,-3.49029,0.00386543
2.85e-07,-3.48466,0.0035193
2.95e-07,-3.48396,0.00322526
3.05e-07,-3.48255,0.00296263
3.15e-07,-3.47974,0.00271926
3.25e-07,-3.47904,0.00248303
3.35e-07,-3.47974,0.00226108
3.45e-07,-3.48044,0.00205553
3.55e-07,-3.47974,0.00189567
3.65e-07,-3.47693,0.00176792
3.75e-07,-3.48044,0.0016416
3.85e-07,-3.47904,0.00152027
3.95e-07,-3.47622,0.00140323
4.05e-07,-3.48255,0.0013026
4.15e-07,-3.47693,0.0012034
4.25e-07,-3.47693,0.00113988
4.35e-07,-3.47833,0.00108564
4.45e-07,-3.47693,0.00103069
4.55e-07,-3.47693,0.000978587
4.65e-07,-3.47693,0.000949326
4.75e-07,-3.47763,0.000928629
4.85e-07,-3.47904,0.000906505
4.95e-07,-3.47904,0.000893659
5.05e-07,-3.48115,0.00087653
5.15e-07,-3.47552,0.000859402
5.25e-07,-3.47974,0.00084156
5.35e-07,-3.48044,0.00083585
5.45e-07,-3.48115,0.000837991
5.55e-07,-3.48044,0.000832282
5.65e-07,-3.48115,0.000820863
5.75e-07,-3.47904,0.000825145
5.85e-07,-3.48044,0.000842987
5.95e-07,-3.48255,0.000860116
6.05e-07,-3.47974,0.000872248
6.15e-07,-3.47693,0.000887236
6.25e-07,-3.47833,0.000900082
6.35e-07,-3.47974,0.000904364
6.45e-07,-3.48115,0.000908646
6.55e-07,-3.48255,0.000907932
6.65e-07,-3.48185,0.000905078
6.75e-07,-3.48255,0.000902937
6.85e-07,-3.48115,0.000902937
6.95e-07,-3.48326,0.000905078
7.05e-07,-3.44878,0.000899368
7.15e-07,-3.2363,0.00089009
7.25e-07,-2.92812,0.000793743
7.35e-07,-2.62276,0.000476868
7.45e-07,-2.32092,3.01025e-05
7.55e-07,-2.02049,-0.000448065
7.65e-07,-1.72005,-0.000957635
7.75e-07,-1.42243,-0.00146792
7.85e-07,-1.12622,-0.00192682
7.95e-07,-0.824376,-0.00234075
8.05e-07,-0.561231,-0.00273756
8.15e-07,-0.473986,-0.00312438
8.25e-07,-0.482429,-0.00338487
8.35e-07,-0.489465,-0.00336275
8.45e-07,-0.493686,-0.00317719
8.55e-07,-0.497908,-0.00294881
8.65e-07,-0.499315,-0.0026719
8.75e-07,-0.498612,-0.00237715
8.85e-07,-0.50213,-0.00214663
8.95e-07,-0.506351,-0.00197392
9.05e-07,-0.507055,-0.0018269
9.15e-07,-0.505648,-0.0016863
9.25e-07,-0.504944,-0.00153358
9.35e-07,-0.506351,-0.00138299
9.45e-07,-0.505648,-0.00125167
9.55e-07,-0.507758,-0.00115176
9.65e-07,-0.506351,-0.00107682
9.75e-07,-0.507055,-0.000991891
9.85e-07,-0.507758,-0.000901254
9.95e-07,-0.506351,-0.000830599
1.005e-06,-0.504944,-0.000758517
1.015e-06,-0.504944,-0.000701422
1.025e-06,-0.507055,-0.000655033
1.035e-06,-0.505648,-0.000614353
1.045e-06,-0.506351,-0.000565823
1.055e-06,-0.504944,-0.00051301
1.065e-06,-0.507055,-0.000475899
1.075e-06,-0.503537,-0.000445924
1.085e-06,-0.505648,-0.000415236
1.095e-06,-0.50424,-0.000383834
1.105e-06,-0.508462,-0.000357427
1.115e-06,-0.504944,-0.000332448
1.125e-06,-0.50424,-0.000309611
1.135e-06,-0.50424,-0.000294623
1.145e-06,-0.504944,-0.000277495
1.155e-06,-0.503537,-0.000252516
1.165e-06,-0.506351,-0.000236101
1.175e-06,-0.502833,-0.000224682
1.185e-06,-0.503537,-0.000205413
1.195e-06,-0.502833,-0.000187571
1.205e-06,-0.500722,-0.000179007
1.215e-06,-0.502833,-0.000173297
1.225e-06,-0.505648,-0.000170442
1.235e-06,-0.50424,-0.000157596
1.245e-06,-0.503537,-0.000142609
1.255e-06,-0.50424,-0.000136899
1.265e-06,-0.50424,-0.000134758
1.275e-06,-0.504944,-0.000120485
1.285e-06,-0.506351,-0.000116202
1.295e-06,-0.506351,-0.000109779
1.305e-06,-0.50424,-0.000103356
1.315e-06,-0.505648,-9.83604e-05
1.325e-06,-0.502833,-9.62193e-05
1.335e-06,-0.50213,-9.26509e-05
1.345e-06,-0.50213,-8.40867e-05
1.355e-06,-0.500722,-7.55225e-05
1.365e-06,-0.502833,-7.12404e-05
1.375e-06,-0.501426,-6.7672e-05
1.385e-06,-0.503537,-7.19541e-05
1.395e-06,-0.50213,-6.98131e-05
1.405e-06,-0.50424,-6.19626e-05
1.415e-06,-0.50213,-5.83941e-05
1.425e-06,-0.50424,-6.33899e-05
1.435e-06,-0.499315,-6.05352e-05
1.445e-06,-0.50213,-5.4112e-05
1.455e-06,-0.501426,-4.62615e-05
1.465e-06,-0.501426,-4.48342e-05
1.475e-06,-0.500722,-5.1971e-05
1.485e-06,-0.502833,-5.1971e-05
1.495e-06,-0.50213,-4.62615e-05
1.505e-06,-0.499315,-3.76973e-05
1.515e-06,-0.501426,-4.12658e-05
1.525e-06,-0.501426,-4.48342e-05
1.535e-06,-0.500019,-3.69837e-05
1.545e-06,-0.500722,-3.91247e-05
1.555e-06,-0.500722,-3.55563e-05
1.565e-06,-0.497204,-3.41289e-05
1.575e-06,-0.500019,-3.69837e-05
1.585e-06,-0.497908,-3.27016e-05
1.595e-06,-0.497908,-2.98468e-05
1.605e-06,-0.498612,-3.05605e-05
1.615e-06,-0.501426,-3.55563e-05
1.625e-06,-0.500019,-2.91331e-05
1.635e-06,-0.498612,-3.05605e-05
1.645e-06,-0.499315,-3.627e-05
1.655e-06,-0.498612,-2.77058e-05
1.665e-06,-0.497908,-1.77142e-05
1.675e-06,-0.497908,-2.69921e-05
1.685e-06,-0.499315,-3.41289e-05
1.695e-06,-0.496501,-2.55647e-05
1.705e-06,-0.495797,-2.55647e-05
1.715e-06,-0.501426,-3.05605e-05
1.725e-06,-0.497204,-2.55647e-05
1.735e-06,-0.501426,-2.12826e-05
1.745e-06,-0.498612,-2.69921e-05
