
Time,Voltage,Current
5e-09,-0.000944372,-5.81826e-06
1.5e-08,-0.00238447,-7.90851e-06
2.5e-08,-0.000224321,-8.60526e-06
3.5e-08,0.00193583,-6.51501e-06
4.5e-08,0.000495731,-1.27858e-05
5.5e-08,-0.000944372,-9.30201e-06
6.5e-08,-0.00310453,-1.06955e-05
7.5e-08,0.00193583,-8.60526e-06
8.5e-08,-0.000224321,-1.27858e-05
9.5e-08,-0.00238447,-5.12151e-06
1.05e-07,0.000495731,-3.03126e-06
1.15e-07,0.00265588,-5.12151e-06
1.25e-07,0.000495731,-5.81826e-06
1.35e-07,-0.000224321,-7.21176e-06
1.45e-07,0.00265588,-5.81826e-06
1.55e-07,-0.00382458,-9.99876e-06
1.65e-07,0.00121578,-7.90851e-06
1.75e-07,-0.000224321,-9.30201e-06
1.85e-07,-0.000224321,-4.42476e-06
1.95e-07,-0.000224321,-5.12151e-06
2.05e-07,0.00193583,-7.90851e-06
2.15e-07,-0.000944372,-7.90851e-06
2.25e-07,0.00121578,-9.30201e-06
2.35e-07,-0.000224321,-5.12151e-06
2.45e-07,-0.00166442,-3.03126e-06
2.55e-07,0.00121578,-1.63776e-06
2.65e-07,-0.00310453,-2.33451e-06
2.75e-07,-0.000944372,-7.21176e-06
2.85e-07,-0.00166442,-1.2089e-05
2.95e-07,-0.000224321,-1.2089e-05
3.05e-07,-0.000224321,-3.72801e-06
3.15e-07,0.00121578,-9.99876e-06
3.25e-07,-0.000224321,-7.21176e-06
3.35e-07,0.000495731,-7.21176e-06
3.45e-07,-0.00310453,-9.99876e-06
3.55e-07,-0.00166442,-7.90851e-06
3.65e-07,0.00121578,-5.12151e-06
3.75e-07,-0.00310453,-8.60526e-06
3.85e-07,0.000495731,-6.51501e-06
3.95e-07,0.000495731,-5.81826e-06
4.05e-07,-0.000224321,-7.21176e-06
4.15e-07,-0.00238447,-1.06955e-05
4.25e-07,-0.000224321,-5.12151e-06
4.35e-07,-0.00166442,-6.51501e-06
4.45e-07,0.00121578,-9.99876e-06
4.55e-07,-0.000224321,-7.90851e-06
4.65e-07,-0.000224321,-1.06955e-05
4.75e-07,-0.00166442,-8.60526e-06
4.85e-07,0.000495731,-3.03126e-06
4.95e-07,-0.00166442,-6.51501e-06
5.05e-07,0.00121578,-5.81826e-06
5.15e-07,-0.00382458,-7.90851e-06
5.25e-07,0.00121578,-5.81826e-06
5.35e-07,0.00265588,-7.90851e-06
5.45e-07,0.000495731,-9.30201e-06
