
Time,Voltage,Current
5e-09,-0.00166442,-1.37886e-06
1.5e-08,-0.00238447,-1.16764e-06
2.5e-08,0.00193583,-7.45219e-07
3.5e-08,-0.00166442,5.92461e-07
4.5e-08,-0.00310453,5.22057e-07
5.5e-08,0.000495731,-4.63602e-07
6.5e-08,-0.00238447,-1.87169e-06
7.5e-08,-0.000224321,-2.57573e-06
8.5e-08,-0.00238447,-2.22371e-06
9.5e-08,-0.000224321,-1.80128e-06
1.05e-07,0.00337594,-1.23805e-06
1.15e-07,-0.00310453,-1.59007e-06
1.25e-07,-0.00166442,-1.09724e-06
1.35e-07,-0.000944372,-1.81986e-07
1.45e-07,-0.000224321,-5.34007e-07
1.55e-07,0.000495731,-8.86028e-07
1.65e-07,0.000495731,-1.37886e-06
1.75e-07,-0.00166442,-1.87169e-06
1.85e-07,-0.00382458,-7.45219e-07
1.95e-07,0.000495731,-4.11772e-08
2.05e-07,0.000495731,-2.5239e-07
2.15e-07,0.000495731,-6.04411e-07
2.25e-07,-0.00454463,1.70035e-07
2.35e-07,-0.000944372,4.51652e-07
2.45e-07,-0.000944372,3.10844e-07
2.55e-07,-0.00166442,1.01489e-06
2.65e-07,0.000495731,3.81248e-07
2.75e-07,-0.00166442,1.70035e-07
2.85e-07,-0.000944372,2.9227e-08
2.95e-07,-0.000224321,-4.63602e-07
3.05e-07,-0.000944372,-8.15624e-07
3.15e-07,0.000495731,-6.04411e-07
3.25e-07,0.00193583,9.44482e-07
3.35e-07,-0.000944372,2.35257e-06
3.45e-07,0.00193583,2.56378e-06
3.55e-07,-0.00382458,1.78933e-06
3.65e-07,-0.000224321,5.92461e-07
3.75e-07,0.00121578,-1.30845e-06
3.85e-07,-0.00238447,-1.94209e-06
3.95e-07,-0.00310453,-8.86028e-07
4.05e-07,-0.00166442,-1.81986e-07
4.15e-07,-0.00238447,2.4044e-07
4.25e-07,-0.000224321,-3.22794e-07
4.35e-07,0.00121578,-1.59007e-06
4.45e-07,-0.00238447,-1.87169e-06
4.55e-07,-0.00166442,-2.1533e-06
4.65e-07,0.000495731,-1.87169e-06
4.75e-07,-0.00166442,-5.34007e-07
4.85e-07,-0.000224321,-1.11581e-07
4.95e-07,-0.000944372,-4.11772e-08
5.05e-07,0.000495731,-9.56432e-07
5.15e-07,-0.000224321,-1.73088e-06
5.25e-07,-0.00310453,-1.80128e-06
5.35e-07,-0.00382458,-1.09724e-06
5.45e-07,-0.00238447,-1.11581e-07
5.55e-07,-0.000944372,3.81248e-07
5.65e-07,0.000495731,-2.5239e-07
5.75e-07,0.000495731,-1.73088e-06
5.85e-07,0.000495731,-2.71654e-06
5.95e-07,0.00121578,-2.22371e-06
6.05e-07,0.00121578,-1.81986e-07
6.15e-07,-0.000944372,9.44482e-07
6.25e-07,0.000495731,8.03673e-07
6.35e-07,-0.00454463,-4.11772e-08
6.45e-07,-0.000224321,-6.74815e-07
6.55e-07,-0.00310453,-6.04411e-07
6.65e-07,-0.00310453,-4.63602e-07
6.75e-07,0.00121578,-5.34007e-07
6.85e-07,-0.00310453,-1.37886e-06
6.95e-07,0.00121578,-2.22371e-06
7.05e-07,-0.00238447,-2.22371e-06
7.15e-07,-0.00238447,-2.22371e-06
7.25e-07,-0.00238447,-2.50532e-06
7.35e-07,-0.000944372,-1.73088e-06
7.45e-07,-0.000944372,-1.51967e-06
7.55e-07,-0.00166442,-1.37886e-06
7.65e-07,-0.00166442,-8.15624e-07
7.75e-07,-0.000944372,-6.04411e-07
7.85e-07,-0.00310453,-7.45219e-07
7.95e-07,-0.00310453,-8.15624e-07
8.05e-07,-0.00166442,2.9227e-08
8.15e-07,-0.00310453,4.51652e-07
8.25e-07,-0.00238447,3.10844e-07
8.35e-07,-0.00238447,2.9227e-08
8.45e-07,-0.00166442,-3.22794e-07
8.55e-07,-0.000944372,2.4044e-07
8.65e-07,-0.00166442,2.4044e-07
