  Measurement Number     Measurement type
                   1            NewRelaib

      Measurement ID                 Mode
      1585 144016.165 200546.2547
      1603 172318.7073 240075.373
      1621 141391.468 219884.2071
      1639 141700.2406 175453.3202
      1657 162880.896 226441.6498
      1675 144541.1358 177991.0541
      1693 140722.4209 212740.4238
      1711 130890.1706 187137.9401
      1729 122573.2642 169454.9201
      1747 128625.7163 179377.755
      1765 127979.9364 180603.2632
      1783 142663.2181 224589.0728
      1801 167231.5143 203985.169
      1819 131058.4077 213952.062
      1837 124671.4567 176059.2218
      1855 123506.5085 141167.7442
      1873 142492.3327 148541.9552
      1891 148264.2499 167074.9304
      1909 139593.9969 232489.9413
      1927 138698.8199 188721.3485
      1945 119876.403 186550.9951
      1963 173491.515 265727.5096
      1981 170833.9214 200264.907
      1999 149820.338 202308.4126
      2017 140169.6979 232338.576
      2035 125130.4534 151441.5647
      2053 138135.1069 280449.5455
      2071 120666.7967 156009.6416
      2089 142748.8239 208819.2293
      2107 147834.3223 155703.3399
      2125 167153.1809 230910.4077
      2143 126932.9749 179377.7632
      2161 135102.0448 315536.7272
      2179 158223.0378 225725.5307
      2197  121674.75 166296.385
      2215 159781.5293 217604.9047
      2233 166218.9333 249648.1632
      2251 111487.6776 134541.773
      2269 137868.2818 202251.0869
      2287 144893.2445 215112.7593
      2305 116074.8297 168534.6238
      2323 153163.9678 168574.418
      2341 134795.8635 187777.9758
      2359 186064.6718 188521.9452
      2377 193479.0267 202423.1801
      2395 162325.2507 242111.3111
      2413 152022.176 186502.2516
      2431 155941.4739 211919.2812
      2449 175972.4103 197658.2919
      2467 135692.7971 180420.6567
      2485 133161.215 180375.061
      2503 111679.566 159960.5799
      2521 151473.7072 207544.0857
      2539 151377.3311 177592.4657
      2557 147163.7305 177151.6722
      2575 138779.7195 209924.7341
      2593 131202.9569 184144.4998
      2611 129606.701 188771.2515
      2629 157385.6886 226873.5192
      2647 155060.6328 189422.5308
      2665 143178.3537 180283.9311
      2683 138135.1113 194374.7618
      2701 156901.322 230165.7923
      2719 164836.9822 258978.2832
      2737 111819.5387 138618.0057
      2755 151473.7072 160825.6224
      2773 133810.2983 193794.2258
      2791 175712.4788 183623.3822
      2809 167506.2409 206403.7281
      2827 150769.7691 190230.2996
      2845 137232.0932 212550.3671
      2863 130531.1124 177415.8903
      2881 188521.9553  275151.94
      2899 168933.5171 176669.3343
      2917 145751.3004 187285.2587
      2935 148758.6701 196677.8986
      2953 137496.4571 261253.3256
      2971 184144.5152 252295.5619
      2989 150356.884 166412.7119
      3007 126820.2064 253640.411
      3025 154556.9739 189472.816
      3043 158152.9154 234629.8819
      3061 187926.3073 212930.8214
      3079 143900.0264 177813.686
      3097 145751.3016 180511.9193
      3115 141531.6508 279024.2863
      3133 154556.9712 180192.9035
      3151 157385.6942 242770.1141
      3169 152444.2745 217273.6948
      3187 122153.7074 153131.1107
      3205 162621.1242 193583.9766
      3223 152054.5562 242522.6228
      3241 181015.499 194480.6855
      3259 151409.4437 214724.4625
      3277 162362.1768 300397.3674
      3295 172193.9981 192955.9678
      3313 147103.0689 197275.864
      3331 146589.4714 181753.0264
      3349 141419.4764 174765.9397
      3367 153163.9731 215437.4068
      3385 151634.6062 206822.3988
      3403 146800.5189 215502.455
      3421 136811.2187 158117.8832
      3439 152999.8086  211229.39
      3457 128463.663 204452.6205
      3475 140335.0568 174339.0571
      3493 152086.9621 211479.7392
      3511 154959.6422 208453.304
      3529 138564.1812 187827.3957
      3547 148264.2499 225440.3278
      3565 127773.7368 160825.618
      3583 144132.4982 273674.9005
      3601 168256.5111 302177.8794
      3619  124497.49 219546.0188
      3637 161590.241 182403.2952
      3655 164760.8701 183812.5394
      3673 126505.5165 182543.2556
      3691 156214.5096 206762.4838
      3709 140583.8358 219007.1005
      3727 122510.1465 164381.417
      3745 130531.1124 161444.046
      3763 162325.2462 165256.7981
      3781 162880.899 214080.4114
      3799 140528.4697 227814.9009
      3817 137126.6304 172903.1292
      3835 160970.7065 155026.9567
      3853 157942.9322 224872.1174
      3871 140916.906 210233.9148
      3889 147559.2591 252384.7763
      3907 160934.4061 189573.462
      3925 137205.7145 228837.4973
      3943 132321.8604 172693.9557
      3961 132690.8558 185243.734
      3979 146981.9052 189523.1382
      3997 134999.8355 179875.0348
      4015 177680.8816  199036.28
      4033 127317.8932 212994.3619
      4051 144103.3908 185532.6463
      4069 151313.1493 207483.7611
      4087 128209.829 190789.6609
      4105 127113.8197 189071.2817
      4123 146259.0409 182917.5076
      4141 163178.8095 157524.6312
      4159 175237.9278 232489.9259
      4177 133910.7117 178168.7718
      4195 158012.8656 202193.799
      4213 156901.3192 248864.7511
      4231 187975.8012 210172.0016
      4249 154724.4962 187728.5897
      4267 153196.851 172610.4315
      4285 149788.9009 182870.6422
      4303 148387.5441 182170.5168
      4321 193741.6092 226873.5163
      4339 149537.8405 197713.0538
      4357 144016.165 260490.5576
      4375 155907.4062 262213.1198
      4393 137126.6278 246458.5967
      4411 157942.9378 263958.6313
      4429 151216.9721 234938.815
      4447 164041.3984 167781.8822
      4465 105365.2357 192332.0208
      4483 222280.9385 311270.8593
      4501 170060.5435 192851.6882
      4519 117779.5546 180832.0454
      4537 121924.1746 94523.1264
      4555 64986.2598 116415.608
      4573  52862.103 100598.1826
      4591   66130.28 124497.4864
      4609 23353.9729 132666.1919
      4627 65625.6067 131760.0342
      4645 70312.6875 107443.0393
      4663  69248.481 107621.2488
      4681 50519.8262 119155.9414
      4699 48896.6301 107881.5126
      4717   52983.75 153791.0137
      4735 52960.1625 111313.7995
      4753 48034.4665 116131.4859
      4771 51029.1076 133885.6004
      4789 47783.6323 123892.3963
      4807 49905.1949 123485.1403
      4825  48666.582 116188.1975
      4843 48693.1444 100839.798
      4861 50890.8467 115027.2552
      4879 73062.1493 128951.0602
      4897 48373.0336 118739.6642
      4915 51102.1769 95804.5774
      4933 63432.6453 128348.1577
      4951 50620.1491 110435.4166
      4969  50821.995 139512.1432
      4987 48659.9462 112631.2343
      5005 50764.1612 119735.6324
      5023 50473.3822 122007.5391
      5041 48323.9057 103486.1647
      5059 48373.0314 114180.7844
      5077 50210.6314 115324.6273
      5095 46741.5929 97679.5014
      5113 52964.0925 111505.095
      5131  1871.0214 111854.5838
      5149 46720.1754  101369.71
      5167 48866.4993 111279.0952
      5185 53260.5104 97094.8313
      5203 54882.2842 114565.6704
      5221 51256.3095 100555.6639
      5239 50288.4594 107233.1875
      5257 61785.3269 101905.2113
      5275 71267.5107 127431.5507
      5293 52063.9086 103351.3084
      5311 60409.9967 121986.6864
      5329 59310.6294 116018.2226
      5347 62227.0382 100414.1987
      5365 61213.0436 91517.3874
      5383 48906.6794 112418.3464
      5401 59797.5952 123378.4105
      5419 63590.8857 129937.0309
      5437 69484.4352 130578.874
      5455 71481.6343 110077.7467
      5473 62962.6069 114990.1911
      5491 64927.1451 108143.0489
      5509 65886.0986 101011.0532
      5527 71733.0751 112276.8801
      5545 73167.0015 106736.0696
      5563 60527.8261 121840.9241
      5581 71239.0552 101716.4201
      5599 79313.7144 113113.1708
      5617 78047.4687 103023.1061
      5635 71553.2958 108852.2342
      5653 53604.5146 101832.5193
      5671 70737.7735 129913.3799
      5689 65649.7518 114345.4231
      5707 63687.3483 112065.3313
      5725 71581.9983 124454.0728
      5743 57108.6657 113238.7906
      5761 46286.9075 109874.4045
      5779 63185.5609 115045.7932
      5797 71388.6863 130938.1953
      5815 69134.4563 132518.4043
      5833 66636.5534 120850.6795
      5851 73002.3658 113041.5143
      5869 67119.0625 124977.0824
      5887 81162.6224 142663.2227
      5905 73166.9991 112047.7384
      5923 73460.6942 123208.0295
      5941 78244.2578 119096.2964
      5959 57278.2367 119195.7465
      5977 69114.3703 118937.5262
      5995 67781.9674 97532.6737
      6013 73810.1464 88444.1288
      6031  53851.223 147346.0211
      6049   71863.08 129044.3143
      6067 77656.8481 139239.9703
      6085 73802.5117 122847.5238
      6103 54869.6281 91788.0782
      6121 74201.4847 99476.5281
      6139 77019.9748 120953.079
      6157 70312.6898 101542.7667
      6175 70857.1552 123677.7166
      6193 61123.9272 104363.8138
      6211 64832.7838 111209.7401
      6229 62868.3238 101470.586
      6247 64986.2598 130914.1805
      6265 88619.8293 102094.7094
      6283 60816.6429 99282.8103
      6301 64980.3452 100839.798
      6319 73385.1632  111036.73
      6337 62592.6624 107329.9429
      6355 62840.6495 119295.3563
      6373  62835.119 114473.7934
      6391 70843.0868 109773.0094
      6409 69410.1073 110179.703
      6427 68622.6438 134313.9095
      6445 65295.4099 112987.8264
      6463 67207.5443 125218.2651
      6481 81608.0594 131444.5874
      6499  63517.319 141756.5204
      6517  86190.569 124367.3327
      6535 71189.3213 137232.0932
      6553  79792.519 104074.6747
      6571 71417.2616  97452.776
      6589 72343.8208 120544.5219
      6607 63438.2814 106117.1757
      6625  70660.737 154724.4962
      6643 74643.8089 117488.7442
      6661 68596.2607 94963.2916
      6679    69020.8 101615.0502
      6697 63602.2191 109335.799
      6715 70181.3275 94686.1382
      6733 65983.5552 100854.0517
      6751 74721.9518 135667.0025
      6769  71153.834 91646.6506
      6787 80070.0143 160175.9641
      6805 79137.8313 123271.865
      6823 67525.4578 105708.545
      6841 63944.1069 98028.3081
      6859  80960.085 135383.9353
      6877 82695.4154 160175.967
      6895 85827.8138 128002.8885
      6913 70451.4959 102593.6633
      6931 74472.4654 140445.5145
      6949 75345.0961 123570.6538
      6967 70751.7933 133460.006
      6985 71331.6114 104165.8094
      7003 68079.3711 130914.1805
      7021 71146.7435 110829.8328
      7039 71431.5543 115175.7478
      7057 78562.9195 116682.0515
      7075 73986.1185 106528.9702
      7093 74933.7642 104257.0988
      7111 61097.7671 109118.5013
      7129 88083.9342 128371.2422
      7147 72838.4622 122447.0938
      7165 76970.1393 95599.2615
      7183 69647.1617 116796.6122
      7201  77741.436 122321.1829
      7219 67455.2618 99365.7404
      7237 66692.5909 106433.6581
      7255 69933.7762 89396.8074
      7273 71111.2986 110264.8083
      7291 78814.5011 118719.9135
      7309 72483.4064 114363.739
      7327 65916.5229 102094.7071
      7345 72066.2467 96608.5722
      7363 76540.9234 118562.1414
      7381 67461.6335 102564.1755
      7399 79472.6762 117295.663
      7417 79543.5347 99964.1631
      7435 72920.3207 123314.4646
      7453 81440.4525  107362.23
      7471 71132.5599 132076.9988
      7489 59767.5541 112862.7654
      7507 75202.2027 102637.9186
      7525 67704.8101 132003.7209
      7543 89790.4263 143063.5599
      7561 67969.1546 109587.6114
      7579  75833.414 117993.7337
      7597 69728.8122 102741.3454
      7615 69525.0439 114400.4062
      7633 68346.6564 94025.0454
      7651 67385.2075 101600.5853
      7669  72771.626 119275.4171
      7687 77404.1988  115120.02
      7705 81907.7478 115942.8394
      7723 69728.8122 136314.7656
      7741 74589.2068 128117.7692
      7759  80914.194 131638.528
      7777 70105.5019 103591.309
      7795 77069.8748 122153.704
      7813 67666.2973 107572.5876
      7831  58298.138 135358.2643
      7849 82399.4579 137575.9662
      7867 73279.6828 114363.739
      7885  75496.521 112880.6151
      7903 88477.0202 145543.2568
      7921 77614.6272 110555.1588
      7939 67608.6123 95791.7194
      7957 73475.8191 102036.3273
      7975 68333.5651 115642.2717
      7993 74441.3986 113059.4206
      8011  66730.003 112100.5364
      8029 73703.4417 126550.3735
      8047 79278.4753 124454.0728
      8065 73506.0875 127159.1164
      8083 78597.5253 136680.2202
      8101 81107.2836 99559.7845
      8119  77028.287 126572.8157
      8137 68216.0106 114053.073
      8155 81832.6226 95369.3387
      8173 71438.7063  96857.663
      8191  74761.086 104135.4085
      8209 74792.4228 113382.7016
      8227 74085.9579 106243.5395
      8245 69349.4099 109621.274
      8263 85335.2565 137841.6536
      8281 74855.1779 112773.5984
      8299 68189.9414 92036.6365
      8317 91400.1953 124824.0869
      8335 75520.4859 131735.715
      8353 69599.6205 116911.4043
      8371 77792.2728 94874.9293
      8389 77245.0354 117682.459
      8407 71632.2873 113184.9211
      8425 78684.1704 121757.7837
      8443 83635.3532 125703.4359
      8461 75020.4054 140861.284
      8479 79076.4591 158998.4646
      8497 78252.8364 129301.4667
      8515 74980.9969 118267.4584
      8533 75954.4647 111036.7328
      8551 66586.8195 93263.3074
      8569 76812.7542 98271.2511
      8587 84807.9962 132125.8986
      8605 68464.6641 115045.7932
      8623 75825.3577 120666.7933
      8641 83999.5421 124367.3327
      8659 77699.1204 119735.6356
      8677 72490.7658 129489.1302
      8695 81533.4827 140500.8041
      8713 75865.6565 130722.3648
      8731 75568.4613 130102.829
      8749 53508.0665 132101.4442
      8767 76075.9024 120078.0764
      8785 78467.9106 123271.865
      8803 71718.6615 123123.0102
      8821 69275.3683 132616.8914
      8839 82257.0149 124693.2427
      8857 86148.9592 106291.0054
      8875 79357.8075 134948.7816
      8893 78390.3496 116188.2006
      8911 78980.2049 122995.713
      8929  80914.194 118306.6625
      8947 75353.0533 113166.972
      8965 75881.7906 111227.0708
      8983 83812.1277 140142.1734
      9001 72586.6077 116567.7122
      9019 67442.5118 95548.0741
      9037 65977.4557 103576.2736
      9055 91811.6926 111071.289
      9073 71834.1517 95484.1617
      9091 71125.4714 119896.542
      9109 71921.0113 108935.303
      9127 70195.1342 91552.6048
      9145 74024.4854 133335.3417
      9163 79463.8281 124237.4439
      9181 86957.1284 121737.0096
      9199 73559.1148 98203.6494
      9217 67340.7053 107702.4487
      9235 73566.6992 118897.9046
      9253 81935.9565 111054.0068
      9271 75202.2027 133360.2632
      9289 83605.9625 126505.5165
      9307 75257.7089 108093.9148
      9325 70639.7567 107767.4943
      9343  81813.859 121695.4995
      9361  73513.656 119515.0889
      9379 74216.9187 108471.7491
      9397 86472.5134 107702.4487
      9415 96608.5679 124151.0019
      9433 73597.0425 112153.3785
      9451 76279.1611 106847.9225
      9469 81329.0925 126393.5041




