  Measurement Number     Measurement type
                  14               OnLine

      Measurement ID                     
       739708.690941                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-04

    Supply Complince     Integrating time     Refresh interval
        1.000000e-04                    0                    0

        Time      Voltage      Current  Temperature
4.0286e-01   6.0000e-03   0.0000e+00             NA
5.7245e-01   6.6000e-03   -5.0000e-14             NA
7.1663e-01   7.2000e-03   0.0000e+00             NA
8.6575e-01   7.6000e-03   -5.0000e-14             NA
1.0124e+00   8.1000e-03   -5.0000e-14             NA
1.1602e+00   8.7000e-03   -5.0000e-14             NA
1.2964e+00   9.1000e-03   -5.0000e-14             NA
1.4443e+00   9.5000e-03   -5.0000e-14             NA
1.5952e+00   1.0000e-02   -5.0000e-14             NA
1.7395e+00   1.0600e-02   -5.0000e-14             NA
1.8823e+00   1.1100e-02   -5.0000e-14             NA
2.0334e+00   1.1500e-02   0.0000e+00             NA
2.1818e+00   1.2400e-02   0.0000e+00             NA
2.3207e+00   1.3100e-02   -5.0000e-14             NA
2.4700e+00   1.3800e-02   -5.0000e-14             NA
2.6170e+00   1.4000e-02   -5.0000e-14             NA
2.7561e+00   1.4500e-02   -5.0000e-14             NA
3.0384e+00   1.5600e-02   0.0000e+00             NA
3.0751e+00   1.5700e-02   -5.0000e-14             NA
3.3656e+00   1.6100e-02   -5.0000e-14             NA
3.4064e+00   1.6100e-02   -5.0000e-14             NA
3.7024e+00   1.7700e-02   -5.0000e-14             NA
3.7645e+00   1.7900e-02   -5.0000e-14             NA
4.0186e+00   1.8600e-02   -5.0000e-14             NA
4.0638e+00   1.8600e-02   -5.0000e-14             NA
4.3362e+00   1.9200e-02   -5.0000e-14             NA
4.5122e+00   1.9800e-02   -5.0000e-14             NA
4.5649e+00   2.0100e-02   -5.0000e-14             NA
4.6955e+00   2.0400e-02   -5.0000e-14             NA
4.9814e+00   2.1400e-02   0.0000e+00             NA
5.1618e+00   2.2000e-02   -5.0000e-14             NA
5.2002e+00   2.2100e-02   -5.0000e-14             NA
5.3464e+00   2.2600e-02   -5.0000e-14             NA
5.4967e+00   2.3000e-02   -5.0000e-14             NA
5.7778e+00   2.3800e-02   -5.0000e-14             NA
5.9417e+00   2.4100e-02   -5.0000e-14             NA
5.9796e+00   2.4100e-02   -5.0000e-14             NA
6.2489e+00   2.4700e-02   0.0000e+00             NA
6.2863e+00   2.4900e-02   -5.0000e-14             NA
6.5467e+00   2.5800e-02   -5.0000e-14             NA
6.5844e+00   2.5900e-02   -5.0000e-14             NA
6.8691e+00   2.6900e-02   0.0000e+00             NA
6.9639e+00   2.7200e-02   -5.0000e-14             NA
7.1935e+00   2.7800e-02   -5.0000e-14             NA
7.2637e+00   2.8100e-02   -5.0000e-14             NA
7.4954e+00   2.8600e-02   -5.0000e-14             NA
7.6688e+00   2.9200e-02   -5.0000e-14             NA
7.8365e+00   2.9800e-02   0.0000e+00             NA
8.0111e+00   3.0400e-02   0.0000e+00             NA
8.0648e+00   3.0600e-02   -5.0000e-14             NA
8.1907e+00   3.0800e-02   -5.0000e-14             NA
8.4713e+00   3.1600e-02   -5.0000e-14             NA
8.6496e+00   3.1900e-02   -5.0000e-14             NA
8.8133e+00   3.2300e-02   -5.0000e-14             NA
8.9934e+00   3.2800e-02   -5.0000e-14             NA
9.1599e+00   3.3000e-02   0.0000e+00             NA
9.2000e+00   3.3200e-02   -5.0000e-14             NA
9.3524e+00   3.3600e-02   -5.0000e-14             NA
9.6304e+00   3.4300e-02   -5.0000e-14             NA
9.6665e+00   3.4500e-02   0.0000e+00             NA
9.9511e+00   3.5500e-02   -5.0000e-14             NA
9.9905e+00   3.5700e-02   0.0000e+00             NA
1.0266e+01   3.6400e-02   -5.0000e-14             NA
1.0364e+01   3.6900e-02   -5.0000e-14             NA
1.0573e+01   3.7300e-02   0.0000e+00             NA
1.0734e+01   3.7700e-02   -5.0000e-14             NA
1.0908e+01   3.8300e-02   -5.0000e-14             NA
1.1079e+01   3.8800e-02   -5.0000e-14             NA
1.1248e+01   3.9400e-02   -5.0000e-14             NA
1.1411e+01   3.9900e-02   -5.0000e-14             NA
1.1579e+01   4.0400e-02   0.0000e+00             NA
1.1665e+01   4.0700e-02   -5.0000e-14             NA
1.1764e+01   4.1000e-02   -5.0000e-14             NA
1.2035e+01   4.1900e-02   0.0000e+00             NA
1.2073e+01   4.1900e-02   -5.0000e-14             NA
1.2352e+01   4.2800e-02   0.0000e+00             NA
1.2525e+01   4.3300e-02   -5.0000e-14             NA
1.2696e+01   4.3900e-02   -5.0000e-14             NA
1.2866e+01   4.4400e-02   -5.0000e-14             NA
1.3035e+01   4.4700e-02   -5.0000e-14             NA
1.3200e+01   4.5000e-02   -5.0000e-14             NA
1.3379e+01   4.5600e-02   -5.0000e-14             NA
1.3465e+01   4.5800e-02   -5.0000e-14             NA
1.3693e+01   4.6500e-02   -5.0000e-14             NA
1.3859e+01   4.7200e-02   -5.0000e-14             NA
1.4033e+01   4.7500e-02   -5.0000e-14             NA
1.4067e+01   4.7500e-02   -5.0000e-14             NA
1.4353e+01   4.8200e-02   0.0000e+00             NA
1.4522e+01   4.8500e-02   -5.0000e-14             NA
1.4688e+01   4.8800e-02   -5.0000e-14             NA
1.4857e+01   4.9600e-02   0.0000e+00             NA
1.5020e+01   5.0500e-02   -5.0000e-14             NA
1.5064e+01   5.0800e-02   0.0000e+00             NA
1.5208e+01   5.1300e-02   0.0000e+00             NA
1.5350e+01   5.2000e-02   -5.0000e-14             NA
1.5503e+01   5.2300e-02   -5.0000e-14             NA
1.5649e+01   5.2600e-02   -5.0000e-14             NA
1.5803e+01   5.3200e-02   -5.0000e-14             NA
1.5962e+01   5.4500e-02   -5.0000e-14             NA
1.6247e+01   5.6100e-02   -5.0000e-14             NA
1.6284e+01   5.6300e-02   -5.0000e-14             NA
1.6574e+01   5.7000e-02   -5.0000e-14             NA
