  Measurement Number     Measurement type
                   4               OnLine

      Measurement ID                     
       739708.659934                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
1.2425e+00   1.7500e-02   -5.0000e-14             NA
1.4050e+00   1.8500e-02   -5.0000e-14             NA
1.5431e+00   1.9200e-02   -5.0000e-14             NA
1.6853e+00   2.0100e-02   -5.0000e-14             NA
1.9550e+00   2.1800e-02   -5.0000e-14             NA
1.9969e+00   2.2100e-02   -5.0000e-14             NA
2.1463e+00   2.3100e-02   -5.0000e-14             NA
2.2886e+00   2.4400e-02   -5.0000e-14             NA
2.4327e+00   2.5100e-02   -5.0000e-14             NA
2.5742e+00   2.6000e-02   -5.0000e-14             NA
2.8500e+00   2.7900e-02   -5.0000e-14             NA
2.8889e+00   2.8200e-02   -5.0000e-14             NA
3.0390e+00   2.9000e-02   -5.0000e-14             NA
3.1947e+00   3.0000e-02   -5.0000e-14             NA
3.4712e+00   3.1500e-02   -5.0000e-14             NA
3.5075e+00   3.1800e-02   -5.0000e-14             NA
3.6442e+00   3.2700e-02   0.0000e+00             NA
3.7875e+00   3.3600e-02   -5.0000e-14             NA
4.0645e+00   3.5500e-02   0.0000e+00             NA
4.0989e+00   3.5700e-02   -5.0000e-14             NA
4.3850e+00   3.7400e-02   -5.0000e-14             NA
4.4782e+00   3.7900e-02   -5.0000e-14             NA
4.6673e+00   3.9200e-02   0.0000e+00             NA
4.7059e+00   3.9500e-02   -5.0000e-14             NA
4.9641e+00   4.1000e-02   -5.0000e-14             NA
5.0012e+00   4.1100e-02   -5.0000e-14             NA
5.1447e+00   4.1900e-02   -5.0000e-14             NA
5.4031e+00   4.3300e-02   -5.0000e-14             NA
5.5691e+00   4.4200e-02   -5.0000e-14             NA
5.6077e+00   4.4400e-02   -5.0000e-14             NA
5.8722e+00   4.5900e-02   -5.0000e-14             NA
5.9098e+00   4.6100e-02   0.0000e+00             NA
6.1811e+00   4.7800e-02   -5.0000e-14             NA
6.2207e+00   4.8000e-02   -5.0000e-14             NA
6.5011e+00   4.9600e-02   0.0000e+00             NA
6.6580e+00   5.0500e-02   0.0000e+00             NA
6.6941e+00   5.0500e-02   -5.0000e-14             NA
6.9551e+00   5.2000e-02   0.0000e+00             NA
7.1258e+00   5.3200e-02   0.0000e+00             NA
7.1777e+00   5.3400e-02   -5.0000e-14             NA
7.4332e+00   5.4700e-02   -5.0000e-14             NA
7.5982e+00   5.5400e-02   0.0000e+00             NA
7.6909e+00   5.6000e-02   0.0000e+00             NA
7.9533e+00   5.7400e-02   -5.0000e-14             NA
8.1649e+00   5.8300e-02   0.0000e+00             NA
8.3515e+00   5.9500e-02   0.0000e+00             NA
8.5268e+00   6.0400e-02   0.0000e+00             NA
8.5782e+00   6.0700e-02   -5.0000e-14             NA
8.7143e+00   6.1000e-02   -5.0000e-14             NA
8.8624e+00   6.2400e-02   -5.0000e-14             NA
9.1445e+00   6.3700e-02   -5.0000e-14             NA
9.1822e+00   6.4000e-02   0.0000e+00             NA
9.3273e+00   6.4700e-02   -5.0000e-14             NA
9.6076e+00   6.6200e-02   0.0000e+00             NA
9.6780e+00   6.6400e-02   -5.0000e-14             NA
9.9147e+00   6.7100e-02   -5.0000e-14             NA
9.9785e+00   6.7300e-02   -5.0000e-14             NA
1.0220e+01   6.8300e-02   0.0000e+00             NA
1.0278e+01   6.8700e-02   -5.0000e-14             NA
1.0525e+01   7.0200e-02   0.0000e+00             NA
1.0578e+01   7.0400e-02   -5.0000e-14             NA
1.0826e+01   7.1100e-02   -5.0000e-14             NA
1.0882e+01   7.1400e-02   0.0000e+00             NA
1.1134e+01   7.2800e-02   0.0000e+00             NA
1.1178e+01   7.3100e-02   -5.0000e-14             NA
1.1436e+01   7.4400e-02   0.0000e+00             NA
1.1589e+01   7.5200e-02   -5.0000e-14             NA
