  Measurement Number     Measurement type
                   6               OnLine

      Measurement ID                     
       739708.670625                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
1.2426e+00   2.0006e+00   0.0000e+00             NA
1.4115e+00   2.0006e+00   0.0000e+00             NA
1.5629e+00   2.0006e+00   0.0000e+00             NA
1.7248e+00   2.0005e+00   0.0000e+00             NA
1.8756e+00   2.0005e+00   0.0000e+00             NA
2.0297e+00   2.0006e+00   0.0000e+00             NA
2.3166e+00   2.0006e+00   -5.0000e-11             NA
2.3634e+00   2.0006e+00   0.0000e+00             NA
2.6252e+00   2.0006e+00   0.0000e+00             NA
2.6633e+00   2.0005e+00   0.0000e+00             NA
2.9342e+00   2.0005e+00   0.0000e+00             NA
2.9737e+00   2.0006e+00   0.0000e+00             NA
3.2565e+00   2.0006e+00   0.0000e+00             NA
3.2901e+00   2.0005e+00   0.0000e+00             NA
3.5722e+00   2.0006e+00   0.0000e+00             NA
3.6641e+00   2.0006e+00   0.0000e+00             NA
3.8734e+00   2.0006e+00   0.0000e+00             NA
4.0505e+00   2.0006e+00   0.0000e+00             NA
4.0836e+00   2.0006e+00   0.0000e+00             NA
4.3751e+00   2.0005e+00   0.0000e+00             NA
4.4667e+00   2.0006e+00   0.0000e+00             NA
4.6826e+00   2.0006e+00   0.0000e+00             NA
4.8476e+00   2.0006e+00   0.0000e+00             NA
5.0230e+00   2.0006e+00   0.0000e+00             NA
5.0641e+00   2.0006e+00   0.0000e+00             NA
5.3538e+00   2.0006e+00   0.0000e+00             NA
5.5244e+00   2.0006e+00   0.0000e+00             NA
5.5637e+00   2.0006e+00   0.0000e+00             NA
5.7182e+00   2.0006e+00   0.0000e+00             NA
6.0235e+00   2.0006e+00   0.0000e+00             NA
6.0705e+00   2.0006e+00   0.0000e+00             NA
6.3426e+00   2.0006e+00   0.0000e+00             NA
6.5087e+00   2.0006e+00   0.0000e+00             NA
6.6754e+00   2.0005e+00   0.0000e+00             NA
6.8334e+00   2.0006e+00   0.0000e+00             NA
7.0093e+00   2.0006e+00   0.0000e+00             NA
7.1675e+00   2.0006e+00   0.0000e+00             NA
7.3365e+00   2.0006e+00   0.0000e+00             NA
7.3685e+00   2.0006e+00   -5.0000e-11             NA
7.6448e+00   2.0006e+00   0.0000e+00             NA
7.8158e+00   2.0006e+00   0.0000e+00             NA
7.9854e+00   2.0006e+00   0.0000e+00             NA
8.1464e+00   2.0006e+00   0.0000e+00             NA
8.3125e+00   2.0006e+00   0.0000e+00             NA
8.4792e+00   2.0006e+00   0.0000e+00             NA
8.6471e+00   2.0006e+00   0.0000e+00             NA
8.8242e+00   2.0006e+00   0.0000e+00             NA
1.1250e+01   1.0827e+00   -9.6250e-11             NA
1.1291e+01   1.0677e+00   -9.6250e-11             NA
1.1438e+01   1.0127e+00   -9.6250e-11             NA
1.1710e+01   9.1120e-01   -9.6250e-11             NA
1.1765e+01   8.9140e-01   -9.6250e-11             NA
1.1882e+01   8.4760e-01   -9.6250e-11             NA
1.2149e+01   7.4950e-01   -9.6250e-11             NA
1.2187e+01   7.3600e-01   -9.6250e-11             NA
1.2457e+01   6.3800e-01   -9.6250e-11             NA
1.2617e+01   5.8060e-01   -9.6250e-11             NA
1.2665e+01   5.6340e-01   -9.6250e-11             NA
