  Measurement Number     Measurement type
                  12               OnLine

      Measurement ID                     
       739708.673437                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
1.2425e+00   1.9800e-02   -5.0000e-14             NA
1.4235e+00   2.0800e-02   -5.0000e-14             NA
1.5612e+00   2.1200e-02   0.0000e+00             NA
1.7090e+00   2.2200e-02   -5.0000e-14             NA
1.8578e+00   2.3200e-02   -5.0000e-14             NA
1.9992e+00   2.4000e-02   -5.0000e-14             NA
2.1362e+00   2.4500e-02   0.0000e+00             NA
2.2827e+00   2.5100e-02   0.0000e+00             NA
2.4343e+00   2.5800e-02   -5.0000e-14             NA
2.5769e+00   2.6800e-02   -5.0000e-14             NA
2.7166e+00   2.7500e-02   0.0000e+00             NA
2.8660e+00   2.8100e-02   0.0000e+00             NA
3.0096e+00   2.9300e-02   -5.0000e-14             NA
3.1524e+00   2.9700e-02   0.0000e+00             NA
3.4189e+00   3.1500e-02   -5.0000e-14             NA
3.4757e+00   3.1800e-02   -5.0000e-14             NA
3.7224e+00   3.2900e-02   -5.0000e-14             NA
3.7755e+00   3.3400e-02   0.0000e+00             NA
4.0318e+00   3.4900e-02   -5.0000e-14             NA
4.0846e+00   3.5200e-02   -5.0000e-14             NA
4.2107e+00   3.5900e-02   -5.0000e-14             NA
4.3546e+00   3.6800e-02   -5.0000e-14             NA
4.5027e+00   3.7700e-02   -5.0000e-14             NA
4.6580e+00   3.8600e-02   -5.0000e-14             NA
4.8132e+00   3.9000e-02   -5.0000e-14             NA
4.9619e+00   3.9300e-02   0.0000e+00             NA
5.2359e+00   4.1500e-02   -5.0000e-14             NA
5.2767e+00   4.1900e-02   -5.0000e-14             NA
5.5534e+00   4.4100e-02   0.0000e+00             NA
5.5914e+00   4.4300e-02   0.0000e+00             NA
5.8777e+00   4.5800e-02   -5.0000e-14             NA
5.9763e+00   4.6500e-02   -5.0000e-14             NA
6.1750e+00   4.7400e-02   0.0000e+00             NA
6.2132e+00   4.7500e-02   0.0000e+00             NA
6.5031e+00   4.8900e-02   -5.0000e-14             NA
6.6608e+00   4.9600e-02   -5.0000e-14             NA
6.8378e+00   5.0500e-02   -5.0000e-14             NA
6.8756e+00   5.0800e-02   0.0000e+00             NA
7.1563e+00   5.2200e-02   -5.0000e-14             NA
7.1970e+00   5.2400e-02   -5.0000e-14             NA
Finised 

