  Measurement Number     Measurement type
                  15               OnLine

      Measurement ID                     
       739708.674412                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-04

    Supply Complince     Integrating time     Refresh interval
        1.000000e-04                    0                    0

        Time      Voltage      Current  Temperature
1.2425e+00   1.9300e-02   -5.0000e-14             NA
1.4304e+00   2.0300e-02   0.0000e+00             NA
1.5712e+00   2.1300e-02   0.0000e+00             NA
1.7136e+00   2.2300e-02   -5.0000e-14             NA
1.8506e+00   2.3200e-02   -5.0000e-14             NA
1.9909e+00   2.3800e-02   -5.0000e-14             NA
2.1298e+00   2.4700e-02   0.0000e+00             NA
2.2800e+00   2.5400e-02   -5.0000e-14             NA
2.4256e+00   2.6300e-02   -5.0000e-14             NA
2.5637e+00   2.6700e-02   0.0000e+00             NA
2.8370e+00   2.8100e-02   -5.0000e-14             NA
2.8774e+00   2.8400e-02   0.0000e+00             NA
3.1444e+00   3.0000e-02   -5.0000e-14             NA
3.1825e+00   3.0200e-02   -5.0000e-14             NA
3.3311e+00   3.1000e-02   -5.0000e-14             NA
3.4858e+00   3.1700e-02   -5.0000e-14             NA
3.7529e+00   3.3100e-02   -5.0000e-14             NA
3.7900e+00   3.3300e-02   -5.0000e-14             NA
4.0537e+00   3.4800e-02   -5.0000e-14             NA
4.0915e+00   3.5000e-02   0.0000e+00             NA
4.3589e+00   3.6400e-02   -5.0000e-14             NA
4.5278e+00   3.7100e-02   -5.0000e-14             NA
4.5783e+00   3.7300e-02   -5.0000e-14             NA
4.8370e+00   3.8000e-02   -5.0000e-14             NA
5.0246e+00   3.8900e-02   -5.0000e-14             NA
5.0782e+00   3.9200e-02   0.0000e+00             NA
5.3384e+00   4.0500e-02   -5.0000e-14             NA
5.3779e+00   4.0900e-02   -5.0000e-14             NA
5.6344e+00   4.2000e-02   -5.0000e-14             NA
5.6775e+00   4.2200e-02   0.0000e+00             NA
5.9478e+00   4.3300e-02   0.0000e+00             NA
6.1112e+00   4.4100e-02   -5.0000e-14             NA
6.1783e+00   4.4400e-02   -5.0000e-14             NA
6.4005e+00   4.5200e-02   -5.0000e-14             NA
6.4788e+00   4.5500e-02   -5.0000e-14             NA
6.6883e+00   4.6800e-02   -5.0000e-14             NA
6.8561e+00   4.7800e-02   0.0000e+00             NA
7.0116e+00   4.8400e-02   -5.0000e-14             NA
7.0786e+00   4.8700e-02   -5.0000e-14             NA
7.3126e+00   4.9700e-02   0.0000e+00             NA
7.4949e+00   5.0500e-02   -5.0000e-14             NA
7.5780e+00   5.0900e-02   -5.0000e-14             NA
7.7885e+00   5.1900e-02   -5.0000e-14             NA
7.9577e+00   5.2800e-02   0.0000e+00             NA
7.9942e+00   5.3000e-02   0.0000e+00             NA
8.2576e+00   5.3300e-02   -5.0000e-14             NA
8.2949e+00   5.3500e-02   -5.0000e-14             NA
8.5700e+00   5.4600e-02   0.0000e+00             NA
8.7448e+00   5.5800e-02   0.0000e+00             NA
8.7864e+00   5.6000e-02   -5.0000e-14             NA
9.0581e+00   5.7300e-02   -5.0000e-14             NA
9.0966e+00   5.7400e-02   -5.0000e-14             NA
9.3581e+00   5.8400e-02   -5.0000e-14             NA
9.5245e+00   5.9100e-02   -5.0000e-14             NA
9.5781e+00   5.9300e-02   -5.0000e-14             NA
9.7014e+00   5.9900e-02   -5.0000e-14             NA
9.8434e+00   6.0500e-02   -5.0000e-14             NA
9.9914e+00   6.1300e-02   0.0000e+00             NA
1.0280e+01   6.2500e-02   0.0000e+00             NA
1.0378e+01   6.2800e-02   0.0000e+00             NA
1.0578e+01   6.3600e-02   -5.0000e-14             NA
1.0747e+01   6.4100e-02   -5.0000e-14             NA
1.0914e+01   6.4900e-02   -5.0000e-14             NA
1.0987e+01   6.5300e-02   -5.0000e-14             NA
1.1098e+01   6.5800e-02   -5.0000e-14             NA
1.1240e+01   6.6200e-02   -5.0000e-14             NA
1.1507e+01   6.7400e-02   0.0000e+00             NA
1.1669e+01   6.8000e-02   0.0000e+00             NA
1.1837e+01   6.8700e-02   0.0000e+00             NA
1.1991e+01   6.9100e-02   0.0000e+00             NA
1.2158e+01   6.9900e-02   -5.0000e-14             NA
1.2194e+01   7.0100e-02   -5.0000e-14             NA
1.2338e+01   7.0600e-02   -5.0000e-14             NA
1.2608e+01   7.1700e-02   -5.0000e-14             NA
1.2776e+01   7.2300e-02   -5.0000e-14             NA
1.2939e+01   7.3000e-02   -5.0000e-14             NA
1.3147e+01   7.3500e-02   -5.0000e-14             NA
1.3360e+01   7.4200e-02   0.0000e+00             NA
1.3525e+01   7.4700e-02   -5.0000e-14             NA
1.3703e+01   7.5700e-02   -5.0000e-14             NA
