  Measurement Number     Measurement type
                   9               OnLine

      Measurement ID                     
       739708.672310                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-04                    0                    0

        Time      Voltage      Current  Temperature
1.2426e+00   2.0006e+00   5.0000e-11             NA
1.4141e+00   2.0006e+00   5.0000e-11             NA
1.5689e+00   2.0006e+00   0.0000e+00             NA
1.7160e+00   2.0006e+00   5.0000e-11             NA
1.8611e+00   2.0006e+00   0.0000e+00             NA
2.0018e+00   2.0006e+00   0.0000e+00             NA
2.1557e+00   2.0006e+00   0.0000e+00             NA
2.3119e+00   2.0005e+00   0.0000e+00             NA
2.4617e+00   2.0005e+00   0.0000e+00             NA
2.6164e+00   2.0006e+00   0.0000e+00             NA
2.7673e+00   2.0006e+00   0.0000e+00             NA
3.0473e+00   2.0006e+00   0.0000e+00             NA
3.1002e+00   2.0006e+00   0.0000e+00             NA
3.3664e+00   2.0006e+00   0.0000e+00             NA
3.3994e+00   2.0006e+00   0.0000e+00             NA
3.6826e+00   2.0006e+00   0.0000e+00             NA
3.8412e+00   2.0005e+00   0.0000e+00             NA
4.0221e+00   2.0005e+00   0.0000e+00             NA
4.1006e+00   2.0006e+00   0.0000e+00             NA
4.3289e+00   2.0006e+00   0.0000e+00             NA
4.4924e+00   2.0006e+00   0.0000e+00             NA
4.6664e+00   2.0006e+00   0.0000e+00             NA
4.7006e+00   2.0005e+00   0.0000e+00             NA
4.9886e+00   2.0006e+00   0.0000e+00             NA
5.1651e+00   2.0006e+00   0.0000e+00             NA
5.1988e+00   2.0006e+00   -5.0000e-11             NA
5.4935e+00   2.0006e+00   0.0000e+00             NA
5.6741e+00   2.0006e+00   0.0000e+00             NA
5.8422e+00   2.0006e+00   0.0000e+00             NA
6.0131e+00   2.0006e+00   0.0000e+00             NA
6.0995e+00   2.0006e+00   0.0000e+00             NA
6.3186e+00   2.0006e+00   0.0000e+00             NA
6.4787e+00   2.0005e+00   0.0000e+00             NA
6.6457e+00   2.0006e+00   0.0000e+00             NA
6.6991e+00   2.0006e+00   0.0000e+00             NA
6.9612e+00   2.0006e+00   0.0000e+00             NA
7.1299e+00   2.0006e+00   0.0000e+00             NA
7.2991e+00   2.0006e+00   0.0000e+00             NA
7.4805e+00   2.0006e+00   0.0000e+00             NA
7.6503e+00   2.0006e+00   0.0000e+00             NA
7.8191e+00   2.0006e+00   0.0000e+00             NA
7.9868e+00   2.0006e+00   0.0000e+00             NA
8.1575e+00   2.0006e+00   0.0000e+00             NA
8.1996e+00   2.0006e+00   0.0000e+00             NA
8.4613e+00   2.0006e+00   0.0000e+00             NA
8.6241e+00   2.0006e+00   0.0000e+00             NA
8.7889e+00   2.0006e+00   0.0000e+00             NA
8.9563e+00   2.0006e+00   0.0000e+00             NA
1.1064e+01   7.4680e-01   1.0000e-05             NA
1.1102e+01   7.2390e-01   1.0001e-05             NA
1.1366e+01   8.5490e-01   9.9995e-06             NA
1.1538e+01   6.8490e-01   9.9995e-06             NA
1.1697e+01   8.0690e-01   1.0001e-05             NA
1.1862e+01   7.3880e-01   9.9995e-06             NA
1.2023e+01   6.5220e-01   1.0001e-05             NA
1.2100e+01   6.4300e-01   9.9995e-06             NA
1.2338e+01   7.6700e-01   9.9995e-06             NA
1.2399e+01   7.4840e-01   9.9985e-06             NA
1.2658e+01   7.1060e-01   1.0001e-05             NA
1.2821e+01   7.0810e-01   1.0000e-05             NA
1.2992e+01   6.8530e-01   1.0000e-05             NA
1.3158e+01   6.8540e-01   1.0001e-05             NA
1.3335e+01   6.7480e-01   1.0001e-05             NA
1.3492e+01   6.6420e-01   1.0000e-05             NA
1.3650e+01   6.2420e-01   1.0001e-05             NA
1.3699e+01   6.2760e-01   1.0001e-05             NA
1.3956e+01   6.4300e-01   1.0000e-05             NA
1.4122e+01   6.5060e-01   1.0000e-05             NA
1.4200e+01   6.5560e-01   1.0001e-05             NA
1.4421e+01   6.1130e-01   9.9995e-06             NA
1.4583e+01   6.1620e-01   1.0001e-05             NA
1.4743e+01   5.8370e-01   9.9995e-06             NA
1.4800e+01   6.0890e-01   9.9995e-06             NA
1.5036e+01   6.1250e-01   1.0001e-05             NA
1.5101e+01   5.8430e-01   9.9995e-06             NA
1.5218e+01   6.3040e-01   1.0001e-05             NA
1.5489e+01   6.3500e-01   1.0001e-05             NA
1.5649e+01   6.2130e-01   1.0001e-05             NA
1.5811e+01   6.0580e-01   1.0000e-05             NA
1.5975e+01   6.0130e-01   1.0000e-05             NA
1.6147e+01   6.1430e-01   1.0001e-05             NA
1.6209e+01   5.9840e-01   1.0001e-05             NA
1.6462e+01   5.8810e-01   1.0000e-05             NA
1.6501e+01   5.6850e-01   9.9995e-06             NA
1.6646e+01   5.8250e-01   1.0000e-05             NA
1.6922e+01   5.8680e-01   1.0001e-05             NA
1.7088e+01   6.1910e-01   9.9995e-06             NA
1.7258e+01   6.2420e-01   1.0001e-05             NA
1.7429e+01   6.1160e-01   1.0000e-05             NA
1.7592e+01   5.9340e-01   1.0001e-05             NA
1.7769e+01   6.0150e-01   1.0001e-05             NA
1.7925e+01   5.8970e-01   9.9995e-06             NA
1.8093e+01   6.1590e-01   1.0000e-05             NA
1.8131e+01   6.0460e-01   1.0001e-05             NA
1.8408e+01   5.8610e-01   1.0001e-05             NA
1.8499e+01   6.0510e-01   1.0001e-05             NA
1.8728e+01   6.2020e-01   1.0001e-05             NA
1.8901e+01   6.1350e-01   1.0001e-05             NA
1.9074e+01   6.0590e-01   9.9995e-06             NA
1.9112e+01   6.2630e-01   9.9995e-06             NA
1.9384e+01   6.0490e-01   1.0001e-05             NA
1.9566e+01   5.8000e-01   1.0001e-05             NA
1.9601e+01   5.9870e-01   1.0000e-05             NA
1.9751e+01   5.9200e-01   1.0001e-05             NA
2.0025e+01   5.7450e-01   1.0000e-05             NA
2.0100e+01   6.3630e-01   9.9995e-06             NA
2.0199e+01   6.3730e-01   1.0001e-05             NA
2.0345e+01   6.2210e-01   1.0001e-05             NA
2.0492e+01   6.0030e-01   1.0000e-05             NA
2.0760e+01   5.6310e-01   1.0001e-05             NA
2.0915e+01   6.1250e-01   1.0001e-05             NA
2.1072e+01   6.3100e-01   1.0001e-05             NA
2.1237e+01   5.7780e-01   1.0001e-05             NA
2.1409e+01   5.8690e-01   1.0000e-05             NA
2.1576e+01   6.3050e-01   9.9985e-06             NA
2.1742e+01   5.6120e-01   1.0000e-05             NA
2.1883e+01   6.6690e-01   1.0001e-05             NA
2.2030e+01   6.8020e-01   1.0001e-05             NA
2.2186e+01   6.7240e-01   9.9995e-06             NA
2.2331e+01   6.6910e-01   1.0001e-05             NA
2.2481e+01   5.3170e-01   9.9995e-06             NA
2.2632e+01   5.4770e-01   1.0001e-05             NA
2.2777e+01   5.7180e-01   1.0000e-05             NA
2.2927e+01   5.9680e-01   1.0000e-05             NA
2.3075e+01   5.7580e-01   9.9995e-06             NA
2.3368e+01   5.7080e-01   9.9995e-06             NA
2.3405e+01   6.3600e-01   1.0000e-05             NA
2.3555e+01   5.7600e-01   1.0000e-05             NA
2.3701e+01   6.4910e-01   1.0000e-05             NA
2.3981e+01   5.8680e-01   1.0001e-05             NA
2.4149e+01   6.5010e-01   1.0001e-05             NA
2.4201e+01   6.5060e-01   1.0000e-05             NA
2.4479e+01   6.4850e-01   1.0001e-05             NA
2.4642e+01   6.4280e-01   1.0001e-05             NA
2.4700e+01   6.6410e-01   1.0001e-05             NA
2.4954e+01   6.0680e-01   1.0001e-05             NA
2.5132e+01   6.2600e-01   1.0000e-05             NA
2.5199e+01   6.2970e-01   1.0001e-05             NA
2.5460e+01   6.1590e-01   1.0001e-05             NA
2.5647e+01   6.1040e-01   9.9995e-06             NA
2.5700e+01   6.2850e-01   1.0000e-05             NA
2.5959e+01   6.4610e-01   1.0000e-05             NA
2.6124e+01   6.5650e-01   9.9995e-06             NA
2.6200e+01   7.0860e-01   9.9995e-06             NA
2.6302e+01   6.3780e-01   1.0001e-05             NA
2.6468e+01   6.8790e-01   9.9995e-06             NA
2.6759e+01   6.6340e-01   9.9995e-06             NA
2.6799e+01   6.8730e-01   1.0001e-05             NA
2.6953e+01   6.7550e-01   9.9995e-06             NA
2.7234e+01   6.5590e-01   1.0001e-05             NA
2.7301e+01   6.3100e-01   1.0000e-05             NA
2.7551e+01   6.6320e-01   1.0000e-05             NA
2.7725e+01   6.8330e-01   1.0000e-05             NA
2.7885e+01   6.6070e-01   1.0001e-05             NA
2.7921e+01   6.6940e-01   1.0000e-05             NA
2.8210e+01   6.5540e-01   1.0000e-05             NA
2.8300e+01   6.4920e-01   1.0001e-05             NA
2.8552e+01   6.6060e-01   1.0001e-05             NA
2.8601e+01   6.4730e-01   1.0000e-05             NA
2.8873e+01   6.6470e-01   9.9995e-06             NA
2.9061e+01   6.3530e-01   1.0000e-05             NA
2.9100e+01   6.4690e-01   1.0001e-05             NA
2.9251e+01   6.2150e-01   1.0001e-05             NA
2.9536e+01   6.4820e-01   1.0001e-05             NA
2.9718e+01   6.4300e-01   9.9995e-06             NA
2.9799e+01   6.4140e-01   1.0000e-05             NA
2.9900e+01   6.4050e-01   1.0000e-05             NA
3.0179e+01   6.4810e-01   1.0001e-05             NA
3.0218e+01   6.2690e-01   1.0001e-05             NA
3.0502e+01   6.4060e-01   1.0001e-05             NA
3.0684e+01   6.5440e-01   1.0000e-05             NA
3.0854e+01   6.3950e-01   1.0001e-05             NA
3.0899e+01   6.5090e-01   1.0001e-05             NA
3.1045e+01   6.8220e-01   1.0000e-05             NA
3.1201e+01   6.3440e-01   9.9995e-06             NA
3.1491e+01   6.5250e-01   9.9995e-06             NA
3.1662e+01   6.6500e-01   9.9995e-06             NA
3.1700e+01   6.5790e-01   1.0001e-05             NA
3.1981e+01   6.7920e-01   1.0000e-05             NA
3.2149e+01   6.6320e-01   9.9995e-06             NA
3.2200e+01   6.7980e-01   9.9995e-06             NA
3.2465e+01   6.1180e-01   1.0001e-05             NA
3.2639e+01   6.4230e-01   9.9995e-06             NA
3.2812e+01   6.4220e-01   9.9995e-06             NA
3.2995e+01   6.2010e-01   9.9995e-06             NA
3.6068e+01   5.0020e-01   0.0000e+00             NA
3.6112e+01   5.0010e-01   0.0000e+00             NA
3.6412e+01   5.0020e-01   -5.0000e-11             NA
3.6571e+01   5.0020e-01   0.0000e+00             NA
3.6746e+01   5.0020e-01   0.0000e+00             NA
3.6908e+01   5.0020e-01   0.0000e+00             NA
3.7065e+01   5.0020e-01   0.0000e+00             NA
3.7234e+01   5.0020e-01   0.0000e+00             NA
3.7394e+01   5.0020e-01   0.0000e+00             NA
3.7563e+01   5.0020e-01   0.0000e+00             NA
3.7733e+01   5.0010e-01   -5.0000e-11             NA
3.7800e+01   5.0020e-01   -5.0000e-11             NA
3.8058e+01   5.0020e-01   0.0000e+00             NA
3.8100e+01   5.0020e-01   -5.0000e-11             NA
3.8369e+01   5.0010e-01   0.0000e+00             NA
3.8541e+01   5.0010e-01   0.0000e+00             NA
3.8708e+01   5.0020e-01   0.0000e+00             NA
3.8872e+01   5.0020e-01   0.0000e+00             NA
3.9041e+01   5.0010e-01   -5.0000e-11             NA
3.9213e+01   5.0010e-01   -5.0000e-11             NA
3.9375e+01   5.0010e-01   -5.0000e-11             NA
3.9537e+01   5.0020e-01   0.0000e+00             NA
3.9714e+01   5.0020e-01   -5.0000e-11             NA
3.9873e+01   5.0020e-01   -5.0000e-11             NA
4.0044e+01   5.0020e-01   -5.0000e-11             NA
4.0100e+01   5.0010e-01   0.0000e+00             NA
4.0227e+01   5.0010e-01   -5.0000e-11             NA
4.0368e+01   5.0020e-01   -5.0000e-11             NA
4.0530e+01   5.0020e-01   0.0000e+00             NA
4.0801e+01   5.0010e-01   -5.0000e-11             NA
4.0968e+01   5.0020e-01   -5.0000e-11             NA
4.1127e+01   5.0020e-01   -5.0000e-11             NA
4.1288e+01   5.0020e-01   -5.0000e-11             NA
4.1457e+01   5.0020e-01   0.0000e+00             NA
4.1652e+01   5.0020e-01   -5.0000e-14             NA
4.1817e+01   5.0020e-01   -5.0000e-14             NA
4.1983e+01   5.0020e-01   -5.0000e-14             NA
4.2159e+01   5.0020e-01   -5.0000e-14             NA
4.2317e+01   5.0010e-01   -5.0000e-14             NA
4.2399e+01   5.0020e-01   -5.0000e-14             NA
4.2626e+01   5.0010e-01   -5.0000e-14             NA
4.2791e+01   5.0010e-01   0.0000e+00             NA
4.2957e+01   5.0020e-01   -5.0000e-14             NA
4.3130e+01   5.0020e-01   -5.0000e-14             NA
