  Measurement Number     Measurement type
                  11               OnLine

      Measurement ID                     
       739708.673177                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
1.2426e+00   2.0006e+00   0.0000e+00             NA
1.4167e+00   2.0006e+00   -5.0000e-11             NA
1.6816e+00   2.0006e+00   0.0000e+00             NA
1.7556e+00   2.0006e+00   0.0000e+00             NA
1.8553e+00   2.0006e+00   0.0000e+00             NA
2.0061e+00   2.0006e+00   0.0000e+00             NA
2.1720e+00   2.0005e+00   0.0000e+00             NA
2.3264e+00   2.0006e+00   0.0000e+00             NA
2.4827e+00   2.0006e+00   0.0000e+00             NA
2.6436e+00   2.0006e+00   -5.0000e-11             NA
2.7919e+00   2.0006e+00   0.0000e+00             NA
3.0657e+00   2.0006e+00   0.0000e+00             NA
3.2282e+00   2.0006e+00   -5.0000e-11             NA
3.2660e+00   2.0006e+00   -5.0000e-11             NA
3.5439e+00   2.0006e+00   -5.0000e-11             NA
3.7136e+00   2.0006e+00   0.0000e+00             NA
3.8761e+00   2.0006e+00   0.0000e+00             NA
4.0397e+00   2.0006e+00   1.5000e-10             NA
4.2116e+00   2.0006e+00   1.5000e-10             NA
4.3792e+00   2.0006e+00   1.5000e-10             NA
4.5378e+00   2.0006e+00   1.0000e-10             NA
4.7016e+00   2.0006e+00   5.0000e-11             NA
4.8658e+00   2.0006e+00   0.0000e+00             NA
5.0236e+00   2.0006e+00   0.0000e+00             NA
5.0557e+00   2.0005e+00   5.0000e-11             NA
5.3301e+00   2.0006e+00   0.0000e+00             NA
5.5033e+00   2.0006e+00   0.0000e+00             NA
5.5552e+00   2.0006e+00   0.0000e+00             NA
5.8209e+00   2.0006e+00   0.0000e+00             NA
5.9857e+00   2.0006e+00   5.0000e-11             NA
6.1597e+00   2.0005e+00   5.0000e-11             NA
6.1947e+00   2.0006e+00   5.0000e-11             NA
6.4815e+00   2.0005e+00   0.0000e+00             NA
6.6406e+00   2.0006e+00   5.0000e-11             NA
6.8119e+00   2.0006e+00   5.0000e-11             NA
6.9692e+00   2.0006e+00   0.0000e+00             NA
7.1466e+00   2.0006e+00   0.0000e+00             NA
7.3130e+00   2.0006e+00   0.0000e+00             NA
7.4805e+00   2.0005e+00   0.0000e+00             NA
7.6480e+00   2.0006e+00   0.0000e+00             NA
7.8220e+00   2.0006e+00   0.0000e+00             NA
7.9921e+00   2.0006e+00   0.0000e+00             NA
8.1465e+00   2.0006e+00   0.0000e+00             NA
8.3070e+00   2.0006e+00   0.0000e+00             NA
8.4667e+00   2.0005e+00   0.0000e+00             NA
8.6200e+00   2.0006e+00   0.0000e+00             NA
8.7818e+00   2.0006e+00   0.0000e+00             NA
8.9330e+00   2.0006e+00   0.0000e+00             NA
9.0961e+00   2.0006e+00   0.0000e+00             NA
9.3810e+00   2.0005e+00   0.0000e+00             NA
9.4560e+00   2.0006e+00   0.0000e+00             NA
9.5732e+00   2.0005e+00   0.0000e+00             NA
9.8755e+00   2.0006e+00   0.0000e+00             NA
Finised 

