  Measurement Number     Measurement type
                  44               OnLine

      Measurement ID                     
       739956.525258                     

          Force Mode                Value         MeasureRange
             Voltage                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-04                    0                    0

        Time      Voltage      Current  Temperature
8.0500e-03   2.0010e-01   7.8955e-05             NA
1.0888e-01   2.0010e-01   7.8895e-05             NA
1.7970e-01   2.0010e-01   7.8880e-05             NA
2.4856e-01   2.0010e-01   7.8910e-05             NA
3.1032e-01   2.0010e-01   7.8950e-05             NA
3.7568e-01   2.0010e-01   7.8930e-05             NA
4.3918e-01   2.0010e-01   7.8935e-05             NA
5.0068e-01   2.0000e-01   7.8925e-05             NA
5.6381e-01   2.0010e-01   7.8940e-05             NA
6.2540e-01   2.0010e-01   7.8920e-05             NA
6.8192e-01   2.0010e-01   7.8925e-05             NA
7.3956e-01   2.0010e-01   7.8955e-05             NA
8.0483e-01   2.0010e-01   7.8940e-05             NA
8.6396e-01   2.0010e-01   7.8945e-05             NA
9.2158e-01   2.0010e-01   7.8960e-05             NA
9.8855e-01   2.0000e-01   7.8895e-05             NA
1.0507e+00   2.0010e-01   7.8930e-05             NA
1.1096e+00   2.0010e-01   7.8945e-05             NA
1.1753e+00   2.0010e-01   7.8895e-05             NA
1.2330e+00   2.0010e-01   7.8920e-05             NA
1.2984e+00   2.0010e-01   7.8920e-05             NA
1.3581e+00   2.0010e-01   7.8945e-05             NA
1.4211e+00   2.0010e-01   7.8940e-05             NA
1.4747e+00   2.0010e-01   7.8955e-05             NA
1.5314e+00   2.0010e-01   7.8950e-05             NA
1.5888e+00   2.0010e-01   7.8935e-05             NA
1.6508e+00   2.0010e-01   7.8905e-05             NA
1.7100e+00   2.0010e-01   7.8915e-05             NA
1.7658e+00   2.0010e-01   7.8930e-05             NA
1.8238e+00   2.0010e-01   7.8935e-05             NA
1.8858e+00   2.0010e-01   7.8915e-05             NA
1.9502e+00   2.0010e-01   7.8880e-05             NA
2.0101e+00   2.0010e-01   7.8830e-05             NA
2.0707e+00   2.0010e-01   7.8830e-05             NA
2.1231e+00   2.0010e-01   7.8830e-05             NA
2.1825e+00   2.0010e-01   7.8875e-05             NA
2.2388e+00   2.0010e-01   7.8895e-05             NA
2.2953e+00   2.0010e-01   7.8860e-05             NA
2.3582e+00   2.0010e-01   7.8920e-05             NA
2.4210e+00   2.0010e-01   7.8985e-05             NA
2.4817e+00   2.0010e-01   7.8940e-05             NA
2.5417e+00   2.0010e-01   7.8960e-05             NA
2.6006e+00   2.0010e-01   7.8875e-05             NA
2.6583e+00   2.0010e-01   7.8905e-05             NA
2.7300e+00   2.0010e-01   7.8885e-05             NA
2.7922e+00   2.0010e-01   7.8850e-05             NA
2.8543e+00   2.0010e-01   7.8825e-05             NA
2.9136e+00   2.0010e-01   7.8820e-05             NA
2.9717e+00   2.0010e-01   7.8855e-05             NA
3.0342e+00   2.0010e-01   7.8850e-05             NA
3.0968e+00   2.0010e-01   7.8795e-05             NA
3.1594e+00   2.0010e-01   7.8865e-05             NA
3.2235e+00   2.0010e-01   7.8850e-05             NA
3.2858e+00   2.0010e-01   7.8885e-05             NA
3.3525e+00   2.0010e-01   7.8880e-05             NA
3.4128e+00   2.0010e-01   7.8885e-05             NA
3.4765e+00   2.0010e-01   7.8820e-05             NA
3.5379e+00   2.0010e-01   7.8850e-05             NA
3.6043e+00   2.0010e-01   7.8870e-05             NA
3.6669e+00   2.0010e-01   7.8930e-05             NA
