  Measurement Number     Measurement type
                  33               OnLine

      Measurement ID                     
       739956.523131                     

          Force Mode                Value         MeasureRange
             Voltage                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-04                    0                    0

        Time      Voltage      Current  Temperature
7.7000e-03   2.0010e-01   4.4100e-06             NA
1.4564e-01   2.0010e-01   4.4100e-06             NA
2.0209e-01   2.0010e-01   4.3900e-06             NA
2.7260e-01   2.0010e-01   4.4000e-06             NA
3.3257e-01   2.0010e-01   4.3850e-06             NA
3.9330e-01   2.0010e-01   4.3850e-06             NA
4.5281e-01   2.0010e-01   4.3900e-06             NA
5.1630e-01   2.0010e-01   4.3900e-06             NA
5.7069e-01   2.0010e-01   4.3900e-06             NA
6.2757e-01   2.0000e-01   4.4050e-06             NA
6.8757e-01   2.0010e-01   4.6850e-06             NA
7.5422e-01   2.0010e-01   4.3950e-06             NA
8.1631e-01   2.0010e-01   4.3800e-06             NA
8.7586e-01   2.0000e-01   4.3750e-06             NA
9.4007e-01   2.0010e-01   4.4100e-06             NA
1.0106e+00   2.0010e-01   4.3700e-06             NA
1.0711e+00   2.0010e-01   4.3900e-06             NA
1.1330e+00   2.0010e-01   4.3750e-06             NA
1.1917e+00   2.0010e-01   4.3550e-06             NA
1.2492e+00   2.0010e-01   4.3750e-06             NA
1.3063e+00   2.0010e-01   4.3850e-06             NA
1.3657e+00   2.0010e-01   4.3850e-06             NA
1.4198e+00   2.0010e-01   4.3950e-06             NA
1.4775e+00   2.0010e-01   4.3900e-06             NA
1.5371e+00   2.0010e-01   4.4800e-06             NA
1.6044e+00   2.0010e-01   4.4700e-06             NA
1.6665e+00   2.0010e-01   4.3900e-06             NA
1.7262e+00   2.0010e-01   4.4600e-06             NA
1.7882e+00   2.0010e-01   4.3950e-06             NA
1.8468e+00   2.0010e-01   4.3900e-06             NA
1.9058e+00   2.0010e-01   4.3700e-06             NA
1.9660e+00   2.0010e-01   4.3650e-06             NA
2.0269e+00   2.0010e-01   4.6750e-06             NA
2.0835e+00   2.0010e-01   4.7000e-06             NA
2.1441e+00   2.0010e-01   4.6950e-06             NA
2.2056e+00   2.0010e-01   4.6950e-06             NA
2.2635e+00   2.0010e-01   4.6400e-06             NA
2.3235e+00   2.0000e-01   4.6700e-06             NA
2.3818e+00   2.0010e-01   4.6400e-06             NA
2.4391e+00   2.0010e-01   4.6300e-06             NA
2.4990e+00   2.0010e-01   4.6000e-06             NA
2.5570e+00   2.0010e-01   4.6650e-06             NA
2.6241e+00   2.0010e-01   4.6300e-06             NA
2.6838e+00   2.0010e-01   4.6350e-06             NA
2.7493e+00   2.0010e-01   4.6500e-06             NA
2.8129e+00   2.0010e-01   4.6300e-06             NA
2.8728e+00   2.0010e-01   4.6500e-06             NA
2.9310e+00   2.0010e-01   4.6250e-06             NA
2.9891e+00   2.0010e-01   4.6300e-06             NA
3.0510e+00   2.0010e-01   4.6400e-06             NA
3.1104e+00   2.0010e-01   4.6300e-06             NA
3.1761e+00   2.0010e-01   4.6750e-06             NA
3.2390e+00   2.0000e-01   4.6300e-06             NA
3.3003e+00   2.0010e-01   4.6400e-06             NA
3.3628e+00   2.0010e-01   4.6650e-06             NA
3.4286e+00   2.0010e-01   4.6650e-06             NA
3.4871e+00   2.0010e-01   4.6900e-06             NA
3.5545e+00   2.0010e-01   4.7250e-06             NA
3.6197e+00   2.0010e-01   4.6850e-06             NA
3.6810e+00   2.0010e-01   4.6850e-06             NA
3.7361e+00   2.0010e-01   4.7000e-06             NA
3.7952e+00   2.0010e-01   4.6800e-06             NA
3.8547e+00   2.0010e-01   4.7500e-06             NA
3.9190e+00   2.0010e-01   4.7400e-06             NA
3.9814e+00   2.0010e-01   4.7300e-06             NA
4.0405e+00   2.0010e-01   4.7250e-06             NA
4.1029e+00   2.0010e-01   4.7700e-06             NA
4.1759e+00   2.0010e-01   4.7150e-06             NA
4.2381e+00   2.0010e-01   4.7350e-06             NA
4.3011e+00   2.0010e-01   4.6950e-06             NA
4.3629e+00   2.0010e-01   4.6300e-06             NA
4.4231e+00   2.0000e-01   4.6150e-06             NA
4.4832e+00   2.0010e-01   4.6150e-06             NA
4.5515e+00   2.0010e-01   4.5900e-06             NA
4.6188e+00   2.0010e-01   4.6300e-06             NA
4.6819e+00   2.0010e-01   4.6200e-06             NA
