  Measurement Number     Measurement type
                  11               OnLine

      Measurement ID                     
       739956.519000                     

          Force Mode                Value         MeasureRange
             Voltage                    0         1.000000e-06

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
8.2400e-03   2.0010e-01   1.3500e-08             NA
1.2208e-01   2.0010e-01   1.3500e-08             NA
1.7701e-01   2.0010e-01   1.2500e-08             NA
2.4013e-01   2.0000e-01   1.3000e-08             NA
3.0063e-01   2.0000e-01   2.2000e-08             NA
3.6400e-01   2.0010e-01   1.5500e-08             NA
4.3965e-01   2.0010e-01   1.3000e-08             NA
5.0807e-01   2.0010e-01   1.3500e-08             NA
5.6992e-01   2.0010e-01   1.2500e-08             NA
6.3413e-01   2.0010e-01   1.2000e-08             NA
6.9639e-01   2.0010e-01   1.3500e-08             NA
7.5899e-01   2.0010e-01   1.2000e-08             NA
8.2113e-01   2.0010e-01   1.1500e-08             NA
8.8237e-01   2.0010e-01   1.2000e-08             NA
9.4443e-01   2.0010e-01   1.2500e-08             NA
1.0072e+00   2.0010e-01   1.1500e-08             NA
1.0696e+00   2.0010e-01   1.2000e-08             NA
1.1323e+00   2.0000e-01   1.3500e-08             NA
1.1957e+00   2.0000e-01   1.1500e-08             NA
1.2609e+00   2.0010e-01   1.1500e-08             NA
1.3206e+00   2.0010e-01   1.2500e-08             NA
1.3889e+00   2.0010e-01   1.1000e-08             NA
1.4523e+00   2.0010e-01   1.3000e-08             NA
1.5110e+00   2.0000e-01   1.2500e-08             NA
1.5747e+00   2.0010e-01   1.2500e-08             NA
1.6381e+00   2.0010e-01   1.2500e-08             NA
1.7021e+00   2.0010e-01   1.2500e-08             NA
1.7584e+00   2.0010e-01   1.4000e-08             NA
1.8390e+00   2.0010e-01   1.4500e-08             NA
1.9040e+00   2.0010e-01   1.2500e-08             NA
1.9660e+00   2.0010e-01   9.5000e-09             NA
2.0298e+00   2.0010e-01   9.0000e-09             NA
2.1011e+00   2.0010e-01   9.5000e-09             NA
2.1660e+00   2.0010e-01   9.5000e-09             NA
2.2227e+00   2.0010e-01   7.0000e-09             NA
2.2873e+00   2.0010e-01   7.5000e-09             NA
2.3484e+00   2.0010e-01   8.0000e-09             NA
2.4081e+00   2.0010e-01   7.5000e-09             NA
2.4666e+00   2.0010e-01   8.0000e-09             NA
2.5311e+00   2.0010e-01   7.5000e-09             NA
2.5884e+00   2.0010e-01   8.0000e-09             NA
2.6482e+00   2.0010e-01   8.0000e-09             NA
2.7093e+00   2.0010e-01   8.0000e-09             NA
2.7656e+00   2.0000e-01   8.0000e-09             NA
2.8336e+00   2.0010e-01   8.0000e-09             NA
2.8983e+00   2.0010e-01   7.5000e-09             NA
2.9655e+00   2.0010e-01   7.5000e-09             NA
3.0261e+00   2.0010e-01   8.0000e-09             NA
3.1103e+00   2.0010e-01   8.0000e-09             NA
3.1668e+00   2.0010e-01   8.0000e-09             NA
3.2227e+00   2.0010e-01   9.0000e-09             NA
3.2917e+00   2.0010e-01   8.5000e-09             NA
3.3513e+00   2.0000e-01   9.5000e-09             NA
3.4150e+00   2.0010e-01   1.1000e-08             NA
3.4754e+00   2.0000e-01   1.2500e-08             NA
3.5449e+00   2.0010e-01   8.5000e-09             NA
3.6093e+00   2.0010e-01   1.1000e-08             NA
3.6691e+00   2.0010e-01   8.5000e-09             NA
3.7325e+00   2.0010e-01   9.5000e-09             NA
3.7920e+00   2.0010e-01   9.0000e-09             NA
3.8495e+00   2.0010e-01   9.0000e-09             NA
3.9118e+00   2.0010e-01   9.0000e-09             NA
3.9669e+00   2.0010e-01   9.5000e-09             NA
4.0378e+00   2.0010e-01   9.0000e-09             NA
4.1144e+00   2.0010e-01   9.5000e-09             NA
4.1773e+00   2.0010e-01   9.5000e-09             NA
4.2386e+00   2.0010e-01   1.0500e-08             NA
4.2996e+00   2.0010e-01   1.0500e-08             NA
4.3537e+00   2.0010e-01   1.1000e-08             NA
4.4133e+00   2.0010e-01   1.0500e-08             NA
4.4802e+00   2.0010e-01   1.0500e-08             NA
4.5439e+00   2.0010e-01   1.0500e-08             NA
4.6063e+00   2.0010e-01   1.0500e-08             NA
4.6625e+00   2.0010e-01   9.5000e-09             NA
4.7212e+00   2.0010e-01   1.0500e-08             NA
4.7807e+00   2.0010e-01   1.0500e-08             NA
4.8406e+00   2.0010e-01   1.1000e-08             NA
4.9002e+00   2.0010e-01   9.0000e-09             NA
4.9583e+00   2.0010e-01   9.5000e-09             NA
5.0177e+00   2.0000e-01   1.0000e-08             NA
5.0853e+00   2.0010e-01   1.1000e-08             NA
5.1471e+00   2.0010e-01   1.0500e-08             NA
5.2042e+00   2.0010e-01   1.0500e-08             NA
5.2607e+00   2.0010e-01   1.0500e-08             NA
5.3150e+00   2.0010e-01   1.1000e-08             NA
5.3730e+00   2.0010e-01   1.1000e-08             NA
5.4302e+00   2.0010e-01   1.1000e-08             NA
5.4847e+00   2.0000e-01   1.0500e-08             NA
5.5422e+00   2.0000e-01   1.0500e-08             NA
5.6061e+00   2.0010e-01   1.1500e-08             NA
5.6644e+00   2.0010e-01   1.0000e-08             NA
5.7225e+00   2.0010e-01   1.0000e-08             NA
5.7812e+00   2.0010e-01   9.5000e-09             NA
5.8453e+00   2.0010e-01   9.5000e-09             NA
5.9068e+00   2.0000e-01   1.0500e-08             NA
5.9650e+00   2.0010e-01   9.5000e-09             NA
6.0243e+00   2.0010e-01   1.0000e-08             NA
6.0985e+00   2.0010e-01   1.1000e-08             NA
6.1616e+00   2.0010e-01   9.5000e-09             NA
6.2231e+00   2.0000e-01   9.5000e-09             NA
6.2849e+00   2.0010e-01   1.0500e-08             NA
6.3488e+00   2.0010e-01   1.0000e-08             NA
6.4073e+00   2.0000e-01   1.1000e-08             NA
6.4675e+00   2.0000e-01   1.1000e-08             NA
6.5293e+00   2.0010e-01   1.1000e-08             NA
6.5869e+00   2.0010e-01   1.0000e-08             NA
6.6480e+00   2.0010e-01   1.1000e-08             NA
6.7110e+00   2.0010e-01   1.1000e-08             NA
6.7741e+00   2.0000e-01   1.1000e-08             NA
6.8337e+00   2.0010e-01   1.1000e-08             NA
6.8913e+00   2.0010e-01   1.1500e-08             NA
6.9494e+00   2.0010e-01   1.1000e-08             NA
7.0111e+00   2.0010e-01   1.0000e-08             NA
7.0778e+00   2.0010e-01   1.0000e-08             NA
7.1339e+00   2.0010e-01   1.1000e-08             NA
7.2031e+00   2.0010e-01   9.5000e-09             NA
7.2630e+00   2.0010e-01   1.1000e-08             NA
7.3253e+00   2.0000e-01   1.0500e-08             NA
7.3864e+00   2.0010e-01   1.0000e-08             NA
7.4489e+00   2.0010e-01   1.0500e-08             NA
7.5073e+00   2.0010e-01   9.5000e-09             NA
7.5648e+00   2.0010e-01   9.5000e-09             NA
7.6248e+00   2.0010e-01   1.1000e-08             NA
7.6887e+00   2.0010e-01   9.5000e-09             NA
7.7462e+00   2.0010e-01   9.5000e-09             NA
7.8012e+00   2.0010e-01   1.0000e-08             NA
7.8590e+00   2.0010e-01   1.0500e-08             NA
7.9255e+00   2.0010e-01   9.5000e-09             NA
7.9917e+00   2.0010e-01   9.5000e-09             NA
8.0463e+00   2.0010e-01   1.0000e-08             NA
8.0800e+00   2.0010e-01   9.5000e-09             NA
8.1674e+00   2.0010e-01   1.0000e-08             NA
8.2311e+00   2.0010e-01   1.4000e-08             NA
8.2962e+00   2.0010e-01   1.2500e-08             NA
8.3571e+00   2.0010e-01   1.2500e-08             NA
8.4127e+00   2.0010e-01   9.5000e-09             NA
8.4725e+00   2.0010e-01   1.0000e-08             NA
8.5310e+00   2.0010e-01   1.0000e-08             NA
8.5909e+00   2.0010e-01   1.0000e-08             NA
8.6465e+00   2.0010e-01   1.0500e-08             NA
8.7072e+00   2.0000e-01   1.0000e-08             NA
8.7678e+00   2.0010e-01   9.5000e-09             NA
8.8291e+00   2.0010e-01   9.5000e-09             NA
8.8872e+00   2.0010e-01   9.0000e-09             NA
8.9467e+00   2.0010e-01   9.0000e-09             NA
9.0017e+00   2.0010e-01   8.5000e-09             NA
9.0657e+00   2.0010e-01   9.0000e-09             NA
