  Measurement Number     Measurement type
                   1            NewRelaib

      Measurement ID                 Mode
      1373  1838.6464  2092.4838
      1387  1852.6633    2071.73
      1401   1853.101  2078.8078
      1415   1853.409  2087.6548
      1429  1861.1466  2095.9924
      1443  1845.0771  2060.7358
      1457  1846.2369  2063.1543
      1471  1856.2336  2026.5825
      1485   1864.852  2025.6105
      1499  1839.5278  2046.1498
      1513   1850.358  2050.7413
      1527  1832.2366    2039.91
      1541  1791.8052  2052.4928
      1555  1845.4397  2088.3023
      1569  1883.1305  2074.6988
      1583  1912.2978  2115.8882
      1597  1959.0702  2129.4988
      1611  1924.8191  2109.5781
      1625  1952.7135  2158.3481
      1639  1943.0015  2152.4314
      1653  1938.6213  2095.0634
      1667  1950.2592  2121.0884
      1681  1950.1259  2199.4179
      1695  2005.4117  2204.5673
      1709  1905.3753  2146.7409
      1723  1916.9716  2090.6695
      1737  1889.5267  2035.0534
      1751  2151.6463  2270.0485
      1765  2021.1478   2166.998
      1779  2045.2175  2189.4462
      1793  2081.8335  2205.8414
      1807  2090.7062  2218.0914
      1821  2092.4162  2184.2734
      1835  2166.7611  2231.9708
      1849  2130.5285  2236.0965
      1863  2084.4295   2221.564
      1877  2108.1761  2162.4219
      1891   2159.419  2306.7012
      1905  2159.0402  2330.1365
      1919  2078.0634  2365.2316
      1933  2249.3732  2328.3046
      1947  2035.1869  2328.6008
      1961  2183.7321   2296.644
      1975  2192.9104  2287.7073
      1989  2021.6574  2294.5986
      2003  2237.1969  2425.2263
      2017   2176.507  2402.4831
      2031  2248.9125  2449.1519
      2045  2430.9257  2522.9108
      2059  2402.6531  2594.1973
      2073  2222.5119  2610.6412
      2087  2465.4543   2647.458
      2101  2425.3088  2551.3002
      2115  2484.6796  2682.6736
      2129  2523.9191  2793.0162
      2143  2507.8675  2745.5814
      2157  2672.5882  2927.9648
      2171  2664.6162   2972.596
      2185  2715.7352  2831.4414
      2199  2681.1722  2879.3821
      2213  2449.1688  2763.0337
      2227  2597.5773   2947.955
      2241  2187.5807   2703.228
      2255  2180.3233  2843.9874
      2269  2217.0373  2687.6741
      2283  2409.5474  2809.3303
      2297  2583.3899  2807.6949
      2311  2425.7951  2733.2485
      2325  2471.3617   2762.745
      2339  2510.7346   2994.672
      2353  2751.1588  2987.3769
      2367  2631.0624  3493.1977
      2381  2447.7913  3327.2768
      2395  2390.2697  3508.9801
      2409  2764.3285  3237.8159
      2423  2410.1984   3018.839
      2437  2724.5262  3655.8019
      2451   2751.392  2550.2519
      2465  2922.6175   2958.623
      2479   2817.537  3777.9432
      2493  2847.5956  3531.4286
      2507  3231.0734  4608.5469
      2521  2917.1587  3994.1584
      2535  1932.9511 44307.1631
      2549  2541.3803 49098.4448
      2563  2060.1946   2708.254
      2577  1812.4442  48076.526
      2591  2061.7657  42499.948
      2605   1680.323    2008.38
      2619  1999.3168  2079.0137
      2633  2098.6055  2196.3655
      2647  1847.9386 46277.9029
      2661  1640.2406 44819.0967
      2675  1699.5445 47142.9388
      2689  1917.7339 46753.8383
      2703  1570.7397 45644.5684
      2717  1599.6596 45705.9497
      2731  1561.2329 46695.7234
      2745  1599.4301 47998.9308
      2759  1706.6766  47136.713
      2773  1638.9449 48167.3736
      2787  1936.2703  2162.9396
      2801  1807.9861  2194.1373
      2815  2289.4025  2484.2991
      2829  2372.2912   2419.119
      2843  2339.9836  2485.2766
      2857  2286.5861  2436.4109
      2871  2179.0453  2333.6792
      2885  2190.0642  2382.5859
      2899   2199.784  2303.3738
      2913  2236.6992  2442.5224
      2927  1765.5921  2472.8173
      2941  1906.6937  2389.8455
      2955   2283.835  2468.5155
      2969  2268.8579   2349.914
      2983  2284.3832   2458.423
      2997  2397.3831  2725.7227
      3011  1973.7624  2363.5398
      3025  2365.9215  2561.8588
      3039  2062.3137  2793.9783
      3053  2298.9372  2466.5023
      3067  2375.1093  2637.8595
      3081  2256.3704  2632.0812
      3095  2089.7697  2420.4233
      3109  2270.0125  2385.2532
      3123  2064.3059  2309.1714
      3137  2281.1781  2284.9756
      3151  2271.5295   2414.822
      3165  2069.9515  2297.5755
      3179  2142.1342  2247.8218
      3193  2244.4289  2235.8864
      3207  2140.6951  2392.3527
      3221  2060.6943  2194.8189
      3235  1883.6523  2179.8838
      3249  2149.0614   2164.271
      3263  2210.5896  2187.8153
      3277  2203.9955   2245.905
      3291  2241.9967  2346.2989
      3305  2302.0067  2332.6877
      3319   2231.894  2300.7378
      3333  2214.5953  2236.3627
      3347  2248.4378  2271.5078
      3361  2231.0709  2294.1414
      3375  2215.4476  2245.2973
      3389  2157.7999   2209.228
      3403  2108.3692  2127.6642
      3417  2158.0479  2183.1043
      3431  2165.8143  2259.3775
      3445  2168.5056  2299.6037
      3459  2221.8061  2244.9866
      3473  2192.5535  2244.2313
      3487  2288.3601  2329.2012
      3501  2427.2057  2444.6556
      3515  2223.3357   2424.839
      3529  2152.7431  2388.0145
      3543  2098.2229   2261.568
      3557  2097.8653  2268.9011
      3571  2184.2199  2330.5397
      3585  2201.6092  2367.4753
      3599  2282.4182  2393.3236
      3613  2223.5989  2383.7158
      3627  2227.2417  2400.3986
      3641  2251.4593  2413.7032
      3655  2188.3788  2447.9508
      3669  2092.2752  2362.4524
      3683  2155.5516  2346.7617
      3697  2146.6182  2397.5764
      3711  2152.4834  2646.8788
      3725  2228.8622  2389.4696
      3739  2241.9966  2500.4524
      3753  2044.8191  2398.6399
      3767  2119.4508  2424.6991
      3781  2239.4783  2555.5205
      3795  2303.0096  2577.6707
      3809  2247.2344   2522.171
      3823  2129.5369  2542.8833
      3837  2251.1042  2490.4885
      3851  2185.6379  2390.8702
      3865  2279.6917  2472.5089
      3879  2013.8767  2366.2745
      3893  2039.3738  2389.6456
      3907  2161.2302  2333.0842
      3921  2104.0991  2449.9169
      3935  2051.3072  2609.0761
      3949  2563.6255  2798.5465
      3963   2163.523  2573.4512
      3977  2292.0344   2657.206
      3991  2415.0834  2522.6522
      4005  2467.2014  2695.6017
      4019  2434.9396  2678.3852
      4033  1888.6367  2882.7431
      4047  1829.4517  2359.4067
      4061  2076.5398   2413.385
      4075  2047.7935  2439.1667
      4089  2255.7143  2658.1461
      4103  2114.2022  2688.8181
      4117  2378.6237  3060.9674
      4131  2405.3412  2724.8173
      4145  2546.1036  2609.5247
      4159   2447.296  2579.2822
      4173  2282.6226  2689.1018
      4187  2361.9989  2781.8906
      4201  2638.2982  2827.7845
      4215  2348.3909  2800.2044
      4229  2516.6039  2821.3348
      4243  2413.5236  2498.9203
      4257  2350.9977  2494.5535
      4271  2326.1648  2475.9398
      4285   2150.298  2429.2627
      4299  2202.5672  2312.8005
      4313  2303.9017   2415.443
      4327  2292.0786   2472.569
      4341  2340.0986  2491.8274
      4355  2292.7339  2411.9087
      4369  2358.7362  2586.6573
      4383  2566.7324  2779.2908
      4397   2517.243  2595.3764
      4411  2061.4799  2897.6649
      4425  2025.6047  3032.0095
      4439  2151.1924  2652.7914
      4453  2501.7757  2936.4694
      4467  2557.9018  3087.1687
      4481  2345.1964   2846.528
      4495   2585.252   2883.069
      4509  2716.4278  3271.2795
      4523  2803.7022  3019.1967
      4537  2431.1409  2798.5136
      4551  2225.3737  3310.9467
      4565  2303.2919  3047.0244
      4579  2543.3183  3469.4931
      4593  2476.7819  3261.1454
      4607  2459.4905   3001.283
      4621  2610.8896  3420.6574
      4635  2344.7496  2935.0082
      4649  2098.5129  2733.2381
      4663  2262.1989  2885.8435
      4677  2315.5692  2835.8065
      4691   2335.191  2870.0499
      4705  2261.1239  2990.9198
      4719  2009.9013  2450.5478
      4733  2479.6041  2483.4952
      4747  2403.0817  2449.1352
      4761  2467.6792  2653.5212
      4775  2571.5041  2607.9894
      4789  2822.6515   2943.044
      4803  2460.5248  2753.8442
      4817  2572.0231  2896.3361
      4831  2612.6386  2702.4195
      4845  2153.2561  2756.8971
      4859  1964.1864  2888.9738
      4873  1915.2741  2746.7966
      4887  1905.6399  2669.1702
      4901  1974.6089  2688.4738
      4915  1907.8507  2033.5343
      4929  1776.5037  1989.7691
      4943  1865.5002  2252.7953
      4957  1945.2786  2485.5968
      4971  2054.4838  2572.1065
      4985  2021.5657  2743.6818
      4999  1980.3506  2591.9553
      5013  2097.8098  2541.2899
      5027  2111.0881  2701.4172
      5041  2176.7659  2692.8659
      5055  2132.2025   2193.517
      5069  2148.2981  2302.3632
      5083  2033.5633  2194.5355
      5097  2020.6671  2183.4181
      5111  2099.9576  2253.4141
      5125  2128.9907  2265.9767
      5139  2213.0296  2507.5063
      5153   2317.035  2433.0969
      5167   2352.191  2697.4661
      5181  2098.5807  2530.0385
      5195  2150.7192  2644.1625
      5209    2133.93  2649.9153
      5223  2199.2959  2546.4305
      5237  2221.5225  2674.5011
      5251  2528.0313  2895.6193
      5265  2259.6922  2840.3544
      5279  2411.3384  2881.9865
      5293  2729.8823  3062.0573
      5307  2700.5789  3232.3464
      5321   2881.114  3102.0889
      5335  2525.5802  3158.7886
      5349   2407.548  3000.6521
      5363  2430.1892  3250.8523
      5377  2208.1959  2945.1572
      5391  2377.4512   2878.755
      5405  2367.3655  3049.1851
      5419  2332.5734  3006.9348
      5433  2358.4166  2963.9429
      5447  2283.0023  2562.4842
      5461  1827.5966  2889.1492
      5475  1987.7521  2780.7959
      5489  2043.7242  2966.0244
      5503  2108.7181  2914.5855
      5517  2207.9636  2625.7583
      5531  2123.3158   3104.207
      5545  2517.3672  3014.5548
      5559  2430.5201   3181.869
      5573  2576.7679  3036.2013
      5587   2320.787  3902.2242
      5601  2569.1161   3322.197
      5615  2408.8563  4425.0304
      5629  2451.4148  3667.9383
      5643  2225.5681  3658.5375
      5657  2180.3967  5333.9319
      5671  3398.5386  7469.5368
      5685  2595.9806  2791.8691
      5699  2159.9157  2696.4368
      5713  1861.4135  3949.4691
      5727  2076.8117  2257.3552
      5741  2076.6849  2171.1772
      5755   2056.615  2293.7876
      5769  2173.0082  2424.2296
      5783  2085.7331  2198.9571
      5797  2029.4983  2122.0531
      5811  2001.9133  2123.5875
      5825  2042.5954   2133.611
      5839  2226.4359  2334.2745
      5853  2218.8016   2259.313
      5867  2289.1455  2517.1453
      5881  2416.8335  2720.1444
      5895  2185.1361  2958.7947
      5909  2044.8426 10182.9609
      5923   1793.976  2120.8362
      5937  1929.6119  2105.8498
      5951  2032.7583  2072.5241
      5965  2124.1183  2131.6166
      5979  2076.8237  2192.4793
      5993  2113.6701   2236.636
      6007  2094.7129  2119.5325
      6021  2104.7941  2165.5318
      6035  2037.2782   2127.734
      6049  2065.4051  2117.9979
      6063  1998.3596  2071.4834
      6077  2008.6569  2068.7396
      6091  1998.5219  2035.6107
      6105  2001.4416  2105.5268
      6119  2003.4136  2049.5989
      6133  2024.8865  2109.9897
      6147  2030.8322  2100.6128
      6161  2094.7745  2169.5801
      6175  2042.1395   2073.897
      6189  2050.0168     2124.7
      6203  2057.1188  2111.5003
      6217  2079.9346   2121.927
      6231  2107.7963  2129.8673
      6245  2109.4471  2169.7714
      6259  2088.9134  2169.1976
      6273  2145.8567  2193.2744
      6287  2181.9297  2220.0508
      6301  2167.4454    2303.24
      6315  2199.5535  2263.5549
      6329  2300.3226  2392.4811
      6343  2254.3393  2345.1193
      6357  2320.0779  2354.1382
      6371  2428.3949  2481.4403
      6385   2513.564  2508.8283
      6399  2321.4135  2495.2772
      6413  2449.4378  2407.6212
      6427  2460.0328  2508.1672
      6441  2467.6023  2505.0948
      6455  2482.5106  2548.2944
      6469  2500.0056  2510.1695
      6483  2458.0166  2474.0003
      6497  2532.1927  2571.5969
      6511  2437.8088  2547.3939
      6525  2524.6154  2625.0339
      6539  2507.8234  2617.7363
      6553  2562.4475  2628.4076
      6567  2504.9894  2538.5332
      6581  2564.1505  2535.8094
      6595  2524.4457  2523.9369
      6609  2528.2641  2605.7139
      6623  2615.3958  2627.5852
      6637  2606.1991  2666.7368
      6651  2625.1304  2582.5018
      6665  2601.1368  2668.1823
      6679  1960.1893   2460.033
      6693  2354.2314  2489.8977
      6707  2481.4747  2583.8855
      6721  2437.4758  2569.0976
      6735  2522.5454  2583.6516
      6749  2588.5334  2717.2654
      6763    2441.67  2682.2906
      6777  2472.7488   2646.035
      6791  2448.2111  2621.1105
      6805  2399.7287  2661.2482
      6819  2369.8336  2529.5363
      6833  2471.2505  2617.3234
      6847  2366.4393  2676.4769
      6861  2407.5319  2660.4746
      6875  2548.1033  2627.8852
      6889  2365.2003   2672.218
      6903  2434.6323  2610.0876
      6917  2359.2663  2663.7112
      6931  2620.1002  2671.0282
      6945  2584.0913  2778.1224
      6959  2357.5207  2653.7677
      6973  2263.5333  2630.7618
      6987   2268.555  2698.0064
      7001  2341.7647  2742.9857
      7015  2258.5482  2728.2127
      7029  2159.9941  2676.4667
      7043  2304.7869  2678.0635
      7057  2314.2253  2799.3368
      7071  2329.5052  2783.1923
      7085  2309.8366  2772.5648
      7099  2288.0887  2753.6742
      7113  2305.6282  2729.8091
      7127  2383.7715  2766.9541
      7141    2342.81  2826.2953
      7155  2423.3078  2724.7549




