  Measurement Number     Measurement type
                 120            NewRelaib

      Measurement ID                 Mode
 IntelStep    LRSBias    HRSBias
         1         -1        2.9
         2       -1.3          2
         3       -1.5        2.2
         4       -1.2        2.3
         5       -1.1        2.6
         6       -1.2        2.3
         7       -1.2        2.3
         8       -1.1        2.3
         9       -1.1        2.6
        10       -1.2        2.4
        11       -1.2        2.3
        12       -1.2        2.3
        13       -1.1        2.5
        14       -1.2        2.6
        15       -1.2        2.6
        16       -1.1        2.7
        17       -1.2        2.7
        18       -1.2        2.6
        19       -1.2        2.5
        20       -1.3        2.3
        21       -1.3        2.6
        22       -1.2        2.4
        23         -1        2.6
        24       -1.1        2.5
        25       -1.2        2.5
        26       -1.1        2.5
        27       -1.1        2.4
        28       -1.2        2.4
        29       -1.2        2.6
        30       -1.1        2.5
        31       -1.1        2.3
        32       -1.2        2.7
        33       -1.2        2.5
        34       -1.2        2.6
        35       -1.2        2.6
        36       -1.2        2.5
        37       -1.2        2.6
        38       -1.2        2.6
        39       -1.3        2.6
        40       -1.3        2.6
        41       -1.2        2.7
        42       -1.2        2.7
        43       -1.3        2.6
        44       -1.3        2.6
        45       -1.2        2.6
        46       -1.2        2.5
        47       -1.3        2.6
        48       -1.3        2.7
        49       -1.2        2.6
        50       -1.3        2.4
        51       -1.3        2.4
        52       -1.1        2.5
        53       -1.2        2.6
        54       -1.3        2.5
        55       -1.2        2.5
        56       -1.2        2.6
        57       -1.3        2.6
        58       -1.3        2.6
        59       -1.2        2.6
        60       -1.2        2.5
        61       -1.3        2.7
        62       -1.3        2.7
        63       -1.2        2.6
        64       -1.2        2.7
        65       -1.3        2.7
        66       -1.3        2.7
        67       -1.2        2.7
        68       -1.3        2.7
        69       -1.3        2.6
        70       -1.2        2.5
        71         -1        2.6
        72       -1.2        2.7
        73       -1.1        2.6
        74       -1.1        2.5
        75       -1.2        2.6
        76       -1.2        2.7
        77       -1.1        2.6
        78       -1.1        2.7
        79       -1.2        2.7
        80       -1.2        2.6
        81       -1.1        2.7
        82       -1.3        2.8
        83       -1.3        2.7
        84       -1.1        2.6
        85       -1.1        2.4
        86       -1.2        2.5
        87       -1.2        2.5
        88       -1.2        2.4
        89       -1.1        2.4
        90       -1.3        2.6
        91       -1.2        2.6
        92       -1.2        2.6
        93       -1.3        2.5
        94       -1.3        2.5
        95       -1.2        2.6
        96       -1.2        2.6
        97       -1.3        2.5
        98       -1.3        2.4
        99       -1.2        2.7
       100       -1.2        2.5




