
Time,Voltage,Current
5e-09,0.000325823,9.26734e-07
1.5e-08,-0.000378314,1.20859e-06
2.5e-08,0.00243823,1.20859e-06
3.5e-08,0.000325823,7.85804e-07
4.5e-08,-0.000378314,2.92547e-07
5.5e-08,0.000325823,6.44873e-07
6.5e-08,-0.000378314,1.27906e-06
7.5e-08,0.00102996,1.63139e-06
8.5e-08,-0.000378314,1.34953e-06
9.5e-08,0.00384651,9.26734e-07
1.05e-07,0.000325823,5.74408e-07
1.15e-07,0.0144086,-5.97786e-08
1.25e-07,0.182697,-1.11676e-06
1.35e-07,0.47421,-3.34603e-05
1.45e-07,0.793184,-0.000228367
1.55e-07,1.09808,-0.000654118
1.65e-07,1.40226,-0.00112187
1.75e-07,1.69025,-0.00115069
1.85e-07,1.98458,-0.00115069
1.95e-07,2.27891,-0.00115069
2.05e-07,2.57324,-0.00115069
2.15e-07,2.85208,-0.00115069
2.25e-07,2.98375,-0.00115069
2.35e-07,2.99009,-0.00115069
2.45e-07,2.98164,-0.00115069
2.55e-07,2.96756,-0.00115069
2.65e-07,2.96826,-0.00115069
2.75e-07,2.9746,-0.00115069
2.85e-07,2.98305,-0.00115069
2.95e-07,2.98516,-0.00115069
3.05e-07,2.98516,-0.00115069
3.15e-07,2.98939,-0.00115069
3.25e-07,2.99009,-0.00115069
3.35e-07,2.99009,-0.00115069
3.45e-07,2.98727,-0.00115069
3.55e-07,2.98939,-0.00115069
3.65e-07,2.9915,-0.00115069
3.75e-07,2.9922,-0.00115069
3.85e-07,2.99361,-0.00115069
3.95e-07,2.98798,-0.00115069
4.05e-07,2.99009,-0.00115069
4.15e-07,2.97812,-0.00115069
4.25e-07,2.84081,-0.00115069
4.35e-07,2.59789,-0.00115069
4.45e-07,2.33947,-0.00115069
4.55e-07,2.07753,-0.00115069
4.65e-07,1.82545,-0.00115069
4.75e-07,1.5797,-0.0010304
4.85e-07,1.33466,-0.000416509
4.95e-07,1.0861,0.000244948
5.05e-07,0.838249,0.00112597
5.15e-07,0.601659,0.00115423
5.25e-07,0.495334,0.00115423
5.35e-07,0.484772,0.00115423
5.45e-07,0.500263,0.00115423
5.55e-07,0.505896,0.00115423
5.65e-07,0.508713,0.00115423
5.75e-07,0.505192,0.00115423
5.85e-07,0.502375,0.00115423
5.95e-07,0.496742,0.00115423
6.05e-07,0.495334,0.00115423
6.15e-07,0.497446,0.00115423
6.25e-07,0.498855,0.00115423
6.35e-07,0.500263,0.00115423
6.45e-07,0.500967,0.00115423
6.55e-07,0.502375,0.00115423
6.65e-07,0.501671,0.00111745
6.75e-07,0.504488,0.000870538
6.85e-07,0.504488,0.000108316
6.95e-07,0.503784,-0.000298198
7.05e-07,0.5066,-0.000319056
7.15e-07,0.504488,-0.000321311
7.25e-07,0.505192,-0.000295873
7.35e-07,0.503784,-0.000260992
7.45e-07,0.5066,-0.00021829
7.55e-07,0.5066,-0.000170867
7.65e-07,0.504488,-0.000124642
7.75e-07,0.503079,-8.08834e-05
7.85e-07,0.505192,-4.29731e-05
7.95e-07,0.504488,-1.07e-05
8.05e-07,0.503784,1.49493e-05
8.15e-07,0.500967,3.44682e-05
8.25e-07,0.503784,4.86317e-05
8.35e-07,0.505192,5.72989e-05
8.45e-07,0.503784,6.16677e-05
8.55e-07,0.504488,6.27952e-05
8.65e-07,0.503784,6.02584e-05
8.75e-07,0.503079,5.53259e-05
8.85e-07,0.500263,5.03933e-05
8.95e-07,0.501671,4.44742e-05
9.05e-07,0.500967,3.90484e-05
9.15e-07,0.503079,3.43977e-05
9.25e-07,0.504488,2.89719e-05
9.35e-07,0.503079,2.31233e-05
9.45e-07,0.502375,1.91068e-05
9.55e-07,0.499559,1.58654e-05
9.65e-07,0.503079,1.29058e-05
