
Time,Voltage,Current
5e-09,-0.00178659,7.15338e-07
1.5e-08,-0.00249072,8.11517e-08
2.5e-08,-0.00249072,-1.30244e-07
3.5e-08,-0.00178659,7.15338e-07
4.5e-08,-0.003899,9.26734e-07
5.5e-08,-0.00249072,1.06766e-06
6.5e-08,-0.00249072,1.49046e-06
7.5e-08,-0.00530727,8.56269e-07
8.5e-08,-0.00249072,6.44873e-07
9.5e-08,-0.00178659,5.74408e-07
1.05e-07,-0.00178659,5.74408e-07
1.15e-07,-0.00530727,2.92547e-07
1.25e-07,-0.00178659,3.63012e-07
1.35e-07,-0.003899,7.85804e-07
1.45e-07,-0.00249072,1.77232e-06
1.55e-07,-0.00178659,1.91325e-06
1.65e-07,-0.00108245,1.77232e-06
1.75e-07,-0.00249072,1.34953e-06
1.85e-07,-0.00249072,1.27906e-06
1.95e-07,-0.00178659,1.13813e-06
2.05e-07,-0.00249072,1.27906e-06
2.15e-07,-0.000378314,1.27906e-06
2.25e-07,-0.00249072,7.85804e-07
2.35e-07,-0.00319486,3.63012e-07
2.45e-07,-0.00249072,8.11517e-08
2.55e-07,-0.00178659,2.92547e-07
2.65e-07,-0.00108245,5.03943e-07
2.75e-07,-0.00319486,8.56269e-07
2.85e-07,-0.00178659,2.22082e-07
2.95e-07,-0.000378314,5.03943e-07
3.05e-07,-0.00319486,7.15338e-07
3.15e-07,-0.00460313,1.13813e-06
3.25e-07,-0.003899,1.27906e-06
3.35e-07,-0.00249072,9.26734e-07
3.45e-07,-0.003899,8.11517e-08
3.55e-07,-0.00178659,-1.30244e-07
3.65e-07,-0.00530727,4.33478e-07
3.75e-07,-0.00601141,5.03943e-07
3.85e-07,-0.00249072,2.22082e-07
3.95e-07,-0.00108245,8.56269e-07
4.05e-07,-0.00108245,1.63139e-06
4.15e-07,-0.00249072,2.12464e-06
4.25e-07,-0.00108245,1.91325e-06
4.35e-07,-0.00249072,6.44873e-07
4.45e-07,-0.00108245,6.44873e-07
4.55e-07,-0.00178659,1.51617e-07
4.65e-07,-0.00108245,-7.64431e-07
4.75e-07,-0.00108245,-6.93965e-07
4.85e-07,-0.00178659,-6.235e-07
4.95e-07,-0.00108245,8.11517e-08
5.05e-07,-0.00319486,7.85804e-07
5.15e-07,-0.00178659,5.74408e-07
5.25e-07,-0.00249072,1.34953e-06
5.35e-07,-0.00249072,9.97199e-07
5.45e-07,0.000325823,1.13813e-06
5.55e-07,0.000325823,1.34953e-06
5.65e-07,-0.00178659,1.49046e-06
5.75e-07,-0.000378314,1.56092e-06
5.85e-07,-0.00178659,2.05418e-06
5.95e-07,-0.00319486,1.98371e-06
6.05e-07,-0.003899,2.12464e-06
6.15e-07,-0.003899,3.11115e-06
6.25e-07,-0.003899,3.39302e-06
6.35e-07,-0.00108245,3.39302e-06
6.45e-07,-0.00178659,2.97022e-06
6.55e-07,0.00102996,2.12464e-06
6.65e-07,-0.00249072,1.27906e-06
6.75e-07,-0.00319486,1.51617e-07
6.85e-07,-0.003899,-3.41639e-07
6.95e-07,-0.00460313,-7.64431e-07
7.05e-07,0.000325823,-1.04629e-06
7.15e-07,-0.000378314,-1.25769e-06
7.25e-07,-0.00178659,-1.39862e-06
7.35e-07,-0.000378314,-1.53955e-06
7.45e-07,-0.00178659,-6.93965e-07
7.55e-07,-0.00319486,-2.71174e-07
7.65e-07,-0.000378314,5.74408e-07
7.75e-07,-0.000378314,1.77232e-06
7.85e-07,-0.00460313,2.05418e-06
7.95e-07,-0.000378314,1.70185e-06
8.05e-07,-0.003899,1.70185e-06
8.15e-07,-0.00178659,1.27906e-06
8.25e-07,-0.00249072,7.15338e-07
8.35e-07,-0.00178659,6.44873e-07
8.45e-07,-0.00249072,8.56269e-07
8.55e-07,-0.00178659,1.51617e-07
8.65e-07,-0.003899,5.03943e-07
8.75e-07,-0.00178659,1.13813e-06
8.85e-07,-0.00319486,1.70185e-06
8.95e-07,-0.00319486,1.70185e-06
9.05e-07,-0.00108245,9.26734e-07
9.15e-07,-0.00178659,4.33478e-07
9.25e-07,-0.00249072,3.63012e-07
9.35e-07,-0.00178659,-3.41639e-07
9.45e-07,-0.00108245,8.11517e-08
9.55e-07,-0.00178659,8.56269e-07
9.65e-07,-0.00249072,1.27906e-06
9.75e-07,-0.00249072,1.63139e-06
9.85e-07,-0.00178659,2.19511e-06
9.95e-07,-0.00249072,2.33604e-06
1.005e-06,-0.00249072,2.89976e-06
1.015e-06,0.0158168,1.70185e-06
1.025e-06,0.198188,6.44873e-07
1.035e-06,0.51857,-3.50105e-05
1.045e-06,0.866414,-0.000250352
1.055e-06,1.21003,-0.000720355
1.065e-06,1.53394,-0.00115069
1.075e-06,1.85432,-0.00115069
1.085e-06,2.17892,-0.00115069
1.095e-06,2.50142,-0.00115069
1.105e-06,2.82251,-0.00115069
1.115e-06,3.13021,-0.00115069
1.125e-06,3.27738,-0.00115069
1.135e-06,3.28372,-0.00115069
1.145e-06,3.27808,-0.00115069
1.155e-06,3.2647,-0.00115069
1.165e-06,3.26118,-0.00115069
1.175e-06,3.2647,-0.00115069
1.185e-06,3.27456,-0.00115069
1.195e-06,3.27879,-0.00115069
1.205e-06,3.2816,-0.00115069
1.215e-06,3.28653,-0.00115069
1.225e-06,3.28512,-0.00115069
1.235e-06,3.28512,-0.00115069
1.245e-06,3.28653,-0.00115069
1.255e-06,3.28864,-0.00115069
1.265e-06,3.28653,-0.00115069
1.275e-06,3.28583,-0.00115069
1.285e-06,3.28864,-0.00115069
1.295e-06,3.28512,-0.00115069
1.305e-06,3.28653,-0.00115069
1.315e-06,3.26752,-0.00115069
1.325e-06,3.02882,-0.00115069
1.335e-06,2.60634,-0.00115069
1.345e-06,2.15639,-0.00115069
1.355e-06,1.70997,-0.00115069
1.365e-06,1.28045,-0.00115069
1.375e-06,0.857964,-0.00115069
1.385e-06,0.441115,-0.00115069
1.395e-06,0.0200417,-0.00115069
1.405e-06,-0.405257,-0.00104767
1.415e-06,-0.803094,-0.000174038
