
Time,Voltage,Current
5e-09,-0.000466987,-2.72688e-06
1.5e-08,0.000940201,-2.72688e-06
2.5e-08,0.000236607,-5.85836e-07
3.5e-08,0.00234739,1.27847e-07
4.5e-08,0.000236607,-5.58162e-06
5.5e-08,0.000236607,-4.86793e-06
6.5e-08,-0.00187418,-1.29952e-06
7.5e-08,0.000236607,2.98258e-06
8.5e-08,-0.00468855,-1.29952e-06
9.5e-08,-0.00328136,-1.05774e-05
1.05e-07,-0.100377,-7.72267e-06
1.15e-07,-0.638627,1.01194e-05
1.25e-07,-1.38021,0.000449034
1.35e-07,-2.1795,0.00187355
1.45e-07,-3.00059,0.00387899
1.55e-07,-3.7274,0.0061171
1.65e-07,-4.00462,0.00867851
1.75e-07,-4.02502,0.0110829
1.85e-07,-4.02151,0.0116903
1.95e-07,-4.01517,0.0116903
2.05e-07,-4.00955,0.0116903
2.15e-07,-4.00603,0.0116903
2.25e-07,-4.0011,0.0116282
2.35e-07,-3.99266,0.0112606
2.45e-07,-3.9807,0.0110187
2.55e-07,-3.97648,0.0107867
2.65e-07,-3.97577,0.0104363
2.75e-07,-3.97507,0.0100145
2.85e-07,-3.97366,0.00959773
2.95e-07,-3.97366,0.00925802
3.05e-07,-3.97437,0.0089911
3.15e-07,-3.97366,0.00879056
3.25e-07,-3.97366,0.00859786
3.35e-07,-3.97718,0.00841373
3.45e-07,-3.97859,0.00824531
3.55e-07,-3.97507,0.00809686
3.65e-07,-3.97577,0.00794199
3.75e-07,-3.97788,0.00777642
3.85e-07,-3.97788,0.00761726
3.95e-07,-3.97577,0.00745026
4.05e-07,-3.97437,0.00727684
4.15e-07,-3.97648,0.00711983
4.25e-07,-3.97648,0.00701991
4.35e-07,-3.97648,0.00692999
4.45e-07,-3.97648,0.00683721
4.55e-07,-3.97929,0.00673801
4.65e-07,-3.97859,0.00663452
4.75e-07,-3.97859,0.00650035
4.85e-07,-3.98,0.00637189
4.95e-07,-3.97859,0.00622915
5.05e-07,-3.9814,0.00607928
5.15e-07,-3.9814,0.0059294
5.25e-07,-3.98,0.00579309
5.35e-07,-3.98211,0.00566249
5.45e-07,-3.9807,0.00552261
5.55e-07,-3.98351,0.00538415
5.65e-07,-3.98422,0.00525783
5.75e-07,-3.9814,0.00514435
5.85e-07,-3.98492,0.00502731
5.95e-07,-3.9814,0.0049174
6.05e-07,-3.98211,0.00482034
6.15e-07,-3.98211,0.00471258
6.25e-07,-3.98492,0.00459981
6.35e-07,-3.98422,0.00450204
6.45e-07,-3.98351,0.0044164
6.55e-07,-3.98422,0.00433147
6.65e-07,-3.98422,0.00422513
6.75e-07,-3.98422,0.00410666
6.85e-07,-3.98633,0.00400746
6.95e-07,-3.98633,0.00389398
7.05e-07,-3.98422,0.00377908
7.15e-07,-3.98492,0.003697
7.25e-07,-3.98422,0.00363135
7.35e-07,-3.98211,0.00357497
7.45e-07,-3.98633,0.0035143
7.55e-07,-3.88431,0.00346434
7.65e-07,-3.34817,0.00340225
7.75e-07,-2.62276,0.00293408
