  Measurement Number     Measurement type
                   1            NewRelaib

      Measurement ID                 Mode
      2377 29184.8259 48676.5412
      2410 29081.3725 50930.7916
      2443 28848.6357 46359.0614
      2476 29080.1872 50299.0901
      2509 29203.9328 48733.0398
      2542 28910.5683 45461.4077
      2575 29211.1034 46356.0514
      2608 29364.9346 47055.9135
      2641 28295.1085 48726.3869
      2674  29415.765 49244.1077
      2707 30139.9475 50302.6363
      2740 28180.0426  47074.537
      2773  29088.483 50427.0247
      2806 29170.5129 52741.0107
      2839 29692.3248 47710.1674
      2872 30447.2362 53520.1048
      2905 29425.4657 48268.3513
      2938  30482.345 49873.8121
      2971 30924.7879 50175.3301
      3004 29392.7483 48216.1804
      3037 28185.6061 46836.6752
      3070 28078.0535 50161.2283
      3103 29647.9232 52151.4042
      3136 29029.3282 49613.7995
      3169 30146.3134 49088.3165
      3202 28797.4222  47170.981
      3235 28726.7203 46913.6391
      3268 29238.6259 49762.5398
      3301  28903.543 48294.4786
      3334 29852.5293 50115.4399
      3367 28420.1687 47973.1212
      3400 29797.6921 49483.0918
      3433 28997.4849 48027.9988
      3466 30564.5816 50814.7608
      3499 29335.9677 50634.5148
      3532 28578.3424 48468.2958
      3565 31481.3034 54739.1766
      3598 29169.3211 48806.3534
      3631 30010.6838  49866.843
      3664 28610.4185 46895.1447
      3697 30094.1984 47383.9286
      3730 29718.2871 46419.3626
      3763 29612.2521 51418.7823
      3796 29987.9878 48402.5566
      3829 28528.0829 51919.9913
      3862 29163.3622 48693.1455
      3895 30013.2078 53054.6426
      3928 32697.0587 49919.1565
      3961 30455.0312 51485.5461
      3994  28715.164 49397.4741
      4027 29970.3588 48131.6432
      4060 29601.1986 49507.1168
      4093 29795.2047 52166.6511
      4126 31068.8246 51642.0023
      4159 28245.8387 49613.7995
      4192   29868.77 50362.9773
      4225 29817.6094 49922.6492
      4258  29116.963  50602.206
      4291 29638.0745 50996.2923
      4324 29392.7483 49961.0881
      4357 29764.1422 51010.8723
      4390 29549.7271 50260.1307
      4423 29999.3322 51559.9306
      4456 28723.2525  47074.535
      4489  31823.797 51459.5594
      4522 28748.7049 50334.5623
      4555 30178.1791 51120.4787
      4588 29028.1476 48739.6956
      4621 31351.3192  49838.985
      4654 30440.7433 51381.7672
      4687 30533.2003 52075.3021
      4720 30827.2838 48663.2638
      4753 31445.2425 52651.5284
      4786 29334.7623 49929.6328
      4819 30448.5359 52920.8946
      4852  29335.968 50735.2942
      4885 30539.7335 51496.6903
      4918 30071.3756 48819.7058
      4951 29892.5365  51076.578
      4984 32335.6181 49172.8627
      5017 29769.1067 51489.2591
      5050 30301.1719 51014.5159
      5083 30408.3214 49582.7798
      5116 31090.4788 53391.9897
      5149 29504.5309 49565.5622
      5182 29119.3385 50409.2171
      5215 29404.8581 47183.4535
      5248 28152.2543 46919.8071
      5281 28563.4747 47595.6333
      5314 29636.8446 47158.5142
      5347 30923.4489 51518.9907
      5380 29513.0718 47963.4508
      5413 29740.5769  51036.403
      5446 28610.4185 48577.1541
      5479 29877.5211 51418.7823
      5512 29947.7249 50530.5562
      5545 28335.5471 47908.7195
      5578  29127.657 47614.6834
      5611 29923.8685 47195.9345
      5644  29532.609   48920.09
      5677 30319.1924 52928.7422
      5710 29403.6463 46805.9613
      5743 28992.7737 50789.4466
      5776 30119.5983 53102.0097
      5809 29802.6682 48177.1243
      5842 28476.8637 46359.0624
      5875 29812.6279 50728.0811
      5908 30009.4229 49176.2518
      5941 30252.3674 51441.0164
      5974 30501.8843 50462.6776
      6007 28918.7676  46972.301
      6040 30046.0578 51701.8536
      6073 31326.5492  52304.274
      6106 31033.7014 50724.4771
      6139 29943.9548 51984.2762
      6172 28741.7588 49346.2467
      6205 31059.3614 50695.6552
      6238 28786.9693 48248.7725
      6271 28914.0811 48977.1557
      6304 28853.3013  48461.714
      6337 31098.6055 52964.0925
      6370 31121.6578 50516.2505
      6403 30027.0971 47589.2874
      6436 30517.5349 50847.3393
      6469 30201.1645 51837.0331
      6502 30178.1791  47582.941
      6535 29870.0184 45755.7583
      6568 30053.6488 51069.2699
      6601 30269.0465 50161.2283
      6634 29333.5575 48157.6216
      6667  30445.937 49017.5191
      6700 30234.4266  51731.835
      6733 28531.5038 47976.3459
      6766 29190.7948 48883.2345
      6799  29863.771 53320.1946
      6832 29580.3434 51014.5159
      6865 30213.9488 51795.6533
      6898   30631.48 52384.8881
      6931 30392.7826 51422.4868
      6964 30368.2135  49961.087
      6997 29604.8825 45741.1004
      7030 32172.3743 49271.3034
      7063 30104.3535 51003.5806
      7096 29502.0913  52281.285
      7129 29080.1864 46368.0985
      7162 29140.7386 48024.7671
      7195 29673.8074 47802.8332
      7228 30581.6064 47374.4932
      7261 30439.4455 49295.1254
      7294  29848.784 51496.6891
      7327 31840.8334 53256.5363
      7360 30059.9775 51109.4968
      7393 28812.5352 48699.7893
      7426 29302.2458 48580.4594
      7459 29769.1071 50659.6724
      7492 31418.9421 53109.9125
      7525 29023.4267 49675.9544
      7558 30542.3481 49339.4242
      7591  28618.448 51392.8653
      7624 30099.2749 51559.9306
      7657 31474.3617 51437.3092
      7690 30434.2532 51437.3092
      7723 31556.4638 51818.2159
      7756 30707.9165 54326.6952
      7789 30653.8443 47691.0408
      7822 30931.4884 51164.4514
      7855 29580.3434 46558.6504
      7888 30560.6563 47465.8584
      7921 30473.2348 48946.9289
      7954  29581.569 50530.5573
      7987 31984.9479 50101.3695
      8020 30559.3461 52512.0733
      8053 31315.5548  52589.457
      8086 31252.4783 51481.8313
      8119 30027.0975 48418.9744
      8152 29446.1042 47745.2745
      8185  30651.211 48399.2743
      8218 31833.7327 52995.5536
      8251 30426.4684 50580.6897
      8284 32524.2256 52223.9039
      8317 29858.7732 48910.0341
      8350 29045.8681 45051.0705
      8383 30702.6331  52170.463
      8416 29617.1673 48839.7507
      8449 30115.7856 48350.0964
      8482 31060.7126 54701.4192
      8515 30086.5866 49755.6018
      8548 30035.9433 49800.7325
      8581 29156.2127 48610.2362
      8614 30229.3049 47576.5984
      8647 29531.3882 48560.6267
      8680 29980.4304 48889.9314
      8713 30663.0632 50437.7141
      8746 30944.8991 50753.3306
      8779 29728.1896 50501.9542
      8812 31113.5178 50612.9699
      8845 30512.3169 48743.0241
      8878 29795.2039 50566.3557
      8911 30000.5923 50419.9013
      8944  30544.961 49472.8031
      8977 31674.0976 55574.5612
      9010 29786.5002 51142.4556
      9043 29770.3488 51171.7879
      9076 31014.8223 50027.6231
      9109  31048.552 51455.8519
      9142 30240.8313 49679.4132
      9175 29830.0706  49975.081
      9208 33554.7986 57040.2088
      9241 32506.4492 52216.2626
      9274 30207.5551 49411.1541
      9307 28358.0642 47802.8332
      9340 31009.4327 51500.4061
      9373 29530.1652 48507.8235
      9406 31233.3321  52546.869
      9439 31266.1684 50894.4744
      9472 29893.7893 48350.0953
      9505 32003.5929 52162.8386
      9538 31212.8447 51863.3989
      9571 29766.6245  46497.987
      9604  30774.118 48813.0292
      9637 29398.8021 48570.5416
      9670 30955.6369 51083.8906
      9703    30567.2  49933.127
      9736 31418.9416 57227.7196
      9769  31405.117  47876.584
      9802 30189.6674 47860.5329
      9835 30352.7152 51474.4056
      9868 31482.6921 50441.2798
      9901 30359.1705  51043.704
      9934 30787.3921 49593.1154
      9967 29709.6286 49693.2476
     10000 30680.1976 52780.0133
     10033 30779.4269 50491.2363
     10066 29847.5345 50652.4808
     10099 31352.6955 53105.9595
     10132 30939.5339 50111.9224
     10165 30563.2732 50544.8676
     10198 30889.9894 51589.7439
     10231 31620.7741 53324.1782
     10264 30994.6196  54211.158
     10297 29981.6894  53141.547
     10330 29549.7267 48232.4709
     10363 30522.7552  52311.941
     10396 31360.9611 50764.1612
     10429 29638.0753 47068.3262
     10462  32428.173  52546.869
     10495 30567.1987 50323.9166
     10528 30447.2362 51976.7048
     10561 31247.0068 48284.6782
     10594 29800.1792  52113.326
     10627 30419.9857 48514.4179
     10660  31660.048 50898.1049
     10693 31359.5828  52473.468
     10726 31850.7784 54100.2116
     10759 30076.4443 50516.2505
     10792 31472.9751 52639.8789
     10825 29008.0917 44824.7263
     10858 31702.2351 51330.0326
     10891 31173.3102 52427.2163
     10924 31171.9488 54634.4249
     10957 30865.9458 49800.7325
     10990 30319.1929 49047.8354
     11023 31724.7802 51226.8803
     11056 31633.3877 50512.6766
     11089 31356.8269 51415.0782
     11122 29913.8357 48930.1511
     11155  29755.455 48689.8216
     11188 32253.7892 55102.6108
     11221  31052.604 52964.0925
     11254  31892.052 51931.3231
     11287  31922.005  54372.217
     11320 32005.0275 55866.0073
     11353 29404.8569 51574.8311
     11386 32028.0055 52105.7158
     11419 31255.2168 51731.8338
     11452 30907.3797 54157.6826
     11485 30512.3164 48157.6205
     11518 32233.3969 51149.7847
     11551 31598.3765  51289.458
     11584  31960.599 53584.3939
     11617 31344.4346 51489.2579
     11650 30245.9569 48600.3062
     11683 31468.8122 50677.6562
     11716 30465.4309 50738.9009
     11749 31506.3171 51116.8152
     11782 30262.6294 51396.5661
     11815 30685.4741 50444.8449
     11848 31150.1814 51278.4034
     11881 30744.9546 50377.1951
     11914 31212.8443 49814.6368
     11947 31857.8877   53580.37
     11980 31864.9997 51080.2334
     12013  29133.601 49428.2623
     12046 30328.2099  49887.755
     12079 29418.1895 50140.0842
     12112 31640.3989 51504.1224
     12145  29946.468 52296.6079
     12178   31531.37 54484.2843
     12211 32195.5929 52465.7535
     12244 29785.2571  47302.281
     12277 29715.8129 47649.6492
     12310  30881.971 51957.7849
     12343 30702.6331 47998.9308
     12376 30784.7371 51157.1182
     12409 31293.5855 53348.0925
     12442  29395.169 45905.8482
     12475  30752.902 51392.8653
     12508  30869.949 51582.2858
     12541 30236.9892 49237.3146
     12574 31468.8122 53391.9897
     12607 31402.3549 49651.7652
     12640 32207.2168 49586.2245
     12673 31808.1962 53556.2471
     12706 30824.6215 48693.1455
     12739 31457.7146 50742.5058
     12772 32796.2191  52729.324
     12805 31517.4481 52815.1626
     12838 30738.3342 46422.3808
     12871 31650.2195 49596.5615
     12904 30729.0708 51518.9919
     12937 31033.7023 49325.7861
     12970 31627.7806 50038.1461
     13003 31598.3751 49682.8702
     13036 31180.1198 52373.3574
     13069 31395.4483 50702.8556
     13102 32118.8072 52334.9558
     13135 29613.4804  50684.855
     13168  30758.204 49322.3753
     13201 29815.1186 47399.6625
     13234 30481.0428  51746.835
     13267 30068.8426 48465.0047
     13300 30908.7177 50235.3683
     13333 30438.1478 53427.9591
     13366  31550.884 50731.6868
     13399 30928.8077 49264.5028
     13432 30796.6916 48656.6311
     13465 31813.8679 52968.0231
     13498 29368.5591 47905.5028
     13531 30483.6469 49105.2029
     13564 31531.3714 53145.5027
     13597  31032.353  54380.505
     13630  29960.296 56191.4764
     13663 30828.6157 50284.9175
     13696 31210.1146 52384.8881
     13729 31085.0617  51965.352
     13762 31043.1494 50663.2684
     13795 29996.8101 51901.1126
     13828  30555.423 48386.1499
     13861 30366.9214  49500.251
     13894 30314.0415 48846.4357
     13927 30780.7538 48271.6158
     13960   32261.08 49835.5062
     13993 30556.7303 51908.6631
     14026 31283.9841 50402.0976
     14059 31571.8185 52204.8061
     14092 31738.8878 50221.2281
     14125 30278.0354 51784.3806
     14158 31777.0405 47815.6431
     14191 30125.9544 49095.0697
     14224 30678.8775 49943.6069
     14257 30151.4067 48170.6213
     14290 30872.6213 48554.0219
     14323 30681.5164 48933.5047
     14356 29989.2482 50281.3739
     14389 31468.8108 49183.0281
     14422 31705.0512 51032.7562
     14455 31529.9776 49531.1664
     14488 31144.7443 48746.3532
     14521  30735.686 51627.0606
     14554 31774.2103 53256.5376
     14587 31242.9016 52269.7987
     14620 31794.0265 52639.8776
     14653 31439.7023 51146.1205
     14686 30109.4334 47158.5152
     14719 31751.5958 52288.9441
     14752  31571.819 50020.6132
     14785 32147.7398 50129.5205
     14818  29991.769 46833.6019
     14851 29623.3131 47158.5152
     14884 31943.4342 54376.3593
     14917 31321.0512  51586.014
     14950 31833.7322 50214.1628
     14983 30414.7996 48147.8745
     15016 31719.1407 52535.2658
     15049 30910.0559 51411.3735
     15082 31744.5353 53516.0906
     15115 33019.2507 53552.2301
     15148 30812.6462 49233.9193
     15181  32091.368 52067.7067
     15214  31570.422 51080.2346
     15247 31351.3192 52147.5927
     15280 30418.6892 50487.6647
     15313 30802.0078 49332.6037
     15346 32417.8647 51168.1206
     15379 31222.4026 54789.5995
     15412 31318.3016 51190.1397
     15445 32160.7769 52550.7367
     15478 30634.1098 48889.9314
     15511 30997.3126 49213.5506
     15544 32445.8629 48222.6957
     15577  31053.956 50789.4478
     15610 31214.2093 49414.5739
     15643 31299.0761 52593.3322
     15676 31970.6218 54873.8453
     15709 30733.0386 50207.0982
     15742 32234.8536 51381.7672
     15775 31423.0923 52585.5824
     15808 32425.2275 49531.1664
     15841 31745.9463 50552.0298
     15874 31289.4703 51589.7427
     15907 30558.0386 48212.9234
     15940 30952.9516 49483.0907
     15973 31909.1602 51559.9306
     16006  30504.492 51545.0351
     16039 29739.3385 48833.0687
     16072 30174.3521 49318.9671
     16105 31389.9253 50648.8863
     16138 32664.1398 53802.5118
     16171  31267.539 48626.7963
     16204 30740.9812 51705.6003
     16237 30359.1705 47227.1635
     16270 31381.6443 47535.4051
     16303   31156.98 50126.0011
     16336 31960.5995 50338.1135
     16369 31716.3213 51208.5034
     16402 31685.3452 50731.6868
     16435 31193.7457 51533.8712
     16468 32398.7332 51882.2501
     16501 32282.9666 51889.7927
     16534 31123.0153 51363.2778
     16567 31020.2145 49068.0681
     16600 32400.2039 52254.4927
     16633 31236.0663 49020.8868
     16666 32010.7677  52485.044
     16699 31090.4775 50348.7664
     16732 32102.9145 47754.8582
     16765 31760.0727 53058.5866
     16798 30511.0117 49139.0095
     16831 30111.9731 48736.3685
     16864  30368.213 49957.5923




