  Measurement Number     Measurement type
                   2            NewRelaib

      Measurement ID                 Mode
      7534 27125.1505  52136.165
      7627 28791.6143 54806.4282
      7720 25949.6128 50323.9166
      7813 26457.5047  51803.172
      7906 26765.0689 50164.7539
      7999 27846.9086 52663.1831
      8092 27720.3712 52979.8171
      8185 26521.4083 48706.4349
      8278 26406.6033 52593.3322
      8371 26965.2837 50444.8449
      8464 26756.0398  52834.711
      8557 28415.6409 53604.5146
      8650 27308.8498 51029.1064
      8743 26970.3778 54596.8119
      8836 26455.5437 50887.2183
      8929 27554.4953 49842.4654
      9022 26837.5294 51571.1046
      9115 26625.2884 48530.9117
      9208 26025.3098 50192.9751
      9301 26585.6197  46763.028
      9394 27314.0759 51530.1494
      9487  27071.653 51604.6653
      9580 26428.1145 50327.4651
      9673 27697.7811 50462.6776
      9766 27131.3378 52128.5494
      9859 26433.0095 49714.0153
      9952 28005.3409 53745.7904
     10045 27000.9875 53252.5641
     10138 27177.8286  51463.271
     10231  27725.755 52350.3089
     10324 26617.3456 52285.1149
     10417 27315.1205 52515.9383
     10510 26210.7193 47371.3499
     10603 27356.9996 50013.6019
     10696 27973.5094 53137.5894
     10789   26387.08 51645.7379
     10882 26664.0793 49363.3111
     10975 27522.6199 51882.2501
     11068 26220.3479 51690.6229
     11161 27018.3648 53520.1048
     11254 26871.8838 52663.1831
     11347 26694.9954 51069.2699
     11440 26475.1691 50566.3569
     11533 27787.2817 50749.7242
     11626 27165.4146 51938.8812
     11719  27114.847 53268.4604
     11812 27260.8702 54215.2758
     11905 27355.9497 51600.9332
     11998 27653.7822 53596.4627
     12091 27394.7997 52581.7097
     12184 26738.9985 48379.5924
     12277 26935.7733 50214.1628
     12370 27545.9885 52411.8155
     12463 26866.8265 49558.6812
     12556 27311.9858 50409.2182
     12649 26606.4304 50003.0903
     12742 27523.6819 52018.3745
     12835 17281.5213 35458.4975
     12928  19256.033  38443.613
     13021 19647.2174 41450.9601
     13114 20076.0609 38925.8349
     13207 16094.8925 27200.6151
     13300 15841.6184 40122.7794
     13393 17392.2729 44793.7804
     13486 16999.5738 45571.7089
     13579 14817.8062 29522.8367
     13672 18088.2461  29189.601
     13765  15981.015 30170.5255
     13858 15814.2408 29008.0917
     13951 16868.1993 36895.5344
     14044 16993.9071 36823.2019
     14137 15387.0583 30468.0311
     14230 16553.6593 32085.5975
     14323 17180.0242 33200.4888
     14416 15830.7262  33299.622
     14509 16341.0442 32191.2366
     14602 14915.0354 30013.2082
     14695 17004.8396 29890.0336
     14788 18072.6741 29539.9427
     14881 16513.4446 31231.9654
     14974 17562.6012 29448.5333
     15067 17289.4747 29530.1664
     15160  4965.5217  6814.8923
     15253  4540.7035 23068.6524
     15346  4473.6788 27600.3141
     15439  3909.6414 25859.3565
     15532  2693.6078 34129.2078
     15625  3479.2515 32240.6766
     15718  3020.8449 26848.6354
     15811   4008.222 34379.0809
     15904   3874.601 32499.0495
     15997  4778.2671 34855.8918
     16090  3450.9401  27870.831
     16183  4087.7645 24065.8213
     16276  2522.3046   28824.17
     16369  2690.6733 19026.0731
     16462  3033.5557 13730.0731
     16555  2822.1046 16971.2786
     16648  3178.2841 22275.2664
     16741  3388.4225 19002.2657
     16834  3018.4816 27852.3423
     16927  3163.1143 19322.7596
     17020   3408.455 20140.0741
     17113  3329.9932 21506.0892
     17206  3034.6907 19566.9635
     17299  4382.7508 32476.8681
     17392   4524.957 27304.6719
     17485  4105.1392 24855.2758
     17578  4342.2488 22858.0983
     17671  3565.0842 22967.6947
     17764  4482.0505 27382.1889
     17857  5199.8291 35061.3611
     17950  4449.1384 28252.5472
     18043  4714.0136 26164.5989
     18136  4461.0959  37220.698
     18229  4754.3955 23147.9578
     18322  4596.4679  44810.656
     18415  4622.7848 35333.8671
     18508  4252.4254 37390.3355
     18601  3714.6892 31002.6971
     18694  5641.5772 30678.8784
     18787  4596.5565 30699.9927
     18880  4212.5945 28592.0808
     18973    4057.07 23889.4173
     19066  3935.5752 20833.1617
     19159  5541.2334 18085.9542
     19252   6642.384 14736.1232
     19345  8503.6349 15093.2375
     19438  6124.3508 13829.3017
     19531  7263.0187 17534.1254
     19624  3209.2668  12404.959
     19717 14785.2705 28492.7784
     19810 15996.0583   35812.55
     19903 16818.9107 38501.6792
     19996 16655.2503 42680.3872
     20089 17525.0839 44170.0687
     20182  17159.785 43571.4633
     20275 16733.7381 43399.2536
     20368 15786.9566 34625.9219
     20461 17353.3698 39490.1024
     20554 16801.4902 40035.0086
     20647 16450.6441 40792.3723
     20740 16381.5494 42952.6444
     20833 16818.9109 39925.2727
     20926 16382.3011 36671.8437
     21019 16938.2528 43262.4631
     21112 17429.2232 46540.4357
     21205 17883.3929 43370.2458
     21298  16772.668 45236.6647
     21391 18124.5327 52531.3991
     21484 17775.6107 44486.6682
     21577 16392.4607 50814.7596
     21670 17795.5554 47111.8221
     21763 16406.4023 47953.7843
     21856 18592.8959 47911.9366
     21949 17492.8708  47777.234
     22042 16820.8922 47649.6502
     22135 16118.8823 46953.7593
     22228 17680.9384  45516.492
     22321 17450.5298 46852.0487
     22414 16938.2535 47767.6424
     22507 17005.2438  49068.067
     22600 17917.5123 53737.6999
     22693 16759.2776 52037.3374
     22786 16589.4407 49905.1949
     22879 18436.8065  51724.337
     22972 16155.3668  45102.313
     23065 19743.4125 52783.9141
     23158 20055.7529 47208.4201
     23251 16459.7491 48190.1367
     23344 16028.7476 42975.9218
     23437 14805.2048 47059.0171
     23530 14311.2323 47393.3656
     23623 13673.2589 44664.8376
     23716 14769.9719 40574.3911
     23809 14849.2508 46695.7234
     23902 14589.4298 41749.1881
     23995 15994.9827 43841.7769
     24088 16295.1558 47059.0171
     24181 18051.6483 41663.8903
     24274 18237.0674 45139.3938
     24367 18606.9532 50101.3683
     24460 18947.2822 48643.3667
     24553 18301.6006 50062.7145
     24646 19136.7697 44971.5895
     24739 17217.7378 47224.0378
     24832 20692.4333 44257.7113
     24925 17053.5952 48819.7058
     25018 17705.9396  47255.306
     25111 17332.7213 48438.6905
     25204 17096.0772 48066.8123
     25297 17836.4683 49199.9809
     25390 19388.3711 46419.3616
     25483 17863.2526 47780.4324
     25576 15065.2021 48709.7578
     25669  18292.219 50793.0622
     25762 19138.8221 48823.0453
     25855 20199.3521 53741.7448
     25948 21430.5395 47857.3248
     26041 19864.8508 44994.2688
     26134 17259.7898 48320.6363
     26227 18340.1629 49169.4763
     26320 18167.8995  50115.441
     26413  19429.539 50789.4466
     26506  18050.279 47305.4151
     26599 23612.0194 47992.4768
     26692 21943.8021 49227.1278
     26785 19544.9948 46947.5834
     26878 20313.7559 55957.9868
     26971 20338.0663 48873.1927
     27064 19252.3974 48560.6288
     27157  19954.265 48268.3513
     27250 20070.4156 45682.5465
     27343 24545.8459 52647.6447
     27436 19394.1656 49852.9084
     27529 22025.7403 48245.5132
     27622 21121.6882 47000.1385
     27715 23816.0799 51285.7726
     27808 20704.4383 48739.6967
     27901 23876.6303 52717.6388
     27994 25638.2807 48501.2288
     28087 20562.4768 47700.6037
     28180 20897.2065 54124.8271
     28273 22153.5829 48997.3313
     28366 24616.1101 50681.2536
     28459 21656.1712 46619.4712
     28552 24804.3134 52423.3643
     28645 26784.1539 50548.4484
     28738 21349.1299 48879.8868
     28831 25751.1303 47947.3393
     28924 28538.3494  53912.238
     29017 20907.0007 46325.9635
     29110 22289.1795 51795.6545
     29203 21633.8535 44931.9541
     29296 24545.0015 52189.5369
     29389 25291.2413 47040.4079
     29482 23639.3907 48147.8756
     29575 22570.4104   50073.25
     29668 22384.9486 50843.7183
     29761 21235.4325   51664.43
     29854 21497.6689 50952.6057
     29947  23010.643  49278.107
     30040 25653.0251 50516.2505
     30133 22239.8695 52960.1625
     30226 22212.8746 49859.8747
     30319 25600.5776 49738.2663
     30412 22904.3097 52037.3374
     30505 27248.3823 53066.4751
     30598 25158.4103 51296.8305
     30691 24116.2347 49383.8028
     30784 22966.9573 53300.2855
     30877 27567.2671 48950.2858
     30970 23473.0194  51731.835
     31063 26107.1772 52365.6736
     31156 27741.9199 48736.3685
     31249 26788.1743 48099.2048
     31342  22284.309 51032.7538
     31435 23968.8386 46656.0397
     31528 25259.0191 49254.3037
     31621 25043.6537 51370.6715
     31714 22335.2138 53054.6426
     31807 22529.8008 47532.2405
     31900 20025.9281 50948.9697
     31993 24591.5146 52361.8307
     32086  20185.071 48428.8304
     32179 28082.4725 49700.1682
     32272 23449.1123  51087.547
     32365 20156.5697 42844.3545
     32458  26377.327 47475.3292
     32551 21802.3679  51304.205
     32644 25193.9329 49325.7861
     32737 26591.5629 48435.4034
     32830 21906.7588 53875.6124
     32923 25086.7844 45028.3311
     33016 19847.1756 49445.3835
     33109 27442.1969 48889.9314
     33202 24657.7808 52277.4556
     33295 27356.9996 50309.7288
     33388 26262.8011 51829.5045
     33481 27551.3054 50090.8198
     33574 25014.6891 51374.3691
     33667 26479.0989 47841.2845
     33760 27513.0714 47431.1608
     33853 28508.7115 54318.4249
     33946 27234.8646  54663.714
     34039 26738.9988 48164.1211
     34132 27464.3725 50491.2352
     34225 26845.6056 48793.0072
     34318 27568.3326 51552.4824
     34411 29566.8642 58283.8561
     34504 28778.8434 53944.8358
     34597 30073.9093 51274.7207
     34690 28523.5233 49634.4997
     34783  28612.712  51844.565
     34876 28342.2986 50115.4399
     34969 28044.9549 51552.4812
     35062 28826.4983 51245.2691
     35155 27702.0801 50164.7539
     35248 28286.1379 52342.6319
     35341 27549.1782 49479.6614
     35434 27780.7919 50409.2171
     35527 29469.2038 53153.4171
     35620 27234.8649 47780.4324
     35713 29226.6542 53062.5325
     35806 28600.1001 51597.2029
     35899 27690.2581 50612.9699
     35992 27827.3667 47377.6369
     36085 28239.1342 52488.9051
     36178 28776.5239 56160.5249
     36271 28680.5473  53224.766
     36364 28300.7178   53693.23
     36457 28508.7123 50865.4578
     36550 29068.3445 50941.6981
     36643 28862.6353 53556.2458
     36736 29026.9682 54517.5765
     36829 28734.8167 53280.3899
     36922 29951.4947 54772.7811
     37015 29109.8382 55363.3351
     37108  28854.467 52550.7367
     37201 28292.8638 55626.5384
     37294 29269.8017 54776.9833
     37387 29957.7797 54789.6008
     37480  29297.435 54530.0721
     37573 29013.9885 52357.9895
     37666 28538.3483 54310.1584
     37759 28397.5535 50616.5604
     37852 28287.2579 51175.4582
     37945 27610.9906 50793.0634
     38038  28192.286 49669.0393
     38131 28332.1727 54488.4425
     38224 28260.3782 53471.9879
     38317 28975.1198 53169.2569
     38410 28531.5038   50872.71
     38503 28550.9058 52285.1149
     38596 28136.7177 53552.2301
     38689 28968.0631 52964.0925
     38782 28089.1029 51630.7952
     38875 28201.1978 52772.2072
     38968 28870.8078 52581.7072
     39061 29598.7435 52124.7436
     39154 28016.3339 53952.9901
     39247 28889.5044 49486.5216
     39340 28586.3554 55874.7528
     39433 27618.4689 48333.7252
     39526 29469.2038  52407.967
     39619 28944.5687 50274.2916
     39712  29580.343  52170.463
     39805 28600.1001  52948.376
     39898 28812.5341  51724.337
     39991 27610.9906 51957.7861
     40084 28102.3738 50387.8657
     40177 12127.3674 55804.8555
     40270 12116.0448 48736.3685
     40363 18710.3601 46839.7499
     40456 19208.8739 40503.0133
     40549 17073.1758 44681.6135
     40642  18259.929  45085.218
     40735 16350.0274 41412.4821
     40828 19886.9915 47043.5094
     40921 19907.5138 41450.9608
     41014 21671.2952 44112.7398
     41107 21324.2539 48587.0714
     41200 21519.0573  46904.391
     41293 17921.1117 48281.4108
     41386 22124.7408 42929.3939
     41479 19814.1174 42931.9753
     41572  22475.174 44403.6389
     41665 21667.3488  41654.165
     41758  21242.384 39490.1017
     41851 17677.8732 35243.1413
     41944 13959.4005 37429.5504
     42037 14919.0879 37993.4064
     42130 18216.5876 40639.0771
     42223  17568.221 31699.4191
     42316 16709.0579 34156.9735
     42409 16860.6283 39309.5833
     42502 13291.3247 35692.5587
     42595 18322.2725 37506.2598
     42688 14658.6452 36171.9092
     42781 12990.6284 36566.6342
     42874 16250.6338 39945.3823
     42967 12701.2031 43995.8144
     43060 14250.3715 37914.6922
     43153 14095.3073 38883.4217
     43246 13830.9104 39889.5717
     43339 15132.5977 36749.2584
     43432 14068.0814 37950.9816
     43525 13738.0014 40669.1804
     43618 11687.5029 35051.0301
     43711 23156.9691 45236.6675
     43804 20565.4392 47719.7359
     43897 15304.2455 46170.1345
     43990 17429.2234 35388.1751
     44083 27380.0867  45199.424
     44176 29055.3274  47777.235
     44269 27905.7012 48034.4654
     44362 28526.9423 49101.8247
     44455 28032.8384 45470.0973
     44548 26748.0168 48923.4432
     44641 28588.6447 51307.8943
     44734 27535.3618 46407.2888
     44827  20456.982 47726.1188
     44920 27291.0983 45571.7089
     45013 27958.1691  49975.081
     45106 28338.9226 48212.9234
     45199 27684.8884 47617.8601
     45292 16979.7573 40902.2402
     45385   21722.08 45475.8907
     45478 21154.2421 46756.9021
     45571 21877.8848 45522.2962
     45664 21183.7511 39279.2987
     45757 17620.7003 42818.6529
     45850  16308.187 45380.4755
     45943 22957.3531 48438.6916
     46036  21295.623 40930.3882
     46129 19531.0893 45008.4574
     46222 27786.1992 44431.2827
     46315  27009.162 51102.1769
     46408  28483.682 52960.1638
     46501 30115.7856 51837.0343




