  Measurement Number     Measurement type
                  15            NewRelaib

      Measurement ID                 Mode
      3241  1699.6457 25074.2694
      3261  1700.7092 24318.7007
      3281  1823.1822 20637.1504
      3301  1715.9489 20470.0074
      3321  1652.5367 22526.1031
      3341  1586.1376 23926.8971
      3361  1536.7162 23567.8902
      3381  1554.0195 25482.4883
      3401  1496.9069 26841.5682
      3421  1569.5577 29827.0797
      3441  1582.6493 32101.4702
      3461  1546.6522 32600.8797
      3481  1564.6546 26410.7088
      3501  1587.7719 27682.5269
      3521   1560.022 31857.3195
      3541  1578.2601 27599.2465
      3561   1593.489 32151.5047
      3581  1628.2814 24185.6975
      3601  1629.7634  28460.285
      3621  1578.6168 29578.3826
      3641  1593.5218 28694.8451
      3661  1631.7307 31427.2427
      3681  1567.2024 24465.5788
      3701   1569.887 30775.1787
      3721  1555.5497 31993.8366
      3741  1518.1995 27513.0718
      3761  1551.8989 28452.7972
      3781  1576.3095 24462.0571
      3801  1749.8093 18124.8091
      3821  1703.5693 20966.2047
      3841    1644.53  24689.168
      3861   1621.901 25963.3938
      3881  1608.1077 21054.1497
      3901  1665.6859 24399.3402
      3921  1586.0678 27739.3327
      3941  1759.6305 15609.1524
      3961  1843.8226 24227.8953
      3981  1982.1172 15719.4353
      4001  1854.4376 23094.0309
      4021   1960.536 21048.4377
      4041  1909.9807 26171.8922
      4061  1897.6723 18427.5723
      4081  1647.0757 20010.4331
      4101  1619.3809  19483.531
      4121  1549.9444 24680.1195
      4141  1545.0632 23313.5426
      4161  1502.8824 23669.6498
      4181  1508.2419 22563.1326
      4201  1511.5439 23240.3628
      4221  1598.6005 18171.3227
      4241  1566.3598 22134.6198
      4261  1591.9714 22965.6259
      4281  1586.6777 19398.1717
      4301  1554.1062 18472.2118
      4321  1573.7958 23242.1808
      4341  1550.2857 22184.8444
      4361  1603.9648   20257.14
      4381  1514.8612 26790.3851
      4401   1575.967 21416.5216
      4421  1583.2721 22802.0155
      4441  1643.2298 25384.6092
      4461  1577.1796 22515.1609
      4481  1573.3588  27085.213
      4501  1610.1632 30317.1325
      4521  1670.8378 23886.6989
      4541  1612.7362 25751.1318
      4561  1686.2421 29903.0569
      4581  1700.7789 27900.4644
      4601  1611.3134 22931.6858
      4621   1609.048 24174.2294
      4641  1579.5112 28008.8577
      4661    1632.79 26661.4911
      4681  1676.3671 21932.3397
      4701  1715.7657 26424.0068
      4721  1676.6844 21303.5053
      4741  1706.5599 31917.1507
      4761  1595.3511 28388.9687
      4781  1552.7424 27480.4459
      4801  1429.8945 20367.4331
      4821  1556.6489 23964.6546
      4841  1402.8552 27741.0572
      4861  1556.2227 24231.5136
      4881  1547.0948 26131.6458
      4901  1510.3625 27807.2009
      4921  1583.7147 29874.5211
      4941  1497.7601 30479.2215
      4961  1599.9937 26419.1163
      4981  1549.4309 27158.7992
      5001  1520.7082 27576.4258
      5021  1539.6977 22022.0701
      5041  1566.7056 35080.3155
      5061   1560.295 35537.2387
      5081  1613.8608 29539.4546
      5101  1617.4602 30807.0592
      5121  1667.3474 31952.3008
      5141  1646.6098 30585.2759
      5161  1642.9137 27679.0902
      5181  1530.0059 27402.5824
      5201  1551.8329 22049.2832
      5221   1637.625 22909.8975
      5241  1606.2778 23766.4369
      5261  1537.3358 27412.6854
      5281   1613.787 23725.3548
      5301  1607.4348 26508.7982
      5321  1613.0365 27491.6656
      5341  1688.6133 31086.4151
      5361  1652.9499 31746.5105
      5381   1590.677 32778.7477
      5401  1610.1392  34781.495
      5421  1704.0933 30679.1433
      5441  1703.4441 27844.7355
      5461  1688.2898 24296.5138
      5481    1668.24 24861.5088
      5501  1731.0232 25664.6467
      5521  1641.5806 29825.8329
      5541  1615.0197 33373.4259
      5561  1552.9565 29410.6742
      5581  1539.7442 31627.7806
      5601  1572.6141 35780.2338
      5621  1588.8032 35638.0242
      5641  1759.4353 31487.1364
      5661   1706.382 31598.3765
      5681  1781.0688 38922.4389
      5701  1878.4718 34215.5924
      5721  1776.5647 36213.3868
      5741  1783.6058 31163.7829
      5761  1805.8006 39715.1114
      5781  1662.0337 31791.4768
      5801   1711.427 27896.5395
      5821  1768.2804 39724.8371
      5841  1750.5535 38366.7397
      5861  1737.1895 36246.4875
      5881  1758.9704 27344.2134
      5901  1762.7742  27879.322
      5921  1764.1555 29723.2371
      5941  1872.7307 30772.2602
      5961  1899.3285 32518.8902
      5981  1853.6419 30514.6646
      6001  1877.9162 31784.9645
      6021  1866.6868 30068.0824
      6041  1845.5084 34395.3171
      6061  1766.6478  32392.852
      6081  1668.2587 27258.7872
      6101  1711.9524 23859.5493
      6121  1682.0029 26126.8645
      6141  1741.9541 28195.4044
      6161  1827.6903 30986.0084
      6181  1896.0581 32385.2101
      6201  1840.7953 28526.7151
      6221  1764.0097 14847.5217
      6241  1738.7892 34582.3014
      6261  1835.7011 37206.7293
      6281  1830.2764 18375.8599
      6301  1894.3069 20161.0104
      6321  2146.1109 23140.6021
      6341  1848.7542 25255.9809
      6361  1849.5533 27785.3352
      6381  1712.8193 22674.5231
      6401  1767.9826 26621.3164
      6421  1735.6223 28635.6713
      6441  1695.7635 32220.5921
      6461  1799.2763 32657.2646
      6481  1750.6335  30304.774
      6501  1672.3315 30104.3539
      6521  1662.5409 30456.5915
      6541  1959.5606 32474.5022
      6561  2108.3119  25902.338
      6581  2108.1624 29625.5269
      6601   1694.163 28754.2651
      6621  1701.2792 30120.1065
      6641  1549.3905  6532.8993
      6661  1557.1054  24726.632
      6681  1874.6402 30051.3714
      6701  1422.4749   1697.149
      6721  1423.3429  1777.3345
      6741  1423.7778  1752.5472
      6761  1466.1928   1835.961
      6781  1475.1771  2162.6814
      6801  1612.2094 32172.3743
      6821  1458.1097 12400.1744
      6841  1512.3074 21370.7357
      6861  1661.6615 41624.0415
      6881  1529.2762  45368.937
      6901  1544.5309 47081.3673
      6921  1562.6855 46958.7025
      6941  1515.7916 42087.4443
      6961  1496.9409 36794.3479
      6981   1546.005 32973.4876
      7001  1485.4065 12012.3751
      7021  1448.4755  2080.3238
      7041   1450.067 30279.3183
      7061   1468.483 28757.0458
      7081  1463.2632 16537.7801
      7101  1481.0507 25476.6674
      7121  1391.9778  2143.5045
      7141  1418.8616 36736.3979
      7161  1472.5646 30260.8325
      7181  1506.4141  1793.6594
      7201  1476.3959 34954.2162
      7221  1419.4846 43045.9016
      7241  1390.2983 37228.4631
      7261  1665.8368 39789.5028
      7281  1643.7544 35114.1432
      7301  1663.5321  31598.935
      7321  1697.6697 41334.2956
      7341  1774.6318 37829.0884
      7361  1783.5159 25413.8922
      7381  1784.1516 29978.9189
      7401  1715.9133 30010.4326
      7421  1894.5531 24015.2923
      7441  1655.0733  9471.7297
      7461  1772.7303 17608.4422
      7481  1688.4895  8953.1823
      7501   1606.578  9378.4624
      7521  1692.5568 11617.4207
      7541  1664.3413 14884.3675
      7561  1723.3394  20404.932
      7581  1727.4971 15229.0108
      7601  1616.3576 18858.6701
      7621  1615.6288 19661.0717
      7641  1573.1964  15051.922
      7661  1433.9288 19261.1258
      7681  1392.8002  24367.351
      7701    1395.59 27736.7453
      7721  1424.3932 28699.2293
      7741  1370.7232  1533.0985
      7761  1339.2116  1524.7496
      7781  1343.6665  1497.4195
      7801  1366.2737  1499.8808
      7821  1360.6571   1511.836
      7841   1346.175  1523.5329
      7861  1361.2239    1514.93
      7881  1367.3128  1559.4215
      7901  1350.7045  1524.4194
      7921  1350.6973  1505.5276
      7941  1347.7163  1528.2186
      7961  1350.7289  1525.1731
      7981  1352.0406   1696.172
      8001  1375.3212  2397.8277
      8021  1360.9871  1490.0837
      8041  1355.1889  1483.7009
      8061   1345.048  1467.0052
      8081  1351.4487  1460.7853
      8101   1353.614  1477.6534
      8121  1355.4318  1497.0314
      8141   1344.079  1486.5519
      8161  1360.8626  1483.3358
      8181   1357.187  1477.9483
      8201  1357.8506  1506.2259
      8221  1351.0061  1476.3727
      8241   1374.571  1477.0283
      8261  1369.0517  1488.0668
      8281  1374.9752  1501.2721
      8301  1341.9441  1501.7541
      8321  1350.7638  1472.2943
      8341  1350.4034  1464.5369
      8361  1346.5676  1452.1723
      8381  1359.1445  1467.8856
      8401  1357.0224  1473.8466
      8421  1360.0664  1473.0703
      8441  1361.0079  1459.9052
      8461  1369.8651  1444.5437
      8481  1361.3173  1457.6689
      8501  1379.2642  1452.0116
      8521  1378.6291  1472.8544
      8541  1383.0068  1451.5066
      8561  1368.7009  1467.6049
      8581  1376.1512  1462.6791
      8601  1377.1941  1450.0092
      8621  1365.9296  1448.2774
      8641  1344.8423  1430.2469
      8661  1351.7779  1453.2864
      8681  1339.6576  1428.6082
      8701  1347.6445    1435.44
      8721   1343.131  1435.5151
      8741  1362.6865  1438.3993
      8761  1348.8981  1450.1171
      8781  1357.0523   1460.884
      8801  1352.3741  1450.5945
      8821  1354.3521  1445.8306
      8841   1358.004   1466.191
      8861  1353.2325  1448.2262
      8881  1368.4793  1438.9985
      8901  1357.2948  1449.7283
      8921  1366.7174  1451.1996
      8941  1362.3281  1459.1029
      8961  1365.0602  1464.6162
      8981  1370.2828  1458.9013
      9001  1362.0104  1460.9552
      9021  1365.4462  1450.9401
      9041  1371.3206  1460.3574
      9061  1371.3411  1459.1196
      9081  1356.0529  1454.3832
      9101  1358.2283  1441.2137
      9121   1363.193   1462.898
      9141  1359.1714  1452.7853
      9161  1360.9876   1453.856
      9181  1363.4263   1464.713
      9201  1352.1481  1463.5255
      9221  1358.3752  1461.5493
      9241   1373.291  1446.9743
      9261  1361.2679  1450.3103
      9281  1377.0321  1456.5636
      9301  1305.1312  1447.5249
      9321  1299.2501  1482.5791
      9341  1302.3159  1488.5013
      9361  1296.7235  1495.2105
      9381  1290.6453   1514.701
      9401  1300.9121   1482.398
      9421   1296.781  1511.0051
      9441  1306.4623  1490.1204
      9461  1310.1025  1479.9336
      9481  1677.3046  8838.3669
      9501  1778.9026 18824.1528
      9521  1796.8881 19508.5608
      9541  1351.1883  1609.7302
      9561  1352.9638  2101.7683
      9581  1350.1725  1510.1355
      9601  1357.8821  1483.9766
      9621   1389.092  1833.1627
      9641  1340.6852  1433.5683
      9661  1339.8452  1757.4034
      9681  1377.7115  1764.2662
      9701   1375.774  2033.2494
      9721  1406.4145  1942.8513
      9741  1406.9535  2024.9748
      9761  1400.6006 14344.7128
      9781   1397.133  1581.3379
      9801  1391.6406  2149.0238
      9821  1396.4666  1549.3536
      9841  1386.0379  1873.7907
      9861  1417.2438  1491.3209
      9881  1408.1832  1521.4687
      9901  1393.2418  1486.2931
      9921  1396.7141  1471.3485
      9941  1390.5106  1506.7499
      9961   1398.516  1457.9184
      9981  1399.7469  1808.2252




