  Measurement Number     Measurement type
                  14            NewRelaib

      Measurement ID                 Mode
      5981  1115.3381 63293.1439
      6001   1091.509 45016.4033
      6021  1085.0314 65203.5466
      6041  1081.6727 56942.8221
      6061  1095.6399 49040.4204
      6081  1108.9372 49830.6333
      6101  1117.5245   50914.08
      6121  1122.8698 57905.5745
      6141  1142.8244 45190.2682
      6161  1119.0755 53440.7614
      6181   999.2349 35119.3249
      6201  1106.8076 42458.9889
      6221  1146.9631 58017.5993
      6241  1197.9958 42433.2414
      6261  1201.9941 50375.0624
      6281  1177.9238 32157.8789
      6301  1209.9105 43298.6798
      6321  1223.8167 51019.6231
      6341  1203.6847 47265.3177
      6361  1269.6341 49001.3688
      6381  1305.6922 44504.9749
      6401  1336.3493 31890.9114
      6421  1261.3476  31512.717
      6441  1243.3089 25423.8516
      6461  1175.3765 41804.9418
      6481  1253.2433 25116.8011
      6501  1286.8847 33023.8325
      6521   1292.868 47128.6222
      6541  1258.4275 40645.5558
      6561  1219.1613 33473.2822
      6581  1330.0915 35724.7161
      6601  1291.0986 30969.8737
      6621  1274.1458 46103.9281
      6641  1253.7395 55582.3545
      6661  1255.2092 48709.0965
      6681  1210.4054 59090.6482
      6701  1143.6887  46657.872
      6721  1188.1399  53928.532
      6741  1143.4186 38304.9661
      6761  1263.5914 37029.1426
      6781  1309.4776 35182.3383
      6801  1344.3716  46480.423
      6821  1237.5955  39319.112
      6841  1296.7409 39168.9323
      6861  1310.7757 39709.8086
      6881   1318.672 54281.2456
      6901   1330.959 54590.9635
      6921  1347.4766 43190.2087
      6941  1356.4174 25432.7292
      6961   1233.541  30407.803
      6981  1469.4505 29181.4848
      7001  1363.6962 34692.9057
      7021  1377.2345 43945.9702
      7041  1526.7377 29298.8781
      7061  1388.2188 32410.5033
      7081  1420.0613 42276.4063
      7101  1441.5799 42708.9895
      7121  1476.0546 38814.9115
      7141  1522.7788 42112.7737
      7161  1520.9273 40195.5375
      7181  1440.0269 31004.5823
      7201  1325.1309 30830.2132
      7221  1231.9395 20483.9887
      7241  1225.3904 17949.9567
      7261  1290.5855 19871.5992
      7281   1310.575 20573.7377
      7301  1359.6581 24557.3312
      7321  1330.1197 29642.5051
      7341  1446.8324 35494.1176
      7361  1310.0501  23358.253
      7381  1490.1746 23939.7362
      7401  1513.3869  16066.705
      7421  1569.2671 18340.7287
      7441  1534.8194  10111.151
      7461  1521.1211 10059.4211
      7481  1512.1248  8959.7683
      7501   1531.789  8458.2469
      7521  1486.4145 10676.9604
      7541  1481.3642  10553.942
      7561  1517.0751 14368.3341
      7581  1542.8963 27972.6323
      7601  1255.0005 24976.1744
      7621  1251.7861 34205.7547
      7641   1320.489 34562.2065
      7661  1298.6974  26551.203
      7681  1234.1305 25743.7019
      7701  1366.0222 29041.3773
      7721  1369.4199 29258.7633
      7741  1359.5027 27899.5936
      7761  1341.4458 18722.6305
      7781  1399.0901  15436.577
      7801  1311.7301 24183.8941
      7821  1293.4941 21941.5092
      7841  1327.8713 16920.9858
      7861  1305.6693  21727.899
      7881  1328.7711 22441.8201
      7901  1406.4079 15036.5749
      7921  1462.7175 38574.5078
      7941  1436.6749 16213.3505
      7961  1478.1607 22111.3052
      7981  1487.8434  27878.233
      8001  1538.9367 16101.8637
      8021  1512.2332 22228.7866
      8041   1588.316 25258.4841
      8061  1541.7998 25580.0245
      8081  1569.4458 21883.3856
      8101  1587.0291  27846.039
      8121  1587.7485 25219.9266
      8141  1556.4046 28315.0893
      8161  1580.7732 36164.2122
      8181  1621.0802 20904.1839
      8201  1594.5086 22471.2122
      8221   1593.521 18796.4903
      8241  1628.9488 17447.7135
      8261  1603.5324 17775.1682
      8281  1620.7143 15105.6315
      8301  1494.9581 24712.2492
      8321  1503.0458 25835.2068
      8341  1637.1059 16845.9838
      8361  1588.1733 13046.3346
      8381  1616.8314 21918.3297
      8401  1667.3334 18632.2115
      8421  1607.5775 17947.7896
      8441  1570.8185 18951.2063
      8461  1622.5957 20305.0876
      8481  1640.1064 21077.2795
      8501   1609.199  16381.399
      8521  1724.0221 18460.7458
      8541  1686.8414 20911.4116
      8561  1637.4093 14059.2695
      8581  1652.7072 22971.3927
      8601  1663.6352 15845.7686
      8621  1626.0815 15423.1675
      8641  1636.3612 16857.2835
      8661  1606.4015 11801.6753
      8681  1627.8707 14129.0707
      8701  1569.0318 16617.0172
      8721  1662.5944 23208.1726
      8741  1611.5265 21623.3679
      8761  1585.1497 19463.3424
      8781  1620.4317  16318.702
      8801  1600.0972 16455.4237
      8821   1627.423 22087.3573
      8841  1573.7715 17194.5933
      8861  1582.5082 19775.0299
      8881  1529.5024 17024.8766
      8901   1478.927 16176.6775
      8921  1479.4249 16152.8808
      8941  1495.0871 17766.7612
      8961  1485.5172 22003.1968
      8981  1537.3921 21093.8484
      9001   1493.106 35033.4809
      9021  1543.8167 22628.9459
      9041  1548.6852  29144.785
      9061  1480.5511 37352.7646
      9081   1445.148 38763.8967
      9101  1447.3886 31635.6299
      9121  1441.0851  30794.831
      9141  1463.2795 29471.8808
      9161  1564.8077 24264.6312
      9181  1494.4415  21482.399
      9201   1530.086 27385.1283
      9221  1514.4979  20494.694
      9241  1542.2681 14724.6914
      9261  1561.9531 12737.2418
      9281  1528.9939 15892.2704
      9301  1534.4946 16745.4375
      9321  1609.0654 13491.9705
      9341  1606.9281 15869.7964
      9361  1604.7207 17608.2683
      9381  1612.9533 14763.8004
      9401  1641.1359 17915.1743
      9421  1544.0063  14356.254
      9441  1595.2013 13801.1179
      9461  1574.1464 15188.5663
      9481  1520.6927 14290.9451
      9501  1546.9191 17887.4268
      9521  1628.1595 14545.0116
      9541  1478.6838 21056.8831
      9561  1545.5818 18938.6346
      9581  1517.0912 18905.2261
      9601  1519.3363 21145.4675
      9621  1562.0761 20483.1658
      9641  1538.2038 22182.6368
      9661  1483.8249 28578.3424
      9681  1573.1298 25944.5198
      9701  1613.9921 22344.3051
      9721  1670.2825 24745.3204
      9741  1705.6675 21136.7015
      9761  1810.0695 18275.8256
      9781  1796.3925 15555.5387
      9801   1724.327 14422.8023
      9821  1723.9046 12515.0634
      9841  1747.9436 12314.2128
      9861  1688.8012  9734.0868
      9881   1647.363 10406.8299
      9901   1717.432 12352.5745
      9921  1632.9125 10739.6152
      9941  1677.1265 10355.4331
      9961  1635.8969 12675.5345
      9981   1488.833 10854.4664




