
Time,Voltage,Current
5e-09,0.00121578,-3.22794e-07
1.5e-08,-0.00166442,-1.81986e-07
2.5e-08,-0.000224321,-6.74815e-07
3.5e-08,0.000495731,-1.16764e-06
4.5e-08,0.00121578,-1.59007e-06
5.5e-08,0.00193583,-1.09724e-06
6.5e-08,-0.000944372,2.9227e-08
7.5e-08,-0.000224321,-3.22794e-07
8.5e-08,-0.000944372,-9.56432e-07
9.5e-08,-0.000224321,-1.66047e-06
1.05e-07,0.00193583,-1.23805e-06
1.15e-07,0.00121578,-1.11581e-07
1.25e-07,0.00193583,2.4044e-07
1.35e-07,-0.000944372,3.81248e-07
1.45e-07,-0.000944372,9.96312e-08
1.55e-07,-0.000944372,2.9227e-08
1.65e-07,-0.000224321,-8.86028e-07
1.75e-07,-0.00166442,-1.73088e-06
1.85e-07,-0.00238447,-2.50532e-06
1.95e-07,0.00265588,-1.23805e-06
2.05e-07,0.000495731,1.01489e-06
2.15e-07,0.000495731,1.50772e-06
2.25e-07,0.00193583,-1.81986e-07
2.35e-07,0.00193583,-1.30845e-06
2.45e-07,0.000495731,-2.0125e-06
2.55e-07,0.00337594,-1.16764e-06
2.65e-07,-0.00166442,-1.81986e-07
2.75e-07,0.000495731,9.96312e-08
2.85e-07,0.00265588,1.2261e-06
2.95e-07,0.000495731,1.15569e-06
3.05e-07,-0.000944372,5.92461e-07
3.15e-07,-0.00310453,-1.02684e-06
3.25e-07,-0.00166442,-2.50532e-06
3.35e-07,-0.00454463,-2.1533e-06
3.45e-07,-0.000944372,-8.86028e-07
3.55e-07,-0.00238447,-1.23805e-06
3.65e-07,-0.000224321,-1.80128e-06
3.75e-07,-0.000224321,-2.29411e-06
3.85e-07,0.00121578,-2.71654e-06
3.95e-07,-0.00166442,-1.80128e-06
4.05e-07,-0.000944372,-1.81986e-07
4.15e-07,0.00121578,8.03673e-07
4.25e-07,0.00193583,6.62865e-07
4.35e-07,0.00121578,-3.93198e-07
4.45e-07,-0.000224321,-1.44926e-06
4.55e-07,0.000495731,-2.29411e-06
4.65e-07,-0.00166442,-1.23805e-06
4.75e-07,-0.00238447,-1.02684e-06
4.85e-07,-0.00166442,-9.56432e-07
4.95e-07,-0.000224321,-5.34007e-07
5.05e-07,-0.00166442,2.9227e-08
5.15e-07,0.000495731,-5.34007e-07
5.25e-07,-0.00166442,-8.15624e-07
5.35e-07,-0.00166442,-9.56432e-07
5.45e-07,-0.00166442,5.22057e-07
5.55e-07,0.00121578,1.50772e-06
5.65e-07,0.000495731,1.01489e-06
5.75e-07,0.00193583,1.50772e-06
5.85e-07,0.000495731,2.49337e-06
5.95e-07,-0.00310453,2.07095e-06
6.05e-07,-0.000944372,1.85974e-06
6.15e-07,0.00121578,1.08529e-06
6.25e-07,-0.000224321,-9.56432e-07
6.35e-07,-0.00166442,-2.1533e-06
6.45e-07,0.000495731,-2.29411e-06
6.55e-07,0.00265588,-2.1533e-06
6.65e-07,-0.00238447,-2.64613e-06
6.75e-07,-0.000224321,-2.85735e-06
6.85e-07,-0.000224321,-3.49098e-06
6.95e-07,0.00121578,-3.91341e-06
7.05e-07,-0.00166442,-3.98381e-06
7.15e-07,-0.00310453,-3.42058e-06
7.25e-07,-0.00166442,-2.50532e-06
7.35e-07,-0.00166442,-3.22794e-07
7.45e-07,-0.000944372,1.64852e-06
7.55e-07,0.00121578,2.28216e-06
7.65e-07,-0.00166442,2.8454e-06
7.75e-07,-0.00166442,2.56378e-06
7.85e-07,-0.00238447,2.42297e-06
7.95e-07,-0.00310453,1.71893e-06
8.05e-07,-0.000944372,6.62865e-07
8.15e-07,-0.000224321,-7.45219e-07
8.25e-07,0.000495731,-1.30845e-06
8.35e-07,-0.00382458,-1.44926e-06
8.45e-07,-0.00166442,-9.56432e-07
8.55e-07,-0.000944372,-1.02684e-06
8.65e-07,0.00121578,-7.45219e-07
8.75e-07,-0.00166442,-9.56432e-07
8.85e-07,-0.00454463,-1.02684e-06
8.95e-07,-0.000224321,-9.56432e-07
9.05e-07,0.000495731,-7.45219e-07
9.15e-07,-0.000944372,-1.30845e-06
9.25e-07,-0.000224321,-2.0125e-06
9.35e-07,-0.00166442,-1.87169e-06
9.45e-07,-0.000224321,-1.66047e-06
9.55e-07,0.00193583,-9.56432e-07
9.65e-07,0.000495731,-8.15624e-07
9.75e-07,-0.000224321,-1.02684e-06
9.85e-07,-0.00310453,-1.44926e-06
9.95e-07,0.00121578,-1.66047e-06
1.005e-06,-0.0261462,-1.09724e-06
1.015e-06,-0.244322,2.4044e-07
1.025e-06,-0.594267,2.38259e-05
1.035e-06,-0.938451,0.000124856
1.045e-06,-1.25959,0.000306499
1.055e-06,-1.60162,0.00054531
1.065e-06,-1.96092,0.000826152
1.075e-06,-2.31303,0.00110347
1.085e-06,-2.66513,0.00115339
1.095e-06,-3.01436,0.00115339
1.105e-06,-3.34054,0.00115339
