  Measurement Number     Measurement type
                  13               OnLine

      Measurement ID                     
       739956.529648                     

          Force Mode                Value         MeasureRange
             Voltage                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-04                    0                    0

        Time      Voltage      Current  Temperature
9.3200e-03   1.0010e-01   1.5000e-08             NA
1.2057e-01   1.0010e-01   2.0000e-08             NA
2.0559e-01   1.0010e-01   1.5000e-08             NA
3.0200e-01   1.0010e-01   2.0000e-08             NA
4.0154e-01   1.0010e-01   1.5000e-08             NA
5.0188e-01   1.0010e-01   1.5000e-08             NA
6.0148e-01   1.0010e-01   1.5000e-08             NA
7.0165e-01   1.0010e-01   1.5000e-08             NA
8.0242e-01   1.0010e-01   1.5000e-08             NA
9.0181e-01   1.0010e-01   1.0000e-08             NA
1.0025e+00   1.0010e-01   1.5000e-08             NA
1.1021e+00   1.0010e-01   1.0000e-08             NA
1.2014e+00   1.0010e-01   1.0000e-08             NA
1.3017e+00   1.0010e-01   1.0000e-08             NA
1.4018e+00   1.0010e-01   1.0000e-08             NA
1.5019e+00   1.0010e-01   1.0000e-08             NA
1.6021e+00   1.0010e-01   1.0000e-08             NA
1.7021e+00   1.0010e-01   5.0000e-09             NA
1.8023e+00   1.0010e-01   1.0000e-08             NA
1.9018e+00   1.0010e-01   1.0000e-08             NA
2.0011e+00   1.0010e-01   1.0000e-08             NA
2.1019e+00   1.0010e-01   1.0000e-08             NA
2.2017e+00   1.0010e-01   1.0000e-08             NA
2.3020e+00   1.0010e-01   1.0000e-08             NA
2.4025e+00   1.0010e-01   1.0000e-08             NA
2.5019e+00   1.0010e-01   1.0000e-08             NA
2.6022e+00   1.0010e-01   1.0000e-08             NA
2.7028e+00   1.0010e-01   2.0000e-08             NA
2.8012e+00   1.0010e-01   1.5000e-08             NA
2.9015e+00   1.0010e-01   1.0000e-08             NA
3.0023e+00   1.0010e-01   1.0000e-08             NA
3.1017e+00   1.0010e-01   1.0000e-08             NA
3.2019e+00   1.0010e-01   1.0000e-08             NA
3.3019e+00   1.0010e-01   1.0000e-08             NA
3.4019e+00   1.0010e-01   1.0000e-08             NA
3.5026e+00   1.0010e-01   1.0000e-08             NA
3.6013e+00   1.0010e-01   1.0000e-08             NA
3.7016e+00   1.0010e-01   5.0000e-09             NA
3.8021e+00   1.0010e-01   1.0000e-08             NA
3.9014e+00   1.0010e-01   1.0000e-08             NA
4.0024e+00   1.0010e-01   1.5000e-08             NA
4.1021e+00   1.0010e-01   1.0000e-08             NA
4.2022e+00   1.0010e-01   1.0000e-08             NA
4.3009e+00   1.0010e-01   5.0000e-09             NA
4.4019e+00   1.0010e-01   1.0000e-08             NA
4.5015e+00   1.0010e-01   1.0000e-08             NA
4.6014e+00   1.0010e-01   1.0000e-08             NA
4.7022e+00   1.0010e-01   1.0000e-08             NA
4.8016e+00   1.0010e-01   1.0000e-08             NA
4.9014e+00   1.0010e-01   1.0000e-08             NA
5.0030e+00   1.0010e-01   1.0000e-08             NA
5.1018e+00   1.0010e-01   1.0000e-08             NA
5.2019e+00   1.0010e-01   1.0000e-08             NA
5.3015e+00   1.0010e-01   1.0000e-08             NA
5.4013e+00   1.0010e-01   1.0000e-08             NA
5.5016e+00   1.0010e-01   1.0000e-08             NA
5.6017e+00   1.0010e-01   1.0000e-08             NA
5.7017e+00   1.0010e-01   1.0000e-08             NA
5.8022e+00   1.0010e-01   1.0000e-08             NA
Finised 

