Positive pulse time array: 
0.000e+00,1.000e-07,1.000e-07,2.000e-07,1.000e-07,5.000e-06,1.000e-07,1.000e-07,
 
Positive pulse voltage array: 
0.000,0.000,1.800,1.800,-0.500,-0.500,0.000,0.000,
 
Negative pulse time array: 
0.000e+00,1.000e-07,1.000e-07,2.000e-07,1.000e-07,5.000e-06,1.000e-07,1.000e-07,
 
Negative pulse voltage array: 
0.000,0.000,-1.600,-1.600,-0.500,-0.500,0.000,0.000,
 
Positive repetition, Negative repetition, ?ycles: 
1.33e-06,-0.508581,0.000358527
1.35e-06,-0.511101,0.00035902
1.37e-06,-0.510381,0.000357753
1.39e-06,-0.511461,0.000356873
1.41e-06,-0.508941,0.000357014
1.43e-06,-0.511101,0.000356979
1.45e-06,-0.509661,0.000356627
1.47e-06,-0.511101,0.000357119
1.49e-06,-0.512541,0.000357823
1.51e-06,-0.510741,0.000358246
1.53e-06,-0.512181,0.00035807
1.55e-06,-0.511101,0.000356873
1.57e-06,-0.512181,0.000356662
1.59e-06,-0.512181,0.00035631
1.61e-06,-0.510741,0.000356063
1.63e-06,-0.513261,0.00035638
1.65e-06,-0.510381,0.000356345
1.67e-06,-0.512181,0.000355606
1.69e-06,-0.510741,0.000355571
1.71e-06,-0.511461,0.000356662
1.73e-06,-0.510381,0.000357084
1.75e-06,-0.511101,0.000356803
1.77e-06,-0.511101,0.000355993
1.79e-06,-0.510741,0.000355852
1.81e-06,-0.510741,0.000355887
1.83e-06,-0.510381,0.000355958
1.85e-06,-0.50714,0.000355078
1.87e-06,-0.513261,0.000355782
1.89e-06,-0.511821,0.000355747
1.91e-06,-0.511101,0.000356275
1.93e-06,-0.510741,0.000354831
1.95e-06,-0.512901,0.000353106
1.97e-06,-0.512901,0.000352649
1.99e-06,-0.509661,0.000352367
2.01e-06,-0.511101,0.000353494
2.03e-06,-0.511101,0.000354726
2.05e-06,-0.511461,0.000354585
2.07e-06,-0.512901,0.000355359
2.09e-06,-0.511101,0.000355324
2.11e-06,-0.511101,0.000354092
2.13e-06,-0.511461,0.000353494
2.15e-06,-0.511821,0.000353599
2.17e-06,-0.510741,0.000354268
2.19e-06,-0.510021,0.000354022
2.21e-06,-0.510381,0.000353986
2.23e-06,-0.511461,0.00035462
2.25e-06,-0.510021,0.000354866
2.27e-06,-0.511101,0.000354902
2.29e-06,-0.511461,0.000354374
2.31e-06,-0.509661,0.000354303
2.33e-06,-0.512541,0.000353775
2.35e-06,-0.511461,0.00035367
2.37e-06,-0.510381,0.000353529
2.39e-06,-0.511461,0.000353951
2.41e-06,-0.511821,0.000355007
2.43e-06,-0.508941,0.000354409
2.45e-06,-0.509661,0.00035469
2.47e-06,-0.510741,0.000353846
2.49e-06,-0.508221,0.000352966
2.51e-06,-0.510741,0.000353247
2.53e-06,-0.510381,0.000353036
2.55e-06,-0.509301,0.000353564
2.57e-06,-0.510741,0.000353177
2.59e-06,-0.510381,0.000352895
2.61e-06,-0.512541,0.00035279
2.63e-06,-0.510381,0.000352719
2.65e-06,-0.510741,0.000352086
2.67e-06,-0.509661,0.000352297
2.69e-06,-0.511461,0.00035279
2.71e-06,-0.511461,0.000353599
2.73e-06,-0.510741,0.000354022
2.75e-06,-0.511461,0.000354479
2.77e-06,-0.511461,0.00035367
2.79e-06,-0.508941,0.000353282
2.81e-06,-0.510381,0.000352543
2.83e-06,-0.510381,0.000352332
2.85e-06,-0.510741,0.000352473
2.87e-06,-0.510381,0.000352332
2.89e-06,-0.511101,0.000352966
2.91e-06,-0.510741,0.000352966
2.93e-06,-0.510021,0.000352262
2.95e-06,-0.511101,0.000352402
2.97e-06,-0.511461,0.000352332
2.99e-06,-0.508581,0.000352543
3.01e-06,-0.508941,0.00035279
3.03e-06,-0.511461,0.000353705
3.05e-06,-0.508941,0.000354162
3.07e-06,-0.510741,0.00035374
3.09e-06,-0.508941,0.00035469
3.11e-06,-0.509301,0.000354585
3.13e-06,-0.511101,0.00035367
3.15e-06,-0.511821,0.000353071
3.17e-06,-0.510741,0.000351769
3.19e-06,-0.510741,0.000351733
3.21e-06,-0.509661,0.000351733
3.23e-06,-0.509301,0.000352156
3.25e-06,-0.508221,0.000353388
3.27e-06,-0.510021,0.000353846
3.29e-06,-0.510021,0.000354726
3.31e-06,-0.510381,0.000354937
3.33e-06,-0.510021,0.000353564
3.35e-06,-0.512541,0.000352719
3.37e-06,-0.508941,0.000352578
3.39e-06,-0.509301,0.000352754
3.41e-06,-0.510021,0.000353036
3.43e-06,-0.510741,0.000353458
3.45e-06,-0.510741,0.00035381
3.47e-06,-0.511101,0.000353599
3.49e-06,-0.511461,0.000353775
3.51e-06,-0.510741,0.000352226
3.53e-06,-0.511101,0.000351557
3.55e-06,-0.510021,0.000351874
3.57e-06,-0.510021,0.000352262
3.59e-06,-0.508941,0.000351663
3.61e-06,-0.509661,0.000352825
3.63e-06,-0.510381,0.000354444
3.65e-06,-0.510021,0.000353881
3.67e-06,-0.509661,0.000353247
3.69e-06,-0.510381,0.00035286
3.71e-06,-0.509301,0.000351241
3.73e-06,-0.509661,0.000350642
3.75e-06,-0.508941,0.000351909
3.77e-06,-0.510741,0.000352402
3.79e-06,-0.509301,0.000352438
3.81e-06,-0.510021,0.000353705
3.83e-06,-0.509661,0.00035293
3.85e-06,-0.509661,0.000353529
3.87e-06,-0.510741,0.000353634
3.89e-06,-0.50786,0.000354268
3.91e-06,-0.511821,0.000353775
3.93e-06,-0.509301,0.000353318
3.95e-06,-0.512901,0.000353494
3.97e-06,-0.510741,0.000352966
3.99e-06,-0.510741,0.00035286
4.01e-06,-0.510381,0.000352754
4.03e-06,-0.512901,0.000352332
4.05e-06,-0.511461,0.000352015
4.07e-06,-0.510741,0.000350677
4.09e-06,-0.508941,0.000351029
4.11e-06,-0.510381,0.000352262
4.13e-06,-0.510741,0.00035293
4.15e-06,-0.509301,0.00035286
4.17e-06,-0.511821,0.000353247
4.19e-06,-0.512181,0.000352649
4.21e-06,-0.510021,0.000353177
4.23e-06,-0.508941,0.000353353
4.25e-06,-0.510381,0.000353282
4.27e-06,-0.510381,0.000353388
4.29e-06,-0.510381,0.000352895
4.31e-06,-0.510741,0.000352262
4.33e-06,-0.511821,0.000351346
4.35e-06,-0.510381,0.000351029
4.37e-06,-0.510381,0.000351135
4.39e-06,-0.511101,0.00035286
4.41e-06,-0.511821,0.000352402
4.43e-06,-0.512901,0.000352402
4.45e-06,-0.511101,0.000352649
4.47e-06,-0.510021,0.000352614
4.49e-06,-0.508221,0.000353846
4.51e-06,-0.512901,0.000353881
4.53e-06,-0.513261,0.00035293
4.55e-06,-0.511101,0.000352332
4.57e-06,-0.511461,0.000352332
4.59e-06,-0.510741,0.000350994
4.61e-06,-0.510021,0.000350959
4.63e-06,-0.509301,0.000351839
4.65e-06,-0.509661,0.000351241
4.67e-06,-0.511101,0.000351698
4.69e-06,-0.511461,0.000353177
4.71e-06,-0.512541,0.000353986
4.73e-06,-0.508941,0.00035462
4.75e-06,-0.510021,0.000353775
4.77e-06,-0.510021,0.00035286
4.79e-06,-0.512541,0.000352578
4.81e-06,-0.510021,0.00035279
4.83e-06,-0.510381,0.000352226
4.85e-06,-0.511461,0.000352332
4.87e-06,-0.510741,0.000351276
4.89e-06,-0.510381,0.000351452
4.91e-06,-0.510021,0.000352015
4.93e-06,-0.510021,0.000352543
4.95e-06,-0.510381,0.000352402
4.97e-06,-0.511461,0.000351698
4.99e-06,-0.510741,0.000351804
5.01e-06,-0.50786,0.000351276
5.03e-06,-0.509661,0.000351769
5.05e-06,-0.510381,0.000352156
5.07e-06,-0.508581,0.000352719
5.09e-06,-0.510741,0.000352966
5.11e-06,-0.510021,0.000352156
5.13e-06,-0.508221,0.000351557
5.15e-06,-0.510021,0.000351663
5.17e-06,-0.50786,0.000352156
5.19e-06,-0.510381,0.000353036
5.21e-06,-0.510381,0.000352684
5.23e-06,-0.508941,0.000352578
5.25e-06,-0.508581,0.000350994
5.27e-06,-0.510021,0.000350607
5.29e-06,-0.510381,0.000351029
5.31e-06,-0.510381,0.000350748
5.33e-06,-0.509301,0.000352367
5.35e-06,-0.510021,0.000353001
5.37e-06,-0.510381,0.000352684
5.39e-06,-0.512181,0.00035198
5.41e-06,-0.510381,0.00035198
5.43e-06,-0.510741,0.000350748
5.45e-06,-0.509661,0.000351311
5.47e-06,-0.511461,0.00035117
5.49e-06,-0.510741,0.000352297
5.51e-06,-0.490219,0.000350853
5.53e-06,-0.401293,0.000331035
5.55e-06,-0.304806,0.000226062
5.57e-06,-0.200039,2.87189e-05
5.59e-06,-0.0974312,-0.000211571
5.61e-06,-0.0185856,-0.000438659
5.63e-06,-0.0041846,-0.000616324
5.65e-06,-0.000224321,-0.000674443
5.67e-06,-0.00454463,-0.000608298
5.69e-06,-0.00634476,-0.000469039
5.71e-06,-0.00310453,-0.000322
5.73e-06,-0.00562471,-0.00019404
5.75e-06,-0.00526468,-9.27635e-05
5.77e-06,-0.00598473,-2.43658e-05
5.79e-06,-0.00598473,1.55886e-05
5.81e-06,0.0685406,3.2556e-05
5.83e-06,0.388603,-3.6405e-05
5.85e-06,0.741429,-0.000424403
5.87e-06,1.10937,-0.00103604
5.89e-06,1.4766,-0.00114348
5.91e-06,1.76534,-0.00114348
5.93e-06,1.80998,-0.00114348
5.95e-06,1.82439,-0.00114348
5.97e-06,1.81935,-0.00114348
5.99e-06,1.81683,-0.00114348
6.01e-06,1.82043,-0.00114348
6.03e-06,1.81899,-0.00114348
6.05e-06,1.81719,-0.00114348
6.07e-06,1.81575,-0.00114348
6.09e-06,1.82043,-0.00114348
6.11e-06,1.72142,-0.00114348
6.13e-06,1.30883,-0.00114348
6.15e-06,0.863117,-0.00101316
6.17e-06,0.396524,-0.000134584
6.19e-06,-0.0754697,0.000941228
6.21e-06,-0.445936,0.00115339
6.23e-06,-0.50282,0.00115339
6.25e-06,-0.519021,0.00115339
6.27e-06,-0.515421,0.00115339
6.29e-06,-0.50678,0.00115339
6.31e-06,-0.509301,0.00115339
6.33e-06,-0.508941,0.00115339
6.35e-06,-0.5075,0.000959075
6.37e-06,-0.50642,0.000620783
6.39e-06,-0.50462,0.000413372
6.41e-06,-0.50498,0.000300127
6.43e-06,-0.50642,0.000252288
6.45e-06,-0.50678,0.000252323
6.47e-06,-0.508221,0.000271191
6.49e-06,-0.50498,0.00029805
6.51e-06,-0.5075,0.000325297
6.53e-06,-0.50462,0.000347896
6.55e-06,-0.50678,0.000363667
6.57e-06,-0.508221,0.00037025
6.59e-06,-0.50678,0.000373559
6.61e-06,-0.50678,0.000372573
6.63e-06,-0.50786,0.000370179
6.65e-06,-0.508941,0.000366765
6.67e-06,-0.50714,0.000364054
6.69e-06,-0.5075,0.000361836
6.71e-06,-0.50786,0.000361344
6.73e-06,-0.509301,0.000359126
6.75e-06,-0.508581,0.00035726
6.77e-06,-0.508581,0.000355887
6.79e-06,-0.5075,0.000355711
6.81e-06,-0.50678,0.000355007
6.83e-06,-0.508221,0.000353282
6.85e-06,-0.50714,0.000353318
6.87e-06,-0.510381,0.000353177
6.89e-06,-0.508221,0.000352262
6.91e-06,-0.50714,0.000352402
6.93e-06,-0.510021,0.000353775
6.95e-06,-0.508221,0.000353247
6.97e-06,-0.509301,0.000353071
6.99e-06,-0.509661,0.000353036
7.01e-06,-0.509301,0.000352508
7.03e-06,-0.510021,0.000351769
7.05e-06,-0.508581,0.000352226
7.07e-06,-0.510381,0.000352262
7.09e-06,-0.509661,0.000352015
7.11e-06,-0.510021,0.000350889
7.13e-06,-0.508941,0.000349797
7.15e-06,-0.510381,0.000349481
7.17e-06,-0.510021,0.000350361
7.19e-06,-0.511101,0.000350466
7.21e-06,-0.509301,0.000351065
7.23e-06,-0.511101,0.000351417
7.25e-06,-0.508581,0.000350889
7.27e-06,-0.512181,0.000350114
7.29e-06,-0.509301,0.000349833
7.31e-06,-0.511101,0.000350185
7.33e-06,-0.510381,0.000350044
7.35e-06,-0.510021,0.000350044
7.37e-06,-0.510741,0.000349023
7.39e-06,-0.510741,0.000349375
7.41e-06,-0.509301,0.000349375
7.43e-06,-0.510021,0.000348988
7.45e-06,-0.510381,0.000349269
7.47e-06,-0.510381,0.00034758
7.49e-06,-0.512181,0.000350044
7.51e-06,-0.508221,0.000349129
7.53e-06,-0.510381,0.000348037
7.55e-06,-0.510021,0.000348847
7.57e-06,-0.511461,0.000349058
7.59e-06,-0.509661,0.000348671
7.61e-06,-0.508221,0.000349305
7.63e-06,-0.511101,0.000348636
7.65e-06,-0.511461,0.000348248
7.67e-06,-0.510741,0.000347122
7.69e-06,-0.509661,0.000346418
7.71e-06,-0.510021,0.000347052
7.73e-06,-0.510741,0.00034684
7.75e-06,-0.510021,0.000347333
7.77e-06,-0.511821,0.000349903
7.79e-06,-0.510021,0.00034941
7.81e-06,-0.50786,0.000348917
7.83e-06,-0.509661,0.000348143
7.85e-06,-0.510741,0.000348601
7.87e-06,-0.509301,0.00034853
7.89e-06,-0.509661,0.000348072
7.91e-06,-0.508221,0.000347861
7.93e-06,-0.510381,0.000348495
7.95e-06,-0.508941,0.000347826
7.97e-06,-0.509301,0.000347157
7.99e-06,-0.510381,0.000347474
8.01e-06,-0.509661,0.000347052
8.03e-06,-0.510021,0.000347192
8.05e-06,-0.509301,0.000347861
8.07e-06,-0.510741,0.000347685
8.09e-06,-0.509661,0.000347967
8.11e-06,-0.512901,0.000347544
8.13e-06,-0.508941,0.000346946
8.15e-06,-0.510741,0.000347192
8.17e-06,-0.510741,0.00034772
8.19e-06,-0.510741,0.000347509
8.21e-06,-0.509661,0.000347791
8.23e-06,-0.511461,0.000348143
8.25e-06,-0.510381,0.000347052
8.27e-06,-0.511101,0.000346066
8.29e-06,-0.510021,0.000346242
8.31e-06,-0.512181,0.000346277
8.33e-06,-0.510381,0.00034596
8.35e-06,-0.510741,0.000345151
8.37e-06,-0.508941,0.000346172
8.39e-06,-0.508941,0.000346981
8.41e-06,-0.508941,0.000346981
8.43e-06,-0.510381,0.000347192
8.45e-06,-0.509301,0.000346207
8.47e-06,-0.511101,0.00034589
8.49e-06,-0.510741,0.000346136
8.51e-06,-0.509661,0.000346277
8.53e-06,-0.510381,0.000346383
8.55e-06,-0.510381,0.000346594
8.57e-06,-0.510021,0.000347122
8.59e-06,-0.508941,0.00034589
8.61e-06,-0.512541,0.000345397
8.63e-06,-0.511101,0.000346136
8.65e-06,-0.509661,0.000347368
8.67e-06,-0.511821,0.00034677
8.69e-06,-0.509661,0.000346594
8.71e-06,-0.510381,0.000346031
8.73e-06,-0.510381,0.000346207
8.75e-06,-0.510021,0.00034596
8.77e-06,-0.511821,0.000345503
8.79e-06,-0.510021,0.000346312
8.81e-06,-0.509301,0.000345644
8.83e-06,-0.511461,0.000345573
8.85e-06,-0.509661,0.000346066
8.87e-06,-0.510381,0.000345784
8.89e-06,-0.512901,0.000346629
8.91e-06,-0.511461,0.000345292
8.93e-06,-0.509301,0.000345327
8.95e-06,-0.511101,0.000346418
8.97e-06,-0.511461,0.000346172
8.99e-06,-0.509301,0.00034596
9.01e-06,-0.511461,0.000346101
9.03e-06,-0.510741,0.00034582
9.05e-06,-0.510381,0.000346524
9.07e-06,-0.510021,0.00034677
9.09e-06,-0.509661,0.000346805
9.11e-06,-0.511101,0.000345327
9.13e-06,-0.509301,0.000345256
9.15e-06,-0.510741,0.00034501
9.17e-06,-0.512181,0.000344763
9.19e-06,-0.510381,0.000344341
9.21e-06,-0.510381,0.000344728
9.23e-06,-0.511461,0.000345573
9.25e-06,-0.508581,0.000346805
9.27e-06,-0.511461,0.000347087
9.29e-06,-0.508221,0.000347298
9.31e-06,-0.510741,0.000347016
9.33e-06,-0.511101,0.00034684
9.35e-06,-0.509301,0.000347157
9.37e-06,-0.510021,0.000347016
9.39e-06,-0.510021,0.000346277
9.41e-06,-0.509661,0.000345151
9.43e-06,-0.511461,0.000345292
9.45e-06,-0.510381,0.000344658
9.47e-06,-0.511461,0.000344411
9.49e-06,-0.511461,0.000344482
9.51e-06,-0.510741,0.000344869
9.53e-06,-0.510381,0.000344271
9.55e-06,-0.510021,0.000344517
9.57e-06,-0.510381,0.000345503
9.59e-06,-0.509301,0.000346348
9.61e-06,-0.510381,0.000346312
9.63e-06,-0.510381,0.000346383
9.65e-06,-0.511821,0.000346488
9.67e-06,-0.510741,0.000345503
9.69e-06,-0.511101,0.000345925
9.71e-06,-0.510021,0.000346172
9.73e-06,-0.511461,0.000347509
9.75e-06,-0.510381,0.000347333
9.77e-06,-0.511101,0.000346946
9.79e-06,-0.511101,0.000346453
9.81e-06,-0.509661,0.000346348
9.83e-06,-0.510021,0.000346031
9.85e-06,-0.509661,0.000346559
9.87e-06,-0.513261,0.000346242
9.89e-06,-0.510741,0.000346066
9.91e-06,-0.510381,0.000347016
9.93e-06,-0.509301,0.000346911
9.95e-06,-0.510021,0.000346559
9.97e-06,-0.511461,0.000346242
9.99e-06,-0.511821,0.000346418
1.001e-05,-0.508941,0.00034582
1.003e-05,-0.510021,0.000346066
1.005e-05,-0.512181,0.000346066
1.007e-05,-0.511101,0.000346101
1.009e-05,-0.509661,0.000347298
1.011e-05,-0.511101,0.000347298
1.013e-05,-0.511101,0.000346735
1.015e-05,-0.510021,0.000345256
1.017e-05,-0.509661,0.000344869
1.019e-05,-0.510741,0.000344376
1.021e-05,-0.510381,0.000344271
1.023e-05,-0.508581,0.000344306
1.025e-05,-0.510741,0.000344763
1.027e-05,-0.512181,0.000344376
1.029e-05,-0.50714,0.0003442
1.031e-05,-0.512901,0.000344411
1.033e-05,-0.512181,0.000345644
1.035e-05,-0.511461,0.00034589
1.037e-05,-0.510741,0.000347157
1.039e-05,-0.511101,0.000346277
1.041e-05,-0.511461,0.000345538
1.043e-05,-0.511461,0.000345151
1.045e-05,-0.510021,0.000344517
1.047e-05,-0.511821,0.000345256
1.049e-05,-0.509661,0.000345996
1.051e-05,-0.509301,0.000346242
1.053e-05,-0.510021,0.000346383
1.055e-05,-0.510381,0.000346524
1.057e-05,-0.509301,0.000345925
1.059e-05,-0.509301,0.000344904
1.061e-05,-0.511821,0.000345468
1.063e-05,-0.511101,0.000346312
1.065e-05,-0.508581,0.000345855
1.067e-05,-0.509661,0.000346031
1.069e-05,-0.510741,0.000346348
1.071e-05,-0.509661,0.000346031
1.073e-05,-0.510021,0.000345855
1.075e-05,-0.511821,0.000345573
1.077e-05,-0.511821,0.000344975
1.079e-05,-0.511461,0.000344411
1.081e-05,-0.513261,0.00034508
1.083e-05,-0.510381,0.000344799
1.085e-05,-0.511821,0.000344975
1.087e-05,-0.512181,0.000344693
1.089e-05,-0.511101,0.000345749
1.091e-05,-0.511461,0.000345784
1.093e-05,-0.511461,0.000345045
1.095e-05,-0.510021,0.000345327
1.097e-05,-0.509661,0.000345644
1.099e-05,-0.509301,0.000344869
1.101e-05,-0.510381,0.000345115
1.103e-05,-0.510741,0.000345996
1.105e-05,-0.511821,0.000345855
1.107e-05,-0.510381,0.000345503
1.109e-05,-0.508221,0.000345468
1.111e-05,-0.510741,0.000345045
1.113e-05,-0.510741,0.000345538
1.115e-05,-0.509301,0.000345397
1.117e-05,-0.510741,0.000345256
1.119e-05,-0.510381,0.000345714
1.121e-05,-0.492739,0.000345045
1.123e-05,-0.400933,0.000325261
1.125e-05,-0.301926,0.00021867
1.127e-05,-0.198958,2.07281e-05
1.129e-05,-0.101032,-0.000220512
1.131e-05,-0.0171455,-0.000447812
1.133e-05,-0.00454463,-0.000624491
1.135e-05,-0.00382458,-0.000681061
1.137e-05,-0.00346455,-0.000613051
1.139e-05,-0.00346455,-0.000472277
1.141e-05,-0.0041846,-0.000325168
1.143e-05,-0.00346455,-0.000196751
1.145e-05,-0.00454463,-9.52981e-05
1.147e-05,-0.00526468,-2.59851e-05
1.149e-05,-0.00454463,1.38285e-05
1.151e-05,0.0681806,3.11479e-05
1.153e-05,0.390043,-3.64754e-05
1.155e-05,0.742509,-0.000424719
1.157e-05,1.10937,-0.00103741
1.159e-05,1.47804,-0.00114348
1.161e-05,1.76462,-0.00114348
1.163e-05,1.80746,-0.00114348
1.165e-05,1.82223,-0.00114348
1.167e-05,1.82187,-0.00114348
1.169e-05,1.81539,-0.00114348
1.171e-05,1.82007,-0.00114348
1.173e-05,1.81935,-0.00114348
1.175e-05,1.81647,-0.00114348
1.177e-05,1.81611,-0.00114348
1.179e-05,1.81971,-0.00114348
1.181e-05,1.72322,-0.00114348
1.183e-05,1.31279,-0.00114348
1.185e-05,0.863477,-0.00096743
1.187e-05,0.395804,-6.56227e-05
1.189e-05,-0.0736696,0.00097548
1.191e-05,-0.444136,0.00115339
1.193e-05,-0.5003,0.00115339
1.195e-05,-0.518661,0.00115339
1.197e-05,-0.514701,0.00115339
1.199e-05,-0.50534,0.00115339
1.201e-05,-0.510381,0.00115339
1.203e-05,-0.508581,0.00115339
1.205e-05,-0.50714,0.000953478
1.207e-05,-0.508581,0.000611666
1.209e-05,-0.508581,0.000401298
1.211e-05,-0.50534,0.000284251
1.213e-05,-0.50606,0.000237397
1.215e-05,-0.5057,0.000238418
1.217e-05,-0.5057,0.000256477
1.219e-05,-0.50606,0.000283547
1.221e-05,-0.50714,0.000311216
1.223e-05,-0.5075,0.000333217
1.225e-05,-0.50534,0.000348248
1.227e-05,-0.508581,0.000354831
1.229e-05,-0.50786,0.00035807
1.231e-05,-0.50606,0.00035888
1.233e-05,-0.508221,0.000356732
1.235e-05,-0.508941,0.00035462
1.237e-05,-0.50678,0.000350853
1.239e-05,-0.50678,0.000347861
1.241e-05,-0.508941,0.000345679
1.243e-05,-0.5075,0.000343531
1.245e-05,-0.508581,0.00034237
1.247e-05,-0.510381,0.000341243
1.249e-05,-0.50786,0.00034075
1.251e-05,-0.509661,0.000340187
1.253e-05,-0.508941,0.000340715
1.255e-05,-0.510021,0.000341349
1.257e-05,-0.510021,0.000341419
1.259e-05,-0.510381,0.00034156
1.261e-05,-0.509301,0.000340821
1.263e-05,-0.508941,0.000339448
1.265e-05,-0.509301,0.000338251
1.267e-05,-0.509661,0.000337864
1.269e-05,-0.508581,0.000336984
1.271e-05,-0.509301,0.000337125
1.273e-05,-0.509301,0.000337301
1.275e-05,-0.510741,0.000337125
1.277e-05,-0.510381,0.000337617
1.279e-05,-0.510021,0.000337441
1.281e-05,-0.508941,0.000337582
1.283e-05,-0.509301,0.000336949
1.285e-05,-0.509661,0.00033723
1.287e-05,-0.509661,0.000336702
1.289e-05,-0.510021,0.000336808
1.291e-05,-0.512181,0.000336632
1.293e-05,-0.510381,0.000335787
1.295e-05,-0.511461,0.000335505
1.297e-05,-0.510381,0.000335857
1.299e-05,-0.508221,0.000336033
1.301e-05,-0.510021,0.000336667
1.303e-05,-0.510021,0.000336702
1.305e-05,-0.510381,0.000336315
1.307e-05,-0.510741,0.000335752
1.309e-05,-0.508581,0.000336385
1.311e-05,-0.510741,0.000336139
1.313e-05,-0.511101,0.000335681
1.315e-05,-0.510021,0.000335329
1.317e-05,-0.511101,0.00033452
1.319e-05,-0.510741,0.000334379
1.321e-05,-0.511461,0.00033452
1.323e-05,-0.510381,0.000335365
1.325e-05,-0.510021,0.000336104
1.327e-05,-0.510381,0.000335576
1.329e-05,-0.510741,0.0003354
1.331e-05,-0.511101,0.000334414
1.333e-05,-0.510381,0.000334731
1.335e-05,-0.511821,0.000335224
1.337e-05,-0.510381,0.000335259
1.339e-05,-0.510381,0.000335505
1.341e-05,-0.510381,0.000335505
1.343e-05,-0.508221,0.000335224
1.345e-05,-0.510021,0.00033452
1.347e-05,-0.511101,0.000334168
1.349e-05,-0.510021,0.000335012
1.351e-05,-0.509661,0.000333886
1.353e-05,-0.509301,0.0003329
1.355e-05,-0.511461,0.000333886
1.357e-05,-0.512541,0.000332865
1.359e-05,-0.510381,0.000332654
1.361e-05,-0.511101,0.000334344
1.363e-05,-0.511101,0.000334942
1.365e-05,-0.511461,0.000334555
1.367e-05,-0.511821,0.00033364
1.369e-05,-0.511461,0.000333534
1.371e-05,-0.509661,0.000334062
1.373e-05,-0.510381,0.000333604
1.375e-05,-0.511461,0.000333956
1.377e-05,-0.509661,0.000334203
1.379e-05,-0.511101,0.000334379
1.381e-05,-0.512901,0.000333956
1.383e-05,-0.510021,0.000332795
1.385e-05,-0.511821,0.000333886
1.387e-05,-0.511101,0.000334872
1.389e-05,-0.510021,0.000334836
1.391e-05,-0.510381,0.000335505
1.393e-05,-0.510381,0.00033283
1.395e-05,-0.510741,0.000333464
1.397e-05,-0.511461,0.000334097
1.399e-05,-0.511821,0.000331774
1.401e-05,-0.510381,0.000332795
1.403e-05,-0.510741,0.00033459
1.405e-05,-0.511101,0.000335224
