Positive pulse time array: 
0.000e+00,1.000e-07,1.000e-06,1.000e-07,1.000e-06,5.000e-06,1.000e-07,1.000e-07,
 
Positive pulse voltage array: 
0.000,0.000,1.900,1.900,-0.500,-0.500,0.000,0.000,
 
Negative pulse time array: 
0.000e+00,1.000e-07,1.000e-06,1.000e-06,1.000e-07,5.000e-06,1.000e-07,1.000e-07,
 
Negative pulse voltage array: 
0.000,0.000,-1.500,-1.500,-0.500,-0.500,0.000,0.000,
 
Positive repetition, Negative repetition, ?ycles: 
4.095e-06,-0.511461,0.000255737
4.105e-06,-0.510741,0.000255526
4.115e-06,-0.508581,0.000255737
4.125e-06,-0.510741,0.000255174
4.135e-06,-0.512901,0.000255033
4.145e-06,-0.512181,0.000255174
4.155e-06,-0.510021,0.000254963
4.165e-06,-0.512901,0.0002544
4.175e-06,-0.510741,0.00025447
4.185e-06,-0.50786,0.00025454
4.195e-06,-0.512181,0.000254259
4.205e-06,-0.512181,0.000254259
4.215e-06,-0.511461,0.000253696
4.225e-06,-0.511461,0.000253766
4.235e-06,-0.512181,0.000253555
4.245e-06,-0.511461,0.000254259
4.255e-06,-0.511461,0.000255245
4.265e-06,-0.511461,0.000255526
4.275e-06,-0.509301,0.000254752
4.285e-06,-0.510741,0.000254963
4.295e-06,-0.512181,0.000254611
4.305e-06,-0.512181,0.000254188
4.315e-06,-0.510741,0.000253414
4.325e-06,-0.510021,0.000253203
4.335e-06,-0.512181,0.000253484
4.345e-06,-0.512181,0.000253414
4.355e-06,-0.510021,0.00025447
4.365e-06,-0.50786,0.000254892
4.375e-06,-0.510741,0.000254892
4.385e-06,-0.512901,0.000255245
4.395e-06,-0.512181,0.000255808
4.405e-06,-0.509301,0.000256512
4.415e-06,-0.513621,0.000256512
4.425e-06,-0.512181,0.000255526
4.435e-06,-0.512901,0.000254681
4.445e-06,-0.513621,0.000254752
4.455e-06,-0.509301,0.000253766
4.465e-06,-0.511461,0.000252992
4.475e-06,-0.510741,0.000252992
4.485e-06,-0.510741,0.000253132
4.495e-06,-0.511461,0.000253062
4.505e-06,-0.512181,0.000253484
4.515e-06,-0.511461,0.000253273
4.525e-06,-0.510741,0.000253977
4.535e-06,-0.511461,0.000254188
4.545e-06,-0.510741,0.00025454
4.555e-06,-0.510741,0.000254963
4.565e-06,-0.512181,0.000255808
4.575e-06,-0.510021,0.000255737
4.585e-06,-0.513621,0.000255315
4.595e-06,-0.510741,0.000255174
4.605e-06,-0.511461,0.000254892
4.615e-06,-0.512181,0.0002544
4.625e-06,-0.512901,0.000254048
4.635e-06,-0.512181,0.000253977
4.645e-06,-0.512181,0.000254611
4.655e-06,-0.511461,0.00025454
4.665e-06,-0.513621,0.000254611
4.675e-06,-0.510021,0.000253766
4.685e-06,-0.510741,0.000253766
4.695e-06,-0.512901,0.000253696
4.705e-06,-0.512901,0.0002544
4.715e-06,-0.512901,0.000254963
4.725e-06,-0.510021,0.000255174
4.735e-06,-0.512901,0.000255104
4.745e-06,-0.510021,0.000255033
4.755e-06,-0.50786,0.000254892
4.765e-06,-0.510021,0.000254611
4.775e-06,-0.509301,0.00025447
4.785e-06,-0.509301,0.000254188
4.795e-06,-0.510021,0.0002544
4.805e-06,-0.510021,0.000254681
4.815e-06,-0.511461,0.000254752
4.825e-06,-0.513621,0.000254329
4.835e-06,-0.510741,0.000254611
4.845e-06,-0.511461,0.0002544
4.855e-06,-0.510021,0.000254963
4.865e-06,-0.509301,0.000255174
4.875e-06,-0.513621,0.000254892
4.885e-06,-0.50786,0.000254681
4.895e-06,-0.513621,0.000253977
4.905e-06,-0.509301,0.000254259
4.915e-06,-0.510741,0.000254048
4.925e-06,-0.509301,0.000254188
4.935e-06,-0.510021,0.000254752
4.945e-06,-0.511461,0.000254329
4.955e-06,-0.510021,0.000254611
4.965e-06,-0.50786,0.000254611
4.975e-06,-0.509301,0.000254752
4.985e-06,-0.510021,0.000254822
4.995e-06,-0.510021,0.000254892
5.005e-06,-0.509301,0.000255385
5.015e-06,-0.510741,0.000255526
5.025e-06,-0.510021,0.000254963
5.035e-06,-0.509301,0.0002544
5.045e-06,-0.510021,0.0002544
5.055e-06,-0.510741,0.00025454
5.065e-06,-0.512901,0.000254188
5.075e-06,-0.510021,0.000253836
5.085e-06,-0.508581,0.000254048
5.095e-06,-0.511461,0.000254188
5.105e-06,-0.512181,0.0002544
5.115e-06,-0.509301,0.0002544
5.125e-06,-0.509301,0.00025447
5.135e-06,-0.511461,0.0002544
5.145e-06,-0.509301,0.000254188
5.155e-06,-0.512181,0.000254259
5.165e-06,-0.510021,0.000254752
5.175e-06,-0.510741,0.00025447
5.185e-06,-0.511461,0.000254611
5.195e-06,-0.511461,0.00025454
5.205e-06,-0.512901,0.0002544
5.215e-06,-0.511461,0.000254611
5.225e-06,-0.512901,0.000255033
5.235e-06,-0.510021,0.000255033
5.245e-06,-0.511461,0.000255808
5.255e-06,-0.512901,0.000255456
5.265e-06,-0.510741,0.000255174
5.275e-06,-0.510741,0.000255315
5.285e-06,-0.510741,0.000255174
5.295e-06,-0.511461,0.000254611
5.305e-06,-0.512181,0.000253907
5.315e-06,-0.514341,0.000254118
5.325e-06,-0.510021,0.0002544
5.335e-06,-0.513621,0.00025447
5.345e-06,-0.510021,0.000254188
5.355e-06,-0.512181,0.000254118
5.365e-06,-0.512181,0.00025454
5.375e-06,-0.511461,0.00025447
5.385e-06,-0.512901,0.000254118
5.395e-06,-0.512901,0.0002544
5.405e-06,-0.510021,0.000254822
5.415e-06,-0.511461,0.00025447
5.425e-06,-0.511461,0.0002544
5.435e-06,-0.508581,0.000253766
5.445e-06,-0.509301,0.000253344
5.455e-06,-0.509301,0.000253977
5.465e-06,-0.512181,0.00025454
5.475e-06,-0.511461,0.000254611
5.485e-06,-0.511461,0.00025454
5.495e-06,-0.510021,0.000254822
5.505e-06,-0.510021,0.000254681
5.515e-06,-0.513621,0.000254329
5.525e-06,-0.510741,0.000253132
5.535e-06,-0.510741,0.000253414
5.545e-06,-0.508581,0.000253273
5.555e-06,-0.510021,0.000253977
5.565e-06,-0.511461,0.000253977
5.575e-06,-0.511461,0.000254681
5.585e-06,-0.512901,0.000255315
5.595e-06,-0.509301,0.000256301
5.605e-06,-0.511461,0.00025616
5.615e-06,-0.510741,0.000255737
5.625e-06,-0.512901,0.000255456
5.635e-06,-0.511461,0.000255737
5.645e-06,-0.512181,0.000255245
5.655e-06,-0.512901,0.0002544
5.665e-06,-0.511461,0.00025447
5.675e-06,-0.512901,0.000254048
5.685e-06,-0.509301,0.000253766
5.695e-06,-0.510741,0.000254681
5.705e-06,-0.512181,0.00025454
5.715e-06,-0.510741,0.000254611
5.725e-06,-0.512181,0.0002544
5.735e-06,-0.512901,0.000254118
5.745e-06,-0.50714,0.000253555
5.755e-06,-0.511461,0.000252921
5.765e-06,-0.510741,0.000253766
5.775e-06,-0.510741,0.000254048
5.785e-06,-0.511461,0.000253132
5.795e-06,-0.512181,0.000253555
5.805e-06,-0.510021,0.000253836
5.815e-06,-0.509301,0.000253766
5.825e-06,-0.512181,0.000254048
5.835e-06,-0.510741,0.00025454
5.845e-06,-0.510741,0.000254118
5.855e-06,-0.511461,0.000252921
5.865e-06,-0.512901,0.000252992
5.875e-06,-0.509301,0.00025447
5.885e-06,-0.511461,0.000254259
5.895e-06,-0.510021,0.000254048
5.905e-06,-0.510741,0.000253977
5.915e-06,-0.512901,0.000253273
5.925e-06,-0.510741,0.000253766
5.935e-06,-0.510021,0.000254892
5.945e-06,-0.510021,0.000255174
5.955e-06,-0.50786,0.00025616
5.965e-06,-0.511461,0.00025616
5.975e-06,-0.510021,0.000256019
5.985e-06,-0.50714,0.000255104
5.995e-06,-0.510741,0.0002544
6.005e-06,-0.511461,0.000254329
6.015e-06,-0.509301,0.000253977
6.025e-06,-0.510021,0.000253273
6.035e-06,-0.512181,0.000252992
6.045e-06,-0.510741,0.000253273
6.055e-06,-0.510021,0.000252992
6.065e-06,-0.512181,0.00025271
6.075e-06,-0.511461,0.000252428
6.085e-06,-0.512181,0.000251936
6.095e-06,-0.512181,0.000251161
6.105e-06,-0.512901,0.000251372
6.115e-06,-0.509301,0.000251513
6.125e-06,-0.512901,0.000251231
6.135e-06,-0.510741,0.000251513
6.145e-06,-0.508581,0.000251302
6.155e-06,-0.513621,0.000250527
6.165e-06,-0.512181,0.000251091
6.175e-06,-0.509301,0.00025095
6.185e-06,-0.513621,0.000250879
6.195e-06,-0.510021,0.000250879
6.205e-06,-0.510021,0.000250879
6.215e-06,-0.509301,0.000250387
6.225e-06,-0.510021,0.000250527
6.235e-06,-0.508581,0.000250809
6.245e-06,-0.512901,0.000251795
6.255e-06,-0.510021,0.000252288
6.265e-06,-0.510741,0.000251936
6.275e-06,-0.510021,0.000251795
6.285e-06,-0.510741,0.000252147
6.295e-06,-0.512901,0.00025278
6.305e-06,-0.509301,0.000252076
6.315e-06,-0.510741,0.000251936
6.325e-06,-0.50642,0.000252288
6.335e-06,-0.510021,0.000252147
6.345e-06,-0.512181,0.000252147
6.355e-06,-0.510741,0.000252569
6.365e-06,-0.509301,0.00025271
6.375e-06,-0.513621,0.000252921
6.385e-06,-0.511461,0.000253062
6.395e-06,-0.510021,0.000252288
6.405e-06,-0.508581,0.000251583
6.415e-06,-0.508581,0.000251583
6.425e-06,-0.512901,0.000252006
6.435e-06,-0.508581,0.000251654
6.445e-06,-0.512181,0.000251795
6.455e-06,-0.510021,0.000252288
6.465e-06,-0.510741,0.000252006
6.475e-06,-0.512181,0.000251513
6.485e-06,-0.509301,0.000251231
6.495e-06,-0.510021,0.000252076
6.505e-06,-0.512181,0.000252147
6.515e-06,-0.510741,0.000252147
6.525e-06,-0.510021,0.000252358
6.535e-06,-0.508581,0.000252499
6.545e-06,-0.511461,0.000252147
6.555e-06,-0.510741,0.000252428
6.565e-06,-0.508581,0.000252217
6.575e-06,-0.511461,0.000252217
6.585e-06,-0.510741,0.00025271
6.595e-06,-0.511461,0.00025278
6.605e-06,-0.508581,0.000251443
6.615e-06,-0.510021,0.000251724
6.625e-06,-0.511461,0.000251724
6.635e-06,-0.511461,0.000251865
6.645e-06,-0.513621,0.000252076
6.655e-06,-0.50714,0.000252569
6.665e-06,-0.510741,0.000252147
6.675e-06,-0.511461,0.000251372
6.685e-06,-0.513621,0.000251654
6.695e-06,-0.512181,0.000251513
6.705e-06,-0.508581,0.000250668
6.715e-06,-0.511461,0.000251583
6.725e-06,-0.510021,0.000252499
6.735e-06,-0.511461,0.000252992
6.745e-06,-0.511461,0.000252921
6.755e-06,-0.508581,0.000252921
6.765e-06,-0.509301,0.000253344
6.775e-06,-0.510741,0.000251865
6.785e-06,-0.510021,0.000251654
6.795e-06,-0.508581,0.000251724
6.805e-06,-0.511461,0.000252499
6.815e-06,-0.510021,0.00025278
6.825e-06,-0.509301,0.000253132
6.835e-06,-0.509301,0.00025264
6.845e-06,-0.512901,0.000253062
6.855e-06,-0.510741,0.000253062
6.865e-06,-0.510741,0.000252992
6.875e-06,-0.510021,0.000252569
6.885e-06,-0.510021,0.000252358
6.895e-06,-0.510741,0.000252358
6.905e-06,-0.512181,0.000251865
6.915e-06,-0.510741,0.000251724
6.925e-06,-0.510021,0.000252358
6.935e-06,-0.511461,0.000252147
6.945e-06,-0.508581,0.000250387
6.955e-06,-0.50786,0.000250598
6.965e-06,-0.510741,0.000251091
6.975e-06,-0.511461,0.000251091
6.985e-06,-0.510021,0.000251654
6.995e-06,-0.511461,0.000252288
7.005e-06,-0.512181,0.000252076
7.015e-06,-0.511461,0.000253273
