  Measurement Number     Measurement type
                  11               OnLine

      Measurement ID                     
       739956.527917                     

          Force Mode                Value         MeasureRange
             Voltage                    0         1.000000e-02

    Supply Complince     Integrating time     Refresh interval
        1.000000e-01                    0                    0

        Time      Voltage      Current  Temperature
8.0600e-03   1.0003e+00   -1.0000e-05             NA
1.0376e-01   1.0003e+00   -5.0000e-06             NA
2.0049e-01   1.0003e+00   -1.0000e-05             NA
3.0061e-01   1.0003e+00   -1.0000e-05             NA
4.0097e-01   1.0003e+00   -5.0000e-06             NA
5.0074e-01   1.0003e+00   -1.0000e-05             NA
6.0113e-01   1.0003e+00   -1.0000e-05             NA
7.0138e-01   1.0003e+00   -1.0000e-05             NA
8.0112e-01   1.0003e+00   -1.0000e-05             NA
9.0154e-01   1.0003e+00   -5.0000e-06             NA
1.0019e+00   1.0003e+00   -5.0000e-06             NA
1.1006e+00   1.0003e+00   -1.0000e-05             NA
1.2008e+00   1.0003e+00   -5.0000e-06             NA
1.3014e+00   1.0003e+00   -1.0000e-05             NA
1.4010e+00   1.0003e+00   -5.0000e-06             NA
1.5013e+00   1.0003e+00   -1.0000e-05             NA
1.6020e+00   1.0003e+00   -1.0000e-05             NA
1.7015e+00   1.0003e+00   -5.0000e-06             NA
1.8008e+00   1.0003e+00   -5.0000e-06             NA
1.9022e+00   1.0003e+00   -1.0000e-05             NA
2.0021e+00   1.0003e+00   -1.0000e-05             NA
2.1012e+00   1.0003e+00   -1.0000e-05             NA
2.2014e+00   1.0003e+00   -1.0000e-05             NA
2.3015e+00   1.0003e+00   -5.0000e-06             NA
2.4014e+00   1.0003e+00   -1.0000e-05             NA
2.5014e+00   1.0003e+00   -1.0000e-05             NA
2.6010e+00   1.0003e+00   -1.0000e-05             NA
2.7011e+00   1.0003e+00   -1.0000e-05             NA
2.8008e+00   1.0003e+00   -5.0000e-06             NA
2.9013e+00   1.0003e+00   -1.0000e-05             NA
3.0014e+00   1.0003e+00   -1.0000e-05             NA
3.1012e+00   1.0003e+00   -1.0000e-05             NA
3.2016e+00   1.0003e+00   -5.0000e-06             NA
3.3005e+00   1.0003e+00   -1.0000e-05             NA
3.4005e+00   1.0003e+00   -1.0000e-05             NA
3.5009e+00   1.0003e+00   -1.0000e-05             NA
3.6015e+00   1.0003e+00   -5.0000e-06             NA
3.7010e+00   1.0003e+00   -1.0000e-05             NA
3.8015e+00   1.0003e+00   -1.0000e-05             NA
3.9018e+00   1.0003e+00   -5.0000e-06             NA
4.0005e+00   1.0003e+00   -5.0000e-06             NA
4.1016e+00   1.0003e+00   -5.0000e-06             NA
4.2009e+00   1.0003e+00   -1.0000e-05             NA
4.3013e+00   1.0003e+00   -1.0000e-05             NA
4.4018e+00   1.0003e+00   -5.0000e-06             NA
4.5015e+00   1.0003e+00   -5.0000e-06             NA
4.6013e+00   1.0003e+00   -1.0000e-05             NA
4.7008e+00   1.0003e+00   -5.0000e-06             NA
4.8014e+00   1.0003e+00   -1.0000e-05             NA
4.9010e+00   1.0003e+00   -5.0000e-06             NA
5.0013e+00   1.0003e+00   -1.0000e-05             NA
5.1020e+00   1.0003e+00   -1.0000e-05             NA
5.2015e+00   1.0003e+00   -5.0000e-06             NA
5.3002e+00   1.0003e+00   -5.0000e-06             NA
5.4010e+00   1.0003e+00   -5.0000e-06             NA
5.5006e+00   1.0003e+00   -5.0000e-06             NA
5.6014e+00   1.0003e+00   -5.0000e-06             NA
5.7017e+00   1.0003e+00   -5.0000e-06             NA
5.8012e+00   1.0003e+00   -1.0000e-05             NA
5.9018e+00   1.0003e+00   -1.0000e-05             NA
6.0015e+00   1.0003e+00   -1.0000e-05             NA
6.1006e+00   1.0003e+00   -1.0000e-05             NA
6.2011e+00   1.0003e+00   -1.0000e-05             NA
Finised 

