  Measurement Number     Measurement type
                  14               OnLine

      Measurement ID                     
       739956.529793                     

          Force Mode                Value         MeasureRange
             Voltage                    0         1.000000e-06

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
7.6500e-03   1.0010e-01   9.0000e-09             NA
1.1513e-01   1.0010e-01   9.0000e-09             NA
2.0377e-01   1.0010e-01   8.0000e-09             NA
3.0152e-01   1.0010e-01   8.5000e-09             NA
4.0204e-01   1.0010e-01   7.5000e-09             NA
5.0230e-01   1.0010e-01   8.0000e-09             NA
6.0186e-01   1.0010e-01   9.0000e-09             NA
7.0091e-01   1.0010e-01   8.0000e-09             NA
8.0161e-01   1.0010e-01   9.0000e-09             NA
9.0115e-01   1.0010e-01   7.0000e-09             NA
1.0016e+00   1.0010e-01   8.0000e-09             NA
1.1021e+00   1.0010e-01   6.5000e-09             NA
1.2016e+00   1.0010e-01   7.5000e-09             NA
1.3021e+00   1.0010e-01   7.5000e-09             NA
1.4028e+00   1.0010e-01   8.5000e-09             NA
1.5010e+00   1.0010e-01   7.5000e-09             NA
1.6013e+00   1.0010e-01   9.5000e-09             NA
1.7022e+00   1.0010e-01   8.0000e-09             NA
1.8015e+00   1.0010e-01   7.5000e-09             NA
1.9016e+00   1.0010e-01   8.0000e-09             NA
2.0028e+00   1.0010e-01   8.0000e-09             NA
2.1018e+00   1.0010e-01   8.5000e-09             NA
2.2009e+00   1.0010e-01   8.0000e-09             NA
2.3023e+00   1.0010e-01   8.0000e-09             NA
2.4012e+00   1.0010e-01   1.0500e-08             NA
2.5017e+00   1.0010e-01   8.5000e-09             NA
2.6016e+00   1.0010e-01   1.0500e-08             NA
2.7019e+00   1.0010e-01   9.5000e-09             NA
2.8025e+00   1.0010e-01   1.1000e-08             NA
2.9013e+00   1.0010e-01   9.5000e-09             NA
3.0010e+00   1.0010e-01   8.0000e-09             NA
3.1016e+00   1.0010e-01   7.0000e-09             NA
3.2012e+00   1.0010e-01   8.5000e-09             NA
3.3020e+00   1.0010e-01   7.5000e-09             NA
3.4025e+00   1.0010e-01   7.0000e-09             NA
3.5019e+00   1.0010e-01   7.5000e-09             NA
3.6009e+00   1.0010e-01   7.5000e-09             NA
3.7018e+00   1.0010e-01   7.5000e-09             NA
3.8011e+00   1.0010e-01   9.0000e-09             NA
3.9015e+00   1.0010e-01   1.0000e-08             NA
4.0018e+00   1.0010e-01   8.5000e-09             NA
4.1017e+00   1.0010e-01   8.0000e-09             NA
4.2020e+00   1.0010e-01   9.5000e-09             NA
4.3025e+00   1.0010e-01   1.1000e-08             NA
4.4011e+00   1.0010e-01   8.5000e-09             NA
4.5015e+00   1.0010e-01   7.0000e-09             NA
4.6019e+00   1.0010e-01   1.3500e-08             NA
4.7016e+00   1.0010e-01   7.5000e-09             NA
4.8020e+00   1.0010e-01   9.0000e-09             NA
4.9025e+00   1.0010e-01   7.5000e-09             NA
5.0009e+00   1.0010e-01   9.0000e-09             NA
5.1013e+00   1.0010e-01   7.0000e-09             NA
5.2018e+00   1.0010e-01   9.0000e-09             NA
5.3014e+00   1.0010e-01   2.0500e-08             NA
5.4019e+00   1.0010e-01   9.5000e-09             NA
5.5028e+00   1.0010e-01   8.5000e-09             NA
5.6008e+00   1.0010e-01   1.1000e-08             NA
5.7011e+00   1.0010e-01   9.5000e-09             NA
5.8017e+00   1.0010e-01   8.5000e-09             NA
5.9093e+00   1.0010e-01   8.0000e-09             NA
6.0085e+00   1.0010e-01   9.5000e-09             NA
6.1021e+00   1.0010e-01   8.5000e-09             NA
6.2021e+00   1.0010e-01   9.0000e-09             NA
6.3014e+00   1.0010e-01   7.0000e-09             NA
6.4016e+00   1.0010e-01   7.5000e-09             NA
6.5014e+00   1.0010e-01   7.0000e-09             NA
6.6020e+00   1.0010e-01   6.0000e-09             NA
6.7015e+00   1.0010e-01   6.5000e-09             NA
6.8018e+00   1.0010e-01   7.5000e-09             NA
6.9025e+00   1.0010e-01   9.0000e-09             NA
7.0008e+00   1.0010e-01   8.0000e-09             NA
7.1012e+00   1.0010e-01   7.0000e-09             NA
7.2019e+00   1.0010e-01   8.5000e-09             NA
7.3016e+00   1.0010e-01   7.5000e-09             NA
7.4019e+00   1.0010e-01   7.0000e-09             NA
7.5016e+00   1.0010e-01   8.5000e-09             NA
7.6020e+00   1.0010e-01   8.5000e-09             NA
7.7022e+00   1.0010e-01   8.5000e-09             NA
7.8009e+00   1.0010e-01   8.0000e-09             NA
7.9016e+00   1.0010e-01   7.5000e-09             NA
8.0012e+00   1.0010e-01   7.0000e-09             NA
8.1014e+00   1.0010e-01   7.5000e-09             NA
8.2016e+00   1.0010e-01   1.1000e-08             NA
8.3016e+00   1.0010e-01   8.5000e-09             NA
8.4019e+00   1.0010e-01   9.5000e-09             NA
8.5021e+00   1.0010e-01   8.5000e-09             NA
8.6011e+00   1.0010e-01   8.0000e-09             NA
8.7013e+00   1.0010e-01   8.5000e-09             NA
8.8026e+00   1.0010e-01   9.0000e-09             NA
8.9014e+00   1.0010e-01   7.5000e-09             NA
9.0020e+00   1.0010e-01   7.5000e-09             NA
9.1025e+00   1.0010e-01   7.5000e-09             NA
9.2007e+00   1.0010e-01   9.0000e-09             NA
9.3010e+00   1.0010e-01   1.0000e-08             NA
9.4020e+00   1.0010e-01   1.0500e-08             NA
9.5014e+00   1.0010e-01   7.0000e-09             NA
9.6019e+00   1.0010e-01   9.5000e-09             NA
9.7020e+00   1.0010e-01   7.5000e-09             NA
9.8019e+00   1.0010e-01   8.0000e-09             NA
9.9023e+00   1.0010e-01   7.5000e-09             NA
1.0001e+01   1.0010e-01   1.3500e-08             NA
1.0101e+01   1.0010e-01   8.5000e-09             NA
1.0201e+01   1.0010e-01   9.5000e-09             NA
1.0303e+01   1.0010e-01   8.5000e-09             NA
1.0402e+01   1.0010e-01   9.5000e-09             NA
1.0503e+01   1.0010e-01   9.0000e-09             NA
1.0602e+01   1.0010e-01   8.5000e-09             NA
1.0701e+01   1.0010e-01   9.0000e-09             NA
1.0801e+01   1.0010e-01   7.5000e-09             NA
1.0902e+01   1.0010e-01   9.5000e-09             NA
1.1001e+01   1.0010e-01   1.0500e-08             NA
1.1102e+01   1.0010e-01   1.3000e-08             NA
1.1202e+01   1.0010e-01   7.5000e-09             NA
1.1302e+01   1.0010e-01   9.5000e-09             NA
1.1401e+01   1.0010e-01   9.5000e-09             NA
1.1501e+01   1.0010e-01   9.5000e-09             NA
1.1601e+01   1.0010e-01   1.4500e-08             NA
1.1701e+01   1.0010e-01   8.5000e-09             NA
1.1802e+01   1.0010e-01   1.0000e-08             NA
1.1902e+01   1.0010e-01   9.5000e-09             NA
1.2002e+01   1.0010e-01   1.3000e-08             NA
1.2103e+01   1.0010e-01   1.0000e-08             NA
1.2201e+01   1.0010e-01   1.0500e-08             NA
1.2301e+01   1.0010e-01   1.0000e-08             NA
1.2402e+01   1.0010e-01   1.1000e-08             NA
1.2501e+01   1.0010e-01   1.4500e-08             NA
1.2602e+01   1.0010e-01   1.1000e-08             NA
1.2703e+01   1.0010e-01   1.3000e-08             NA
1.2802e+01   1.0010e-01   1.0000e-08             NA
1.2901e+01   1.0010e-01   9.0000e-09             NA
1.3001e+01   1.0010e-01   1.1000e-08             NA
1.3101e+01   1.0010e-01   1.0000e-08             NA
1.3202e+01   1.0010e-01   1.1500e-08             NA
1.3302e+01   1.0010e-01   8.0000e-09             NA
1.3402e+01   1.0010e-01   8.5000e-09             NA
