1;7037.6;50031
2;22372;53408
3;21981;52489
4;4724.9;52125
5;5218;54988
6;5729.4;52984
7;2378.6;51792
8;2211.9;54410
9;2942.4;54988
10;2848;54597
11;4138.7;52733
12;2337.2;51924
13;1906.3;50631
14;2646.8;50031
15;2447.7;49769
16;2341;51519
17;2304.6;51523
18;2534.6;51679
19;3772.5;51605
20;3382.3;51360
21;2521.7;48538
22;1909.2;54360
23;3292.6;52803
24;21959;51538
25;22091;54476
26;7504;50750
27;2097.3;52412
28;3208.4;47828
29;3374.7;48106
30;2705.1;47271
31;4562.6;52389
32;22165;56307
33;4752.2;52500
34;2003.8;50942
35;3611.8;52251
36;2294.4;58284
37;3825.9;51739
38;21625;51605
39;22446;54899
40;22035;49487
41;22054;51575
42;21742;51916
43;1721.3;55536
44;2378.6;52870
45;1926;51807
46;2050.6;47516
47;2158.1;50352
48;22326;51996
49;21816;50306
50;21572;50466
51;21542;50591
52;22197;54844
53;21069;52788
54;21584;53312
55;22316;55940
56;21469;52741
57;21702;52446
58;21516;49790
59;22093;54609
60;21946;52205
61;21920;54269
62;21241;51826
63;22074;51345
64;4815.2;53082
65;4717.1;50035
66;4632.2;51445
67;2572.1;52862
68;21488;46359
69;21989;50876
70;21610;50920
71;21406;51029
72;2053.3;49937
73;4904.7;52308
74;1721.5;53596
75;20972;50786
76;21757;50624
77;21582;50007
78;22234;54186
79;21674;52632
80;10082;50971
81;22543;51029
82;20968;50218
83;22635;56245
84;21076;49749
85;21937;50200
86;21097;53031
87;22654;53332
88;21984;52761
89;21027;49459
90;21897;50891
91;22426;53300
92;22001;51095
93;21568;50473
94;20902;49377
95;22207;54697
96;20988;49683
97;21971;52060
98;21982;55124
99;22022;55162
100;9619.2;53300
101;21606;47707
102;22568;55162
103;21835;50175
104;21486;50956
105;21951;49163
106;21473;52737
107;21995;51694
108;21562;53641
109;21788;51367
110;21754;51066
111;22167;52254
112;21441;51397
113;22073;53916
114;21934;51278
115;21589;48380
116;21728;49818
117;22149;53920
118;22462;53617
119;21238;49329
120;21788;51015
121;21273;49638
122;21747;49738
123;8114.5;52323
124;21762;51706
125;6116.3;54410
126;3267.2;52516
127;21901;51271
128;21464;46048
129;21354;51227
130;22055;49071
131;21438;49562
132;22039;49224
133;21967;52617
134;21249;48907
135;21962;49214
136;22325;52121
137;21546;47596
138;22605;50599
139;21213;48324
140;21456;51743
141;3183.3;48650
142;4883.9;50862
143;21638;50768
144;21785;54302
145;21743;50007
146;22720;57569
147;21194;47825
148;21904;49937
149;22247;51102
150;21702;53982
151;21619;55052
152;21315;49425
153;22433;50804
154;21709;50905
155;21606;51969
156;22350;53609
157;21834;51803
158;21984;53352
159;21616;49411
160;21445;50909
161;22617;54265
162;21117;49397
163;21321;48406
164;22083;52710
165;21380;48386
166;20956;47463
167;20840;48265
168;21648;51382
169;21461;51803
170;21454;52784
