1;2886.7;96858
2;5429.6;1.1047e+05
3;2865.8;1.1151e+05
4;3015.2;76871
5;1590.2;1.2555e+05
6;2417.1;1.2639e+05
7;4064.4;1.2234e+05
8;3381.7;1.0877e+05
9;3732;98434
10;1831.2;1.0458e+05
11;3412.1;1.0543e+05
12;2685.9;1.0555e+05
13;2887.1;1.2143e+05
14;3649.5;1.0955e+05
15;3571.2;1.2247e+05
16;2819;1.2575e+05
17;3786.8;1.3029e+05
18;3146;99560
19;2970;1.0154e+05
20;3600.1;1.0083e+05
21;3706.4;1.212e+05
22;3848.3;1.1044e+05
23;3889.5;1.0442e+05
24;3883.8;85051
25;4164;1.0787e+05
26;6642.8;1.1856e+05
27;1934.8;1.2213e+05
28;2707.3;1.1004e+05
29;3062.3;1.0939e+05
30;4035.4;1.0358e+05
31;4490.8;1.1374e+05
32;4765.6;1.0604e+05
33;4236.3;1.323e+05
34;4271.2;98952
35;4724.8;1.1001e+05
36;4523.1;1.1295e+05
37;4571.9;1.1753e+05
38;3789.5;1.2635e+05
39;3597.9;1.4677e+05
40;4377.4;1.2504e+05
41;2875.6;1.127e+05
42;2718.4;1.1393e+05
43;2580.3;1.0496e+05
44;2359.7;1.0326e+05
45;2344.7;1.1201e+05
46;2286.9;1.1003e+05
47;2642.5;1.3603e+05
48;2802.9;1.1369e+05
49;2299.7;1.1508e+05
50;2640.1;1.2689e+05
51;2157.5;1.2691e+05
52;2197.6;1.1628e+05
53;2412.6;1.1212e+05
54;2279.9;1.1435e+05
55;2379.6;1.3205e+05
56;2155.5;1.3835e+05
57;2121.5;98638
58;2122.1;1.0121e+05
59;2574.7;1.2528e+05
60;2250.4;1.2167e+05
61;2425.8;1.0557e+05
62;1560.3;1.0236e+05
63;3311;1.171e+05
64;3522.1;1.0813e+05
65;2562.4;1.1497e+05
66;3004.7;1.127e+05
67;2739;1.1345e+05
68;3034.8;1.1562e+05
69;2819.5;1.1831e+05
70;2582.3;1.2197e+05
71;2579.4;1.2069e+05
72;2641.8;1.3132e+05
73;2445.7;1.4244e+05
74;1978.7;1.0991e+05
75;2095;1.1811e+05
76;2123.1;1.1166e+05
77;2339.8;1.1538e+05
78;2154;1.138e+05
79;2095.1;98353
80;2207.5;1.0123e+05
81;2023.8;1.1138e+05
82;1888;1.1237e+05
83;1971;1.0385e+05
84;1821.4;1.2491e+05
85;1910.1;1.3341e+05
86;1695.6;1.031e+05
87;2051.4;1.0046e+05
88;1908.6;1.3376e+05
89;2970.4;1.0836e+05
90;3101.3;1.1751e+05
91;2238.6;1.1497e+05
92;2177.7;1.1447e+05
93;2354.5;1.1954e+05
94;2696.5;1.1182e+05
95;2743;1.2026e+05
96;2788.9;1.1813e+05
97;2544.6;1.297e+05
98;2484;1.2925e+05
99;2341;1.1026e+05
100;2376.4;97439
101;1385.9;1.1279e+05
102;2452.8;1.0972e+05
103;1896.5;1.194e+05
104;2413.9;1.4047e+05
