1;2372.2;39622
2;2603.4;43373
3;3398.3;41034
4;4180;41164
5;2078.4;42211
6;3376.5;39852
7;3345.3;41231
8;7237.8;40066
9;4341.9;42731
10;5996.5;42589
11;4843.2;43067
12;21218;43341
13;20598;41938
14;19927;40743
15;20907;42563
16;20940;43630
17;20613;44559
18;6296.9;41581
19;3551.5;41742
20;20640;40494
21;20894;45094
22;20382;43708
23;19799;42069
24;2965.8;41749
25;20592;43772
26;3674.6;4329.6
27;1983.6;3420.1
28;1999.5;44132
29;2539.5;41732
30;1733.1;46152
31;3043.2;40366
32;2670.3;46699
33;3167.6;43320
34;2464.2;42798
35;2946.3;3350.1
36;2593.3;3184.8
37;1910.9;40535
38;1920.8;46739
39;1920.1;44217
40;2128.6;44802
41;2118.3;42480
42;1932.2;43885
43;2717;43184
44;2692.1;43106
45;2402.6;45618
46;2259.1;43654
47;2057;45473
48;2010.7;42604
49;2323.2;44738
50;20692;42427
51;2420.4;43452
52;2094.3;44228
53;2290.7;41640
54;3033;43505
55;3070.1;43449
56;3003.9;44451
57;2186.5;43971
58;2543.2;43257
59;2120.9;42356
60;1717.1;45369
61;2007;44631
62;2288.1;3106.4
63;2322.6;42706
64;2073.5;44020
65;2432;41973
66;2016.8;42462
67;2120.6;43020
68;1917.9;43550
69;2277.3;42518
70;2580.8;42379
71;2653.6;43920
72;2566.4;44584
73;2188.4;42482
74;1910.1;43534
75;1772;43145
76;2213.7;45139
77;1973.7;44712
78;2079.4;42188
79;1886.1;45551
80;2128.2;44107
81;2416.8;44763
82;2088.3;42341
83;2292.8;44302
84;1988.2;42752
85;2108.2;44197
86;2391;43619
87;2020.6;48640
88;2106;44794
89;2170.9;46001
90;2457.1;41055
91;1903.8;42906
92;2460.9;41786
93;2400.6;46434
94;1907;43622
95;2612.8;46012
96;2045.9;45444
97;2031.6;45709
98;1833.9;42647
99;2007.5;44539
100;2778;42898
101;1984;41637
102;1908.4;47748
103;2013;44926
104;1928.7;46149
105;2068.9;43080
106;1896;44453
107;1714;44280
108;2136.6;39637
109;2275.7;43276
110;1685.6;1507.2
111;1500.3;41761
112;2170;1544.5
113;2211;43012
114;1984.2;46474
115;2502.8;44570
116;2116.9;44012
117;3360.5;44514
118;2320.7;44359
119;2699.3;47218
120;2161.3;41178
121;1891.9;43670
122;1795.1;46831
123;2100.6;45726
124;2121.6;43103
125;1950.7;44037
126;1959.9;41492
127;1890.5;46874
128;2076.7;40420
129;1808.9;42647
130;1813.7;42379
131;1956.5;43320
132;1622;43928
133;1894.4;45360
134;2127.4;43571
135;2319.6;44274
136;1857.8;47112
137;1661.3;43030
138;1861;44426
139;1888.8;40902
140;1838.5;44445
141;2120.7;43508
142;2151.4;44236
143;2098.1;43407
144;1795.5;43339
145;2159;42124
146;2052.4;45317
147;2250.2;46815
148;2262;45037
149;2239.7;44376
150;2032.2;41886
151;2422.9;45202
152;2344.5;47899
153;2269.8;46988
154;2170.6;42680
155;1870.3;1482.3
156;1911;1521.9
157;2443.5;43606
158;1527.8;43244
159;1858.8;46374
160;2263.3;41676
161;2276.2;44626
162;1869.3;45853
163;2469.4;41823
164;2222.4;44768
165;2101.2;45546
166;1873.6;43999
167;2144.3;46492
168;2359;44165
169;1966.2;43386
170;1724.5;42181
171;1800.8;43127
172;1656.8;45592
173;2084;44923
174;1780;43150
175;1835.3;41555
176;2164.3;41293
177;2330.5;43745
178;1703.1;46772
179;1788.8;43966
180;2134.7;45154
181;1492.9;44651
182;2292.1;44225
183;2246.2;43064
184;2148.2;46607
185;2221.3;44867
186;2126.4;43121
187;2306.9;49068
188;1432.6;1517
189;2156;42814
190;2524.8;41649
191;2480.4;47551
192;2461.1;44170
193;2374.8;1491
194;1424.7;45583
195;2513.2;46589
196;2491.8;1541.4
197;2348.4;43999
198;2249.7;47755
199;1999.3;46565
200;1416;40561
201;1516.3;44096
202;2356.5;43276
203;2130.8;44696
204;2123.9;42726
205;2533.6;40533
206;1367.7;47656
207;2511.4;43087
208;2075;41408
209;1875.6;43734
210;2034.5;44696
211;2167.3;45767
212;2081.1;43553
213;2032.6;43257
214;1416.7;42233
215;2098.2;43834
216;1635.9;47504
217;2009.7;43278
218;1651.3;36079
219;2098.5;43098
220;1386;45003
221;1688.4;1460.8
222;1381.7;1473.4
223;1398.6;1492.9
224;1400.6;1558.8
225;1456.1;1433.6
226;1459.2;1527.4
227;1749.2;43231
228;2121;44233
229;2246.7;44595
230;2409.1;44890
231;2153.1;44548
232;2198.1;1526
233;1803.5;3020.9
234;1370.9;1428.3
235;1397.5;1430.9
236;1402.3;1439.5
237;1403.7;1458.4
238;1410.9;1481.4
239;1414;1558.2
240;1429.1;1645.7
241;1464.8;2934.6
242;1413.8;2846
243;1359.7;2907
244;1392.3;1582.3
245;1463.4;49902
246;2351;1520.5
247;2227.4;46827
248;2421.9;45770
249;1534;43907
250;1424.6;43582
251;1479.4;44230
252;1477.1;44437
253;2059.2;45519
254;2161.2;43939
255;1562.1;40695
256;1437.5;42901
257;1424.2;46374
258;1452.5;45906
259;1411.8;44088
260;1444.5;44148
261;1405.6;45759
262;1384.1;46350
263;1400.8;46589
264;1691.3;43548
265;1727;43958
266;1898.7;44732
267;1771.4;1522.2
268;1505.3;45721
269;1682.7;41235
270;1846.3;42404
271;2000;1902.4
272;1500.2;46102
273;1405;42540
274;1433.3;43111
275;1799.4;44839
276;1393;1960.2
277;1438.4;1475.4
278;1421;46638
279;2681.2;1513.1
280;2002.5;44176
281;1912.9;44393
282;2122.8;45470
283;2253.8;41911
284;2596.2;45607
285;1987.6;46911
286;2163.1;49021
287;2008.3;43281
288;1851.8;45148
289;2229.3;45157
290;2214.5;44178
291;2293.9;44921
292;2071.1;43426
293;1428.2;47938
294;2181.6;43753
295;2065.4;46185
296;2177.6;51216
297;2115.6;38675
298;2283.4;36310
299;2084.5;36168
300;2438.6;36229
301;2585.5;34805
302;2332.2;36070
303;2248.1;37589
304;2337.1;45023
305;2281.5;43100
306;2402.7;46167
307;2219.1;43758
308;2583.3;47053
309;1787;46015
310;2079.8;41941
311;2305.7;43428
312;2185;2489.1
313;1410.5;1503.3
314;1483.8;1883.1
315;1501.7;2191
316;2041.8;2255.4
317;2451.6;2287.7
318;2381.4;2383.2
319;2313.5;2234.5
320;2238.6;1811.6
321;2593.2;46944
322;2016.9;44980
323;2513.5;45025
324;2135.1;43468
325;2181.5;44537
326;1898.5;46547
327;2226.3;46209
328;2077;49176
329;2316.3;46425
330;2065.5;45383
331;2217.1;46904
332;1455.2;44371
333;1875.2;46081
334;2149.3;1527.3
335;1518.1;1659.2
336;1548.7;1757.2
337;1476.4;2401.4
338;1396.4;2357.3
339;1383.9;2297.1
340;1386.5;2261.1
341;1844.2;2293.4
342;1885;2247
343;1886.3;2231.3
344;1877.4;2204.1
345;1831.9;2280.6
346;1929.5;2171
347;1898.5;2254.1
348;1899.5;2241.5
349;1941.4;2208.3
350;1870.1;2188.7
351;1863.4;2220.3
352;1958.3;2240.6
353;1883.8;2417.7
354;2261.7;45191
355;1678.8;45386
356;2641.6;48544
357;1830.5;43635
358;1987.5;46988
359;1984.1;45128
360;1945.1;44539
361;2093.7;47475
362;2110.8;46036
363;1632.1;39043
364;1680.9;41618
365;1926.6;42935
366;2126.4;49562
367;1706.6;48557
368;1468;45885
369;1399.5;1422.6
370;1389;1422.5
371;1393.9;1421.3
372;1397.3;1420.5
373;1399.1;1430
374;1396.4;1418.3
375;1394.3;1429.7
376;1404.5;1424.6
377;1397.5;1425.3
378;1395.6;1428.6
379;1398.2;1432.5
380;1401.3;1431.4
381;1400.8;1432.4
382;1403;1435.9
383;1404;1429.1
384;1407.9;1435.1
385;1404.7;1435.8
386;1404.9;1435.3
387;1403.5;1439.6
388;1414.6;1442.4
389;1406.5;1437
390;1403.7;1443.4
391;1404.5;1443.3
392;1413.3;1451.6
393;1423;1461.5
394;1427.3;1465.8
395;1429;1487.8
396;1457.1;2861.1
397;1365.5;1430.8
398;1399.7;1445
399;1403.3;1457.5
400;1402.4;1493.1
401;1410.8;1554.3
402;1421.1;1537.9
403;1408.8;13978
404;1395.9;44771
405;2781.4;41081
406;1762.5;45762
407;2527.2;44620
408;1955.9;46218
409;2529.8;48696
410;1841.6;43665
411;1808.2;41747
412;1724.1;46492
413;2407.5;2620.5
414;2040.5;2646.5
415;1898.9;46571
416;2062.2;42467
417;1757.8;44047
418;2481.2;48099
419;2518.8;2376.8
420;1595.3;2344.9
421;1519.9;2493
422;2149.9;2627.5
423;1956.8;2589.8
424;1498.5;1686.5
425;1567.6;36565
426;1724.9;46374
427;2100.5;46699
428;2040.1;44726
