  Measurement Number     Measurement type
                   7               OnLine

      Measurement ID                     
       739708.723620                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
4.0286e-01   1.2800e-02   0.0000e+00             NA
5.7739e-01   1.3600e-02   0.0000e+00             NA
7.2239e-01   1.4100e-02   0.0000e+00             NA
8.6918e-01   1.4700e-02   0.0000e+00             NA
1.0246e+00   1.5500e-02   0.0000e+00             NA
1.1790e+00   1.6400e-02   -5.0000e-14             NA
1.3235e+00   1.6400e-02   -5.0000e-14             NA
1.4841e+00   1.7500e-02   0.0000e+00             NA
1.6353e+00   1.8400e-02   0.0000e+00             NA
1.7857e+00   1.9500e-02   -5.0000e-14             NA
1.9350e+00   1.9700e-02   0.0000e+00             NA
2.0964e+00   2.0400e-02   0.0000e+00             NA
2.2352e+00   2.1700e-02   0.0000e+00             NA
2.3796e+00   2.3300e-02   0.0000e+00             NA
2.5305e+00   2.4100e-02   0.0000e+00             NA
2.6763e+00   2.5000e-02   -5.0000e-14             NA
2.9472e+00   2.6100e-02   0.0000e+00             NA
2.9808e+00   2.6100e-02   0.0000e+00             NA
3.2726e+00   2.8200e-02   -5.0000e-14             NA
3.3070e+00   2.8400e-02   0.0000e+00             NA
3.5748e+00   2.9300e-02   0.0000e+00             NA
3.6065e+00   2.9400e-02   0.0000e+00             NA
3.9181e+00   2.9800e-02   0.0000e+00             NA
4.0899e+00   3.0800e-02   -5.0000e-14             NA
4.1248e+00   3.1300e-02   0.0000e+00             NA
4.4063e+00   3.2500e-02   0.0000e+00             NA
4.4376e+00   3.2700e-02   -5.0000e-14             NA
4.7142e+00   3.3600e-02   0.0000e+00             NA
4.7478e+00   3.3800e-02   -5.0000e-14             NA
5.0238e+00   3.5300e-02   0.0000e+00             NA
5.0572e+00   3.5500e-02   0.0000e+00             NA
5.3355e+00   3.6400e-02   0.0000e+00             NA
5.4992e+00   3.7600e-02   0.0000e+00             NA
5.6599e+00   3.8100e-02   0.0000e+00             NA
5.8245e+00   3.8800e-02   0.0000e+00             NA
5.9898e+00   3.9400e-02   0.0000e+00             NA
6.1478e+00   4.0000e-02   0.0000e+00             NA
6.1792e+00   4.0100e-02   0.0000e+00             NA
6.3347e+00   4.0800e-02   0.0000e+00             NA
6.6174e+00   4.2900e-02   0.0000e+00             NA
6.7802e+00   4.3800e-02   0.0000e+00             NA
6.9344e+00   4.4300e-02   0.0000e+00             NA
7.1071e+00   4.4800e-02   0.0000e+00             NA
7.2656e+00   4.5600e-02   0.0000e+00             NA
7.2978e+00   4.5700e-02   0.0000e+00             NA
7.5903e+00   4.7200e-02   -5.0000e-14             NA
7.7683e+00   4.8500e-02   -5.0000e-14             NA
7.9435e+00   4.9000e-02   -5.0000e-14             NA
8.1155e+00   4.9500e-02   0.0000e+00             NA
8.1557e+00   4.9800e-02   -5.0000e-14             NA
8.4591e+00   5.1100e-02   0.0000e+00             NA
8.4947e+00   5.1200e-02   -5.0000e-14             NA
