  Measurement Number     Measurement type
                   4               OnLine

      Measurement ID                     
       739708.704565                     

          Force Mode                Value         MeasureRange
             Current                    0         1.000000e-05

    Supply Complince     Integrating time     Refresh interval
        1.000000e-05                    0                    0

        Time      Voltage      Current  Temperature
1.2426e+00   2.0006e+00   -5.0000e-11             NA
1.4299e+00   2.0005e+00   0.0000e+00             NA
1.5803e+00   2.0005e+00   5.0000e-11             NA
1.7232e+00   2.0005e+00   1.5000e-10             NA
1.8738e+00   2.0005e+00   1.0000e-10             NA
2.0187e+00   2.0006e+00   5.0000e-11             NA
2.1761e+00   2.0005e+00   1.0000e-10             NA
2.3277e+00   2.0005e+00   5.0000e-11             NA
2.4808e+00   2.0005e+00   0.0000e+00             NA
2.6337e+00   2.0005e+00   0.0000e+00             NA
2.7867e+00   2.0005e+00   0.0000e+00             NA
3.0800e+00   2.0006e+00   -5.0000e-11             NA
3.2493e+00   2.0006e+00   0.0000e+00             NA
3.4133e+00   2.0005e+00   5.0000e-11             NA
3.4490e+00   2.0005e+00   5.0000e-11             NA
3.7419e+00   2.0005e+00   5.0000e-11             NA
3.9050e+00   2.0007e+00   1.5000e-10             NA
3.9369e+00   2.0005e+00   0.0000e+00             NA
4.2399e+00   2.0005e+00   0.0000e+00             NA
4.4159e+00   2.0006e+00   -5.0000e-11             NA
4.6043e+00   2.0005e+00   -5.0000e-11             NA
4.7723e+00   2.0006e+00   1.0000e-10             NA
4.9559e+00   2.0005e+00   1.0000e-10             NA
5.1315e+00   2.0008e+00   5.0000e-11             NA
Finised 

